,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000004190,YLR200W,YKE2,1.0,10.3088912964,10.3088912964,[10.308891],"Subunit of the heterohexameric Gim/prefoldin protein complex; involved in the folding of alpha-tubulin, beta-tubulin, and actin; prefoldin complex also localizes to chromatin of actively transcribed genes in the nucleus and facilitates transcriptional elongation"
S000005482,YOL122C,SMF1,1.0,10.3088912964,10.3088912964,[10.308891],Divalent metal ion transporter; broad specificity for di-valent and tri-valent metals; post-translationally regulated by levels of metal ions; member of the Nramp family of metal transport proteins
S000000762,YEL036C,ANP1,1.0,10.3088912964,10.3088912964,[10.308891],"Subunit of the alpha-1,6 mannosyltransferase complex; type II membrane protein; has a role in retention of glycosyltransferases in the Golgi; involved in osmotic sensitivity and resistance to aminonitrophenyl propanediol"
S000001948,YFR052W,RPN12,1.0,10.3088912964,10.3088912964,[10.308891],"Subunit of the 19S regulatory particle of the 26S proteasome lid; synthetically lethal with RPT1, which is an ATPase component of the 19S regulatory particle; physically interacts with Nob1p and Rpn3p; protein abundance increases in response to DNA replication stress"
S000003163,YGL195W,GCN1,1.0,10.3088912964,10.3088912964,[10.308891],Positive regulator of the Gcn2p kinase activity; forms a complex with Gcn20p; proposed to stimulate Gcn2p activation by an uncharged tRNA
S000005583,YOR057W,SGT1,1.0,10.3088912964,10.3088912964,[10.308891],Cochaperone protein; regulates activity of adenylyl cyclase Cyr1p; involved in kinetochore complex assembly; associates with the SCF (Skp1p/Cdc53p/F box protein) ubiquitin ligase complex; acts as a linker between Skp1p and HSP90 complexes; protein abundance increases in response to DNA replication stress
S000000173,YBL077W,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene ILS1/YBL076C"
S000006250,YPR046W,MCM16,1.0,10.3088912964,10.3088912964,[10.308891],Component of the Ctf19 complex and the COMA subcomplex; involved in kinetochore-microtubule mediated chromosome segregation; binds to centromere DNA; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-H and fission yeast fta3
S000005124,YNL180C,RHO5,1.0,10.3088912964,10.3088912964,[10.308891],Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; RAC1 ortholog; regulated by phosphorylation and ubiquitination; likely involved in protein kinase C (Pkc1p)-dependent signal transduction pathway that controls cell integrity
S000005151,YNL207W,RIO2,1.0,10.3088912964,10.3088912964,[10.308891],Essential serine kinase involved in the processing of 20S pre-rRNA; involved in the processing of the 20S pre-rRNA into mature 18S rRNA; has similarity to Rio1p
S000004886,YMR273C,ZDS1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with a role in regulating Swe1p-dependent polarized growth; involved in maintaining Cdc55p in the cytoplasm where it promotes mitotic entry; involved in mitotic exit through Cdc14p regulation; interacts with silencing proteins at telomeres; has a role in Bcy1p localization; implicated in mRNA nuclear export; ZDS1 has a paralog, ZDS2, that arose from the whole genome duplication"
S000003283,YGR051C,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YGR051C is not an essential gene"
S000000548,YCL043C,PDI1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein disulfide isomerase; multifunctional oxidoreductase of the ER lumen, essential for disulfide bond formation in secretory and cell-surface proteins, processing of non-native disulfide bonds; Ero1p activator; complexes with exomannosidase, Mnl1p to facilitate the recognition of misfolded glycoproteins and the trimming of glycan Man8GlcNAc2 to Man7GlcNAc2 on substrates, thereby accelerating ERAD; PDI1 has a paralog, EUG1, that arose from the whole genome duplication"
S000002698,YDR290W,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF RTT103"
S000000545,YCL040W,GLK1,1.0,10.3088912964,10.3088912964,[10.308891],"Glucokinase; catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources; GLK1 has a paralog, EMI2, that arose from the whole genome duplication"
S000003072,YGL104C,VPS73,1.0,10.3088912964,10.3088912964,[10.308891],"Mitochondrial protein; mutation affects vacuolar protein sorting; putative transporter; member of the sugar porter family; VPS73 has a paralog, YBR241C, that arose from the whole genome duplication"
S000003071,YGL103W,RPL28,1.0,10.3088912964,10.3088912964,[10.308891],Ribosomal 60S subunit protein L28; homologous to mammalian ribosomal protein L27A and bacterial L15; may have peptidyl transferase activity; can mutate to cycloheximide resistance
S000000218,YBR014C,GRX7,1.0,10.3088912964,10.3088912964,[10.308891],"Cis-golgi localized monothiol glutaredoxin; more similar in activity to dithiol than other monothiol glutaredoxins; involved in the oxidative stress response; does not bind metal ions; GRX7 has a paralog, GRX6, that arose from the whole genome duplication"
S000000214,YBR010W,HHT1,1.0,10.3088912964,10.3088912964,[10.308891],"Histone H3; core histone protein required for chromatin assembly, part of heterochromatin-mediated telomeric and HM silencing; one of two identical histone H3 proteins (see HHT2); regulated by acetylation, methylation, and phosphorylation; H3K14 acetylation plays an important role in the unfolding of strongly positioned nucleosomes during repair of UV damage"
S000003078,YGL110C,CUE3,1.0,10.3088912964,10.3088912964,[10.308891],"Protein of unknown function; has a CUE domain that binds ubiquitin, which may facilitate intramolecular monoubiquitination"
S000006550,TE(UUC)E1,,1.0,10.3088912964,10.3088912964,[10.308891],"Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p; target of K. lactis zymocin"
S000004594,YML125C,PGA3,1.0,10.3088912964,10.3088912964,[10.308891],"Putative cytochrome b5 reductase, localized to the plasma membrane; may be involved in regulation of lifespan; required for maturation of Gas1p and Pho8p, proposed to be involved in protein trafficking; PGA3 has a paralog, AIM33, that arose from the whole genome duplication"
S000000760,YEL034W,HYP2,1.0,10.3088912964,10.3088912964,[10.308891],"Translation elongation factor eIF-5A; required for translation of proteins containing polyproline stretches, including Bni1p, and this leads to a requirement for mating projection formation; structural homolog of bacterial EF-P; undergoes an essential hypusination modification; HYP2 has a paralog, ANB1, that arose from the whole genome duplication; human EIF5A complements the inviability of the yeast hyp2 anb1 double null mutant"
S000005430,YOL069W,NUF2,1.0,10.3088912964,10.3088912964,[10.308891],"Component of the kinetochore-associated Ndc80 complex; involved in chromosome segregation, spindle checkpoint activity, and kinetochore clustering; evolutionarily conserved; other members include Ndc80p, Nuf2p, Spc24p, and Spc25p"
S000003367,YGR135W,PRE9,1.0,10.3088912964,10.3088912964,[10.308891],Alpha 3 subunit of the 20S proteasome; the only nonessential 20S subunit; may be replaced by the alpha 4 subunit (Pre6p) under stress conditions to create a more active proteasomal isoform
S000006580,TG(GCC)F2,,1.0,10.3088912964,10.3088912964,[10.308891],"Glycine tRNA (tRNA-Gly), predicted by tRNAscan-SE analysis"
S000006781,TY(GUA)J1,SUP7,1.0,10.3088912964,10.3088912964,[10.308891],"Tyrosine tRNA (tRNA-Tyr), predicted by tRNAscan-SE analysis; can mutate to suppress ochre nonsense mutations"
S000001955,YFL010W-A,AUA1,1.0,10.3088912964,10.3088912964,[10.308891],Protein required for the negative regulation by ammonia of Gap1p; Gap1p is a general amino acid permease
S000002860,YDR452W,PPN1,1.0,10.3088912964,10.3088912964,[10.308891],"Dual endo- and exopolyphosphatase with a role in phosphate metabolism; acts as both an endopolyphosphatase cleaving long chains of polyphosphate distributively to generate shorter polymer chains and as an exopolyphosphatase catalyzing the hydrolysis of terminal phosphate from polyphosphate; localizes to the vacuole, nucleus and cytosol; functions as a homodimer; relocalizes from vacuole to cytoplasm upon DNA replication stress"
S000005836,YOR309C,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene NOP58"
S000002346,YDL187C,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004793,YMR181C,,1.0,10.3088912964,10.3088912964,[10.308891],"Protein of unknown function; mRNA transcribed as part of a bicistronic transcript with a predicted transcriptional repressor RGM1/YMR182C; mRNA is destroyed by nonsense-mediated decay (NMD); not an essential gene; YMR181C has a paralog, YPL229W, that arose from the whole genome duplication"
S000005718,YOR192C,THI72,1.0,10.3088912964,10.3088912964,[10.308891],Transporter of thiamine or related compound; contributes to uptake of 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine); shares sequence similarity with Thi7p
S000005776,YOR250C,CLP1,1.0,10.3088912964,10.3088912964,[10.308891],"Component of the cleavage and polyadenylation factor I (CF I); CF 1, composed of the CF 1A complex (Rna14p, Rna15p, Clp1p, Pcf11p) and Hrp1, is involved in cleavage and polyadenylation of mRNA 3' ends; involved in both the endonucleolyitc cleavage and polyadenylation steps of mRNA 3'-end maturation and in gene looping which affects reinitiation of transcription"
S000001431,YIL169C,CSS1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein of unknown function, secreted when constitutively expressed; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the cell periphery, SWAT-GFP fusion also localizes to the extracellular region, and mCherry fusion also localizes to the vacuole; S/T rich and highly similar to YOL155C, a putative glucan alpha-1,4-glucosidase; transcript is induced in both high and low pH environments; non-essential gene"
S000004596,YML127W,RSC9,1.0,10.3088912964,10.3088912964,[10.308891],Component of the RSC chromatin remodeling complex; DNA-binding protein involved in the synthesis of rRNA and in transcriptional repression and activation of genes regulated by the Target of Rapamycin (TOR) pathway
S000000341,YBR137W,,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with a role in ER delivery of tail-anchored membrane proteins; interacts with Sgt2p; binds to the TRC complex, which inserts proteins into the ER membrane; interacts with Msn5p karyopherin; YBR137W is not an essential gene"
S000003322,YGR090W,UTP22,1.0,10.3088912964,10.3088912964,[10.308891],Component of the small-subunit processome; required for nuclear export of tRNAs; may facilitate binding of Utp8p to aminoacylated tRNAs and their delivery to Los1p for export; conserved from yeast to mammals
S000006165,YPL244C,HUT1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with a role in UDP-galactose transport to the Golgi lumen; has similarity to human UDP-galactose transporter UGTrel1, exhibits a genetic interaction with S. cerevisiae ERO1"
S000028858,YOR293C-A,,1.0,10.3088912964,10.3088912964,[10.308891],Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000000532,YCL027W,FUS1,1.0,10.3088912964,10.3088912964,[10.308891],"Membrane protein localized to the shmoo tip; required for cell fusion; expression regulated by mating pheromone; proposed to coordinate signaling, fusion, and polarization events required for fusion; potential Cdc28p substrate"
S000003402,YGR170W,PSD2,1.0,10.3088912964,10.3088912964,[10.308891],Phosphatidylserine decarboxylase of the Golgi and vacuolar membranes; converts phosphatidylserine to phosphatidylethanolamine; controls vacuolar membrane phospholipid content by regulating phospholipids in compartments that will eventually give rise to the vacuole; loss of Psd2p causes a specific reduction in vacuolar membrane PE levels while total PE levels are not significantly affected
S000000534,YCL029C,BIK1,1.0,10.3088912964,10.3088912964,[10.308891],"Microtubule-associated protein; component of the interface between microtubules and kinetochore, involved in sister chromatid separation; essential in polyploid cells but not in haploid or diploid cells; ortholog of mammalian CLIP-170"
S000000823,YER021W,RPN3,1.0,10.3088912964,10.3088912964,[10.308891],"Essential non-ATPase regulatory subunit of the 26S proteasome lid; similar to the p58 subunit of the human 26S proteasome; temperature-sensitive alleles cause metaphase arrest, suggesting a role for the proteasome in cell cycle control"
S000002928,YDR520C,URC2,1.0,10.3088912964,10.3088912964,[10.308891],Putative Zn(II)2Cys6 motif containing transcription factor; non-essential gene identified in a screen for mutants with increased levels of rDNA transcription; similar to S. kluyveri Urc2p involved in uracil catabolism
S000000821,YER019W,ISC1,1.0,10.3088912964,10.3088912964,[10.308891],"Inositol phosphosphingolipid phospholipase C; mitochondrial membrane localized; hydrolyzes complex sphingolipids to produce ceramide; activates genes required for non-fermentable carbon source metabolism during diauxic shift; activated by phosphatidylserine, cardiolipin, and phosphatidylglycerol; mediates Na+ and Li+ halotolerance; ortholog of mammalian neutral sphingomyelinase type 2"
S000003314,YGR082W,TOM20,1.0,10.3088912964,10.3088912964,[10.308891],Component of the TOM (translocase of outer membrane) complex; responsible for recognition and initial import steps for all mitochondrially directed proteins; acts as a receptor for incoming precursor proteins
S000006252,YPR048W,TAH18,1.0,10.3088912964,10.3088912964,[10.308891],Conserved NAPDH-dependent diflavin reductase; component of an early step in the cytosolic Fe-S protein assembly (CIA) machinery; transfers electrons from NADPH to the Fe-S cluster of Dre2p; plays a pro-death role under oxidative stress; Tah18p-dependent nitric oxide synthesis confers high-temperature stress tolerance; possible target for development of antifungal drugs
S000000388,YBR184W,,1.0,10.3088912964,10.3088912964,[10.308891],Putative protein of unknown function; YBR184W is not an essential gene
S000002165,YDL007W,RPT2,1.0,10.3088912964,10.3088912964,[10.308891],ATPase of the 19S regulatory particle of the 26S proteasome; one of six ATPases of the regulatory particle; involved in the degradation of ubiquitinated substrates; required for normal peptide hydrolysis by the core 20S particle; N-myristoylation of Rpt2p at Gly2 is involved in regulating the proper intracellular distribution of proteasome activity by controlling the nuclear localization of the 26S proteasome
S000007547,YCL057C-A,MIC10,1.0,10.3088912964,10.3088912964,[10.308891],"Conserved component of the MICOS complex; MICOS (formerly MINOS or MitOS) is a mitochondrial inner membrane complex that extends into the intermembrane space and has a role in the maintenance of crista junctions, inner membrane architecture, and formation of contact sites to the outer membrane; forms a subcomplex with Mic12p and Mic27p whose assembly and stability requires cardiolipin; homo-oligomers cause membrane bending; ortholog of human MINOS1"
S000005594,YOR068C,VAM10,1.0,10.3088912964,10.3088912964,[10.308891],Protein involved in vacuole morphogenesis; acts at an early step of homotypic vacuole fusion that is required for vacuole tethering
S000003384,YGR152C,RSR1,1.0,10.3088912964,10.3088912964,[10.308891],"GTP-binding protein of the Ras superfamily; required for bud site selection, morphological changes in response to mating pheromone, and efficient cell fusion; localized to the plasma membrane; significantly similar to mammalian Rap GTPases"
S000000007,YAL009W,SPO7,1.0,10.3088912964,10.3088912964,[10.308891],"Putative regulatory subunit of Nem1p-Spo7p phosphatase holoenzyme; regulates nuclear growth by controlling phospholipid biosynthesis, required for normal nuclear envelope morphology, premeiotic replication, and sporulation"
S000028856,YOR034C-A,,1.0,10.3088912964,10.3088912964,[10.308891],Putative protein of unknown function; identified by expression profiling and mass spectrometry
S000003966,YLL043W,FPS1,1.0,10.3088912964,10.3088912964,[10.308891],"Aquaglyceroporin, plasma membrane channel; involved in efflux of glycerol and xylitol, and in uptake of acetic acid and the trivalent metalloids arsenite and antimonite; role in mediating passive diffusion of glycerol is key factor in maintenance of redox balance; phosphorylated by Hog1p MAPK under acetate stress; deletion improves xylose fermentation; regulated by Rgc1p and Ask10p, which themselves are regulated by Hog1p phosphorylation under osmotic stress"
S000005039,YNL095C,,1.0,10.3088912964,10.3088912964,[10.308891],"Putative protein of unknown function; predicted to contain a transmembrane domain; not an essential gene; YNL095C has a paralog, ECM3, that arose from the whole genome duplication"
S000005038,YNL094W,APP1,1.0,10.3088912964,10.3088912964,[10.308891],"Phosphatidate phosphatase, converts phosphatidate to diacylglycerol; App1p, Pah1p, Dpp1p, and Lpp1p are responsible for all the phosphatidate phosphatase activity; component of cortical actin patches; interacts with components of endocytic pathway"
S000000153,YBL057C,PTH2,1.0,10.3088912964,10.3088912964,[10.308891],One of two mitochondrially-localized peptidyl-tRNA hydrolases; negatively regulates the ubiquitin-proteasome pathway via interactions with ubiquitin-like ubiquitin-associated proteins; dispensable for cell growth; see also PTH1
S000002201,YDL043C,PRP11,1.0,10.3088912964,10.3088912964,[10.308891],Subunit of the SF3a splicing factor complex; required for spliceosome assembly
S000001393,YIL131C,FKH1,1.0,10.3088912964,10.3088912964,[10.308891],"Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000005099,YNL155W,CUZ1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with a role in the ubiquitin-proteasome pathway; interacts with ubiquitinated protein, Cdc48p and the proteasomal regulatory particle; may protect cells from trivalent metalloid induced proteotoxicity; contains a PACE promoter element and is co-regulated with proteasome subunit genes; AN1-type zinc finger protein, with DHHC and ubiquitin-like domains (UBL); ortholog of ZFAND1, a human gene linked to cancer; protein abundance increases under DNA replication stress"
S000003791,YJR030C,,1.0,10.3088912964,10.3088912964,[10.308891],"Putative protein of unknown function; expression repressed in carbon limited vs carbon replete chemostat cultures; non-essential gene; YJR030C has a paralog, YJL181W, that arose from the whole genome duplication"
S000004727,YMR120C,ADE17,1.0,10.3088912964,10.3088912964,[10.308891],"Enzyme of 'de novo' purine biosynthesis; contains both 5-aminoimidazole-4-carboxamide ribonucleotide transformylase and inosine monophosphate cyclohydrolase activities; ADE17 has a paralog, ADE16, that arose from the whole genome duplication; ade16 ade17 mutants require adenine and histidine"
S000000934,YER132C,PMD1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with an N-terminal kelch-like domain; putative negative regulator of early meiotic gene expression; required, with Mds3p, for growth under alkaline conditions; PMD1 has a paralog, MDS3, that arose from the whole genome duplication"
S000003015,YGL047W,ALG13,1.0,10.3088912964,10.3088912964,[10.308891],Catalytic component of UDP-GlcNAc transferase; required for the second step of dolichyl-linked oligosaccharide synthesis; anchored to the ER membrane via interaction with Alg14p; similar to bacterial and human glycosyltransferases; protein abundance increases in response to DNA replication stress; both human homologs ALG13 and ALG14 are required to complement yeast alg13 mutant
S000000828,YER026C,CHO1,1.0,10.3088912964,10.3088912964,[10.308891],"Phosphatidylserine synthase; functions in phospholipid biosynthesis; catalyzes the reaction CDP-diaclyglycerol + L-serine = CMP + L-1-phosphatidylserine, transcriptionally repressed by myo-inositol and choline"
S000003779,YJR018W,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004715,YMR109W,MYO5,1.0,10.3088912964,10.3088912964,[10.308891],"One of two type I myosin motors; contains proline-rich tail homology 2 (TH2) and SH3 domains; MYO5 deletion has little effect on growth, but myo3 myo5 double deletion causes severe defects in growth and actin cytoskeleton organization; MYO5 has a paralog, MYO3, that arose from the whole genome duplication"
S000001910,YFR014C,CMK1,1.0,10.3088912964,10.3088912964,[10.308891],"Calmodulin-dependent protein kinase; may play a role in stress response, many Ca++/calmodulin dependent phosphorylation substrates demonstrated in vitro, amino acid sequence similar to mammalian Cam Kinase II; CMK1 has a paralog, CMK2, that arose from the whole genome duplication"
S000003422,YGR190C,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene HIP1/YGR191W"
S000003824,YJR063W,RPA12,1.0,10.3088912964,10.3088912964,[10.308891],"RNA polymerase I subunit A12.2; contains two zinc binding domains, and the N terminal domain is responsible for anchoring to the RNA pol I complex"
S000001606,YKL123W,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene SSH4"
S000004249,YLR259C,HSP60,1.0,10.3088912964,10.3088912964,[10.308891],Tetradecameric mitochondrial chaperonin; required for ATP-dependent folding of precursor polypeptides and complex assembly; prevents aggregation and mediates protein refolding after heat shock; role in mtDNA transmission; phosphorylated
S000002902,YDR494W,RSM28,1.0,10.3088912964,10.3088912964,[10.308891],Mitochondrial ribosomal protein of the small subunit; genetic interactions suggest a possible role in promoting translation initiation
S000006548,TE(UUC)B,,1.0,10.3088912964,10.3088912964,[10.308891],"Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p"
S000001176,YHR134W,WSS1,1.0,10.3088912964,10.3088912964,[10.308891],"Metalloprotease involved in DNA repair, removes DNA-protein crosslinks at stalled replication forks during replication of damaged DNA; localizes to a single spot on the nuclear periphery of mother cells but not daughters; interacts genetically with SMT3; activated by DNA binding"
S000001646,YKL163W,PIR3,1.0,10.3088912964,10.3088912964,[10.308891],"O-glycosylated covalently-bound cell wall protein; required for cell wall stability; expression is cell cycle regulated, peaking in M/G1 and also subject to regulation by the cell integrity pathway; coding sequence contains length polymorphisms in different strains; PIR3 has a paralog, HSP150, that arose from the whole genome duplication"
S000001134,YHR092C,HXT4,1.0,10.3088912964,10.3088912964,[10.308891],"High-affinity glucose transporter; member of the major facilitator superfamily, expression is induced by low levels of glucose and repressed by high levels of glucose; HXT4 has a paralog, HXT7, that arose from the whole genome duplication"
S000005616,YOR090C,PTC5,1.0,10.3088912964,10.3088912964,[10.308891],Mitochondrial type 2C protein phosphatase (PP2C); involved in regulation of pyruvate dehydrogenase activity by dephosphorylating the serine 133 of the Pda1p subunit; localizes to the intermembrane space and is imported via the presequence pathway and processed by the inner membrane protease (Imp1p-Imp2p); acts in concert with kinases Pkp1p and Pkp2p and phosphatase Ptc6p
S000005317,YNR034W,SOL1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL1 has a paralog, SOL2, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000005610,YOR084W,LPX1,1.0,10.3088912964,10.3088912964,[10.308891],"Peroxisomal matrix-localized lipase; required for normal peroxisome morphology; contains a peroxisomal targeting signal type 1 (PTS1) and a lipase motif; peroxisomal import requires the PTS1 receptor, Pex5p and self-interaction; transcriptionally activated by Yrm1p along with genes involved in multidrug resistance; oleic acid inducible"
S000002439,YDR032C,PST2,1.0,10.3088912964,10.3088912964,[10.308891],"Protein with similarity to a family of flavodoxin-like proteins; induced by oxidative stress in a Yap1p dependent manner; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; protein abundance increases in response to DNA replication stress; PST2 has a paralog, RFS1, that arose from the whole genome duplication"
S000005778,YOR252W,TMA16,1.0,10.3088912964,10.3088912964,[10.308891],Protein of unknown function that associates with ribosomes
S000003448,YGR216C,GPI1,1.0,10.3088912964,10.3088912964,[10.308891],Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs
S000001942,YFR046C,CNN1,1.0,10.3088912964,10.3088912964,[10.308891],"Kinetochore protein; associated with the essential kinetochore proteins Nnf1p and Spc24p; phosphorylated by Clb5-Cdk1, Mps1p, Ipl1p and to a lesser extent by Clb2-Cdk1; localizes to the lower region of the Ndc80 complex during anaphase and regulates KMN activity by inhibiting the Mtw1 and Spc105 complexes from binding to the Ndc80 complex; similar to metazoan CENP-T"
S000000201,YBL105C,PKC1,1.0,10.3088912964,10.3088912964,[10.308891],"Protein serine/threonine kinase; essential for cell wall remodeling during growth; localized to sites of polarized growth and the mother-daughter bud neck; homolog of the alpha, beta, and gamma isoforms of mammalian protein kinase C (PKC)"
S000003987,YLL064C,PAU18,1.0,10.3088912964,10.3088912964,[10.308891],Protein of unknown function; member of the seripauperin multigene family encoded mainly in subtelomeric regions; identical to Pau6p
S000000203,YBL107C,MIX23,1.0,10.3088912964,10.3088912964,[10.308891],Mitochondrial intermembrane space protein of unknown function; imported via the MIA import machinery; contains an unusual twin cysteine motif (CX13C CX14C)
S000001946,YFR050C,PRE4,1.0,10.3088912964,10.3088912964,[10.308891],Beta 7 subunit of the 20S proteasome
S000003749,YJL213W,,1.0,10.3088912964,10.3088912964,[10.308891],"Protein of unknown function that may interact with ribosomes; periodically expressed during the yeast metabolic cycle; phosphorylated in vitro by the mitotic exit network (MEN) kinase complex, Dbf2p/Mob1p"
S000006664,TM(CAU)M,EMT4,1.0,10.3088912964,10.3088912964,[10.308891],"Methionine tRNA (tRNA-Met), functions in translational elongation; not involved in translational initiation; predicted by tRNAscan-SE analysis"
S000003539,YJL002C,OST1,1.0,10.3088912964,10.3088912964,[10.308891],Alpha subunit of the oligosaccharyltransferase complex of the ER lumen; complex catalyzes asparagine-linked glycosylation of newly synthesized proteins
S000003531,YHR021W-A,ECM12,1.0,10.3088912964,10.3088912964,[10.308891],"Putative protein of unknown function; may contribute to cell wall biosynthesis, mutants display zymolyase hypersensitivity"
S000000011,YAL013W,DEP1,1.0,10.3088912964,10.3088912964,[10.308891],"Component of the Rpd3L histone deacetylase complex; required for diauxic shift-induced histone H2B deposition onto rDNA genes; transcriptional modulator involved in regulation of structural phospholipid biosynthesis genes and metabolically unrelated genes, as well as maintenance of telomeres, mating efficiency, and sporulation"
S000005316,YNR033W,ABZ1,1.0,10.3088912964,10.3088912964,[10.308891],"Para-aminobenzoate (PABA) synthase; has similarity to Escherichia coli PABA synthase components PabA and PabB; required for the synthesis of para-aminobenzoic acid, an important intermediate for folate and ubiquinone Q biosynthesis; protein abundance increases in response to DNA replication stress"
S000003020,YGL052W,,1.0,10.3088912964,10.3088912964,[10.308891],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MST27"
S000003882,YJR121W,ATP2,1.0,10.3088912964,10.3088912964,[10.308891],"Beta subunit of the F1 sector of mitochondrial F1F0 ATP synthase; which is a large, evolutionarily conserved enzyme complex required for ATP synthesis; F1 translationally regulates ATP6 and ATP8 expression to achieve a balanced output of ATP synthase genes encoded in nucleus and mitochondria; phosphorylated"
S000004086,YLR096W,KIN2,1.0,10.3088912964,10.3088912964,[10.308891],"Serine/threonine protein kinase involved in regulation of exocytosis; localizes to the cytoplasmic face of the plasma membrane; KIN2 has a paralog, KIN1, that arose from the whole genome duplication"
S000004085,YLR095C,IOC2,1.0,10.3088912964,10.3088912964,[10.308891],Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p
S000004189,YLR199C,PBA1,1.0,10.3088912964,10.3088912964,[10.308891],Protein involved in 20S proteasome assembly; forms a heterodimer with Add66p that binds to proteasome precursors; interaction with Pba1p-Add66p may affect function of the mature proteasome and its role in maintaining respiratory metabolism; similar to human PAC1 constituent of the PAC1-PAC2 complex involved in proteasome assembly
S000002890,YDR482C,CWC21,1.0,10.3088912964,10.3088912964,[10.308891],Protein involved in RNA splicing by the spliceosome; component of a complex containing Cef1p; interacts genetically with ISY1 and BUD13; may bind RNA; has similarity to S. pombe Cwf21p
S000000013,YAL015C,NTG1,1.0,10.3088912964,10.3088912964,[10.308891],"DNA N-glycosylase and apurinic/apyrimidinic (AP) lyase; involved in base excision repair; acts in both nucleus and mitochondrion; creates a double-strand break at mtDNA origins that stimulates replication in response to oxidative stress; required for maintaining mitochondrial genome integrity; NTG1 has a paralog, NTG2, that arose from the whole genome duplication"
S000005336,YNR053C,NOG2,1.0,10.3088912964,10.3088912964,[10.308891],"Putative GTPase; associates with pre-60S ribosomal subunits in the nucleolus and is required for their nuclear export and maturation; recruited by ribosomal proteins L17, L35, and L37 to assembling ribosomes after 27SB pre-rRNA is generated, immediately preceding removal of ITS2"
S000004184,YLR194C,NCW2,1.0,10.3088912964,10.3088912964,[10.308891],Structural constituent of the cell wall; attached to the plasma membrane by a GPI-anchor; expression is upregulated in response to cell wall stress
