,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000006261,YPR057W,BRR1,9.0,22.8338710666,2.53709678517,"[0.29018509, 0.40468955, 0.87365752, 1.359762, 1.9496527, 2.3955138, 3.0483675, 6.1944208, 6.3176222]",snRNP protein component of spliceosomal snRNPs; required for pre-mRNA splicing and snRNP biogenesis; in null mutant newly-synthesized snRNAs are destabilized and 3'-end processing is slowed
S000004398,YLR406C,RPL31B,9.0,22.8271319866,2.53634799851,"[0.010519244, 0.043438219, 0.81108439, 1.0213239, 1.9282786, 2.4682698, 3.1737406, 4.0917115, 9.2787657]","Ribosomal 60S subunit protein L31B; associates with karyopherin Sxm1p; loss of both Rpl31p and Rpl39p confers lethality; homologous to mammalian ribosomal protein L31, no bacterial homolog; RPL31B has a paralog, RPL31A, that arose from the whole genome duplication"
S000005574,YOR048C,RAT1,6.0,22.8251005411,3.80418342352,"[0.39791536, 0.69832075, 2.5115879, 4.5495787, 4.7921944, 9.8755035]","Nuclear 5' to 3' single-stranded RNA exonuclease; involved in RNA metabolism, including rRNA and snoRNA processing, as well as poly (A+) dependent and independent mRNA transcription termination; required for cotranscriptional pre-rRNA cleavage; displaces Cdk1p from elongating transcripts, especially as RNAPII reaches the poly(A) site, negatively regulates phosphorylation of the CTD of RNAPII, and inhibits RNAPII transcriptional elongation"
S000003585,YJL049W,CHM7,5.0,22.8226282597,4.56452565193,"[2.4908216, 3.9318781, 4.0470481, 4.2400465, 8.112834]","Yeast homolog of human CHMP7, localizes to the endoplasmic reticulum presumably as part of an ESCRT-III like complex; null mutant has growth defect at 37 C in an apq12 deletion background; non-essential gene"
S000001599,YKL116C,PRR1,12.0,22.8154153675,1.90128461396,"[0.12556382, 0.23032019, 0.80673319, 1.3997045, 1.4512482, 1.5820607, 1.8041435, 1.843789, 1.8558236, 2.8605204, 4.0578747, 4.7976336]","Serine/threonine protein kinase; inhibits pheromone induced signaling downstream of MAPK, possibly at the level of the Ste12p transcription factor"
S000000366,YBR162C,TOS1,8.0,22.8079797029,2.85099746287,"[0.53587759, 0.70914829, 0.80794263, 0.96014392, 1.9989526, 4.9895735, 5.1994915, 7.6068497]","Covalently-bound cell wall protein of unknown function; identified as a cell cycle regulated SBF target gene; deletion mutants are highly resistant to treatment with beta-1,3-glucanase; has sequence similarity to YJL171C"
S000000367,YBR163W,EXO5,8.0,22.8079797029,2.85099746287,"[0.53587759, 0.70914829, 0.80794263, 0.96014392, 1.9989526, 4.9895735, 5.1994915, 7.6068497]",Mitochondrial 5'-3' exonuclease and sliding exonuclease; required for mitochondrial genome maintenance; distantly related to the RecB nuclease domain of bacterial RecBCD recombinases; may be regulated by the transcription factor Ace2
S000000324,YBR120C,CBP6,6.0,22.8074741662,3.80124569436,"[0.21533564, 2.4639621, 3.5149639, 4.6508131, 5.6064577, 6.3559418]","Mitochondrial protein required for translation of the COB mRNA; forms a complex with Cbp3p that binds to mt ribosomes near the polypeptide tunnel exit and promotes efficient translation of the COB mRNA; Cbp3p-Cbp6p complex also interacts with newly synthesized cytochrome b (Cobp) and Cbp4p to promote assembly of Cobp into the cytochrome bc1 complex; Cbp3p-Cbp6p complex is sequestered if assembly of Complex III is blocked, downregulating COB mRNA translation"
S000006275,YPR071W,,8.0,22.8064176242,2.85080220303,"[0.0004426043, 0.311185, 0.66943043, 2.4475393, 3.2087781, 4.7042942, 5.4857969, 5.978951]","Putative membrane protein; YPR071W is not an essential gene; YPR071W has a paralog, YIL029C, that arose from a single-locus duplication"
S000004905,YMR291W,TDA1,4.0,22.7994208261,5.69985520653,"[0.082098112, 0.12322653, 9.7520485, 12.842048]",Protein kinase of unknown cellular role; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; relocalizes from nucleus to cytoplasm upon DNA replication stress
S000002886,YDR478W,SNM1,9.0,22.7874577343,2.53193974826,"[0.2401748, 0.31694984, 0.60889083, 0.88963789, 1.0453821, 1.3258194, 4.4554229, 4.9332085, 8.9719715]",Ribonuclease MRP complex subunit; ribonuclease (RNase) MRP cleaves pre-rRNA and has a role in cell cycle-regulated degradation of daughter cell-specific mRNAs; binds to the NME1 RNA subunit of RNase MRP
S000005369,YOL009C,MDM12,5.0,22.7845780849,4.55691561699,"[0.92501545, 2.8182268, 2.8766153, 5.9969597, 10.167761]","Mitochondrial outer membrane protein, ERMES complex subunit; required for transmission of mitochondria to daughter cells; required for mitophagy; may influence import and assembly of outer membrane beta-barrel proteins; ERMES complex is often co-localized with peroxisomes and with concentrated areas of pyruvate dehydrogenase"
S000006308,YPR104C,FHL1,7.0,22.7799425721,3.2542775103,"[0.67794967, 0.73843068, 1.0682014, 1.8166521, 5.1332474, 5.4257216, 7.9197397]",Regulator of ribosomal protein (RP) transcription; has forkhead associated domain that binds phosphorylated proteins; recruits coactivator Ifh1p or corepressor Crf1p to RP gene promoters; also has forkhead DNA-binding domain though in vitro DNA binding assays give inconsistent results; computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p motifs at others; suppresses RNA pol III and splicing factor prp4 mutants
S000028572,YLR412C-A,,7.0,22.774384208,3.25348345829,"[0.068074174, 0.66583502, 0.86058176, 3.026654, 4.4408579, 5.2369213, 8.4754601]",Putative protein of unknown function
S000003439,YGR207C,CIR1,5.0,22.7739849091,4.55479698181,"[1.2725962, 1.5502275, 2.4644129, 6.3052526, 11.181496]",Mitochondrial protein that interacts with frataxin (Yfh1p); putative ortholog of mammalian electron transfer flavoprotein complex subunit ETF-beta; may have a role in oxidative stress response
S000006439,YCR020W-B,HTL1,7.0,22.7634496093,3.25192137275,"[0.16949379, 0.44957066, 0.53712326, 1.8386366, 4.7192483, 7.0235496, 8.0258274]","Component of the RSC chromatin remodeling complex; RSC functions in transcriptional regulation and elongation, chromosome stability, and establishing sister chromatid cohesion; involved in telomere maintenance"
S000001385,YIL123W,SIM1,10.0,22.7511694133,2.27511694133,"[0.41787651, 0.63030082, 1.1755499, 1.6450578, 1.7146066, 1.7861235, 2.8102713, 3.1735504, 3.2961547, 6.1016779]","Protein of the SUN family (Sim1p, Uth1p, Nca3p, Sun4p); may participate in DNA replication; promoter contains SCB regulation box at -300 bp indicating that expression may be cell cycle-regulated; SIM1 has a paralog, SUN4, that arose from the whole genome duplication"
S000004157,YLR167W,RPS31,6.0,22.7487614751,3.79146024585,"[0.23607856, 1.777087, 2.1274569, 5.6977592, 6.390151, 6.5202289]","Fusion protein cleaved to yield ribosomal protein S31 and ubiquitin; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; interacts genetically with translation factor eIF2B; homologous to mammalian ribosomal protein S27A, no bacterial homolog"
S000003769,YJR009C,TDH2,6.0,22.7462335075,3.79103891792,"[0.0075660194, 2.6937664, 3.0483711, 4.9619036, 5.1181164, 6.9165101]","Glyceraldehyde-3-phosphate dehydrogenase (GAPDH), isozyme 2; involved in glycolysis and gluconeogenesis; tetramer that catalyzes reaction of glyceraldehyde-3-phosphate to 1,3 bis-phosphoglycerate; detected in cytoplasm and cell wall; protein abundance increases in response to DNA replication stress; GAPDH-derived antimicrobial peptides are active against a wide variety of wine-related yeasts and bateria; TDH2 has a paralog, TDH3, that arose from the whole genome duplication"
S000004085,YLR095C,IOC2,6.0,22.7426357269,3.79043928782,"[0.047539413, 0.67738706, 2.1096797, 4.2909279, 7.4417114, 8.1753902]",Subunit of the Isw1b complex; exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing; contains a PHD finger motif; other complex members are Isw1p and Ioc4p
S000002829,YDR421W,ARO80,7.0,22.7394776493,3.24849680705,"[0.18932503, 0.21068664, 0.55335271, 4.3206134, 5.1038046, 5.4353504, 6.9263449]",Zinc finger transcriptional activator of the Zn2Cys6 family; activates transcription of aromatic amino acid catabolic genes in the presence of aromatic amino acids
S000002501,YDR094W,,7.0,22.7357016802,3.24795738288,"[0.43207824, 0.68978083, 0.96391785, 4.5199833, 4.760067, 5.3522015, 6.017673]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF DNF2/YDR093W"
S000004141,YLR151C,PCD1,7.0,22.7340617031,3.24772310044,"[0.14542128, 0.43642244, 1.1746536, 3.6401396, 3.8691525, 6.4832101, 6.9850621]","8-oxo-dGTP diphosphatase; prevents spontaneous mutagenesis via sanitization of oxidized purine nucleoside triphosphates; can also act as peroxisomal pyrophosphatase with specificity for coenzyme A and CoA derivatives, may function to remove potentially toxic oxidized CoA disulfide from peroxisomes to maintain the capacity for beta-oxidation of fatty acids; nudix hydrolase family member; similar E. coli MutT and human, rat and mouse MTH1"
S000001593,YKL110C,KTI12,7.0,22.7315500677,3.24736429538,"[0.49254921, 0.49904436, 0.71283877, 1.9619353, 2.0727866, 6.5827374, 10.409658]",Protein that plays a role in modification of tRNA wobble nucleosides; protein plays role in tRNA wobble nucleoside modification with Elongator complex; involved in sensitivity to G1 arrest induced by zymocin; interacts with chromatin throughout the genome; also interacts with Cdc19p
S000000573,YCL068C,,6.0,22.7285870947,3.78809784912,"[0.046812985, 0.40596995, 1.2165207, 3.1857626, 6.4073524, 11.466168]",Putative protein of unknown function
S000000634,YCR038C,BUD5,6.0,22.7285870947,3.78809784912,"[0.046812985, 0.40596995, 1.2165207, 3.1857626, 6.4073524, 11.466168]",GTP/GDP exchange factor for Rsr1p (Bud1p); required for both axial and bipolar budding patterns; mutants exhibit random budding in all cell types
S000000571,YCL066W,HMLALPHA1,6.0,22.7285870947,3.78809784912,"[0.046812985, 0.40596995, 1.2165207, 3.1857626, 6.4073524, 11.466168]",Silenced copy of ALPHA1 at HML; ALPHA1 encodes a transcriptional coactivator involved in the regulation of mating-type alpha-specific gene expression
S000000636,YCR040W,MATALPHA1,6.0,22.7285870947,3.78809784912,"[0.046812985, 0.40596995, 1.2165207, 3.1857626, 6.4073524, 11.466168]",Transcriptional co-activator that regulates mating-type-specific genes; targets the transcription factor Mcm1p to the promoters of alpha-specific genes; one of two genes encoded by the MATalpha mating type cassette
S000000679,YCR083W,TRX3,6.0,22.7142125368,3.78570208947,"[0.78898823, 0.82456517, 1.5023861, 3.6139967, 4.4401212, 11.544155]","Mitochondrial thioredoxin; highly conserved oxidoreductase required to maintain the redox homeostasis of the cell, forms the mitochondrial thioredoxin system with Trr2p, redox state is maintained by both Trr2p and Glr1p"
S000005744,YOR218C,,6.0,22.7141507268,3.7856917878,"[0.55929512, 0.71889222, 1.3827903, 4.3744731, 7.7540741, 7.9246259]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; open reading frame overlaps the verified gene RFC1/YOR217W"
S000003641,YJL105W,SET4,5.0,22.7062213421,4.54124426842,"[1.4304712, 1.6574507, 2.8805637, 6.5108328, 10.226903]","Protein of unknown function, contains a SET domain; SET4 has a paralog, SET3, that arose from the whole genome duplication"
S000005417,YOL056W,GPM3,5.0,22.7046649754,4.54093299508,"[0.28237894, 2.9723301, 4.6476932, 6.6257596, 8.1765032]","Homolog of Gpm1p phosphoglycerate mutase; converts 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; may be non-functional; GPM3 has a paralog, GPM2, that arose from the whole genome duplication"
S000005712,YOR186W,,7.0,22.7010130286,3.24300186123,"[0.57907122, 2.5012963, 2.7318969, 3.6044328, 3.9075243, 4.2629604, 5.113831]","Putative protein of unknown function; proper regulation of expression during heat stress is sphingolipid-dependent; mCherry fusion protein localizes to the vacuole; YOR186W has a paralog, YLR297W, that arose from the whole genome duplication"
S000005711,YOR185C,GSP2,7.0,22.7010130286,3.24300186123,"[0.57907122, 2.5012963, 2.7318969, 3.6044328, 3.9075243, 4.2629604, 5.113831]","GTP binding protein (mammalian Ranp homolog); involved in the maintenance of nuclear organization, RNA processing and transport; interacts with Kap121p, Kap123p and Pdr6p (karyophilin betas); not required for viability; protein abundance increases in response to DNA replication stress; GSP2 has a paralog, GSP1, that arose from the whole genome duplication"
S000028694,YMR242W-A,,7.0,22.6900029182,3.24142898832,"[1.0491267, 1.0771816, 1.7954592, 2.6469247, 2.9062595, 6.031004, 7.1840472]",Putative protein of unknown function
S000001803,YKR095W,MLP1,8.0,22.680582419,2.83507280238,"[0.025596783, 0.19799891, 0.40368992, 0.44617432, 0.83078152, 5.090343, 5.3041372, 10.381861]","Myosin-like protein associated with the nuclear envelope; nuclear basket protein that connects the nuclear pore complex with the nuclear interior; involved with Tel1p in telomere length control; involved with Pml1p and Pml39p in nuclear retention of unspliced mRNAs; MLP1 has a paralog, MLP2, that arose from the whole genome duplication"
S000001802,YKR094C,RPL40B,8.0,22.680582419,2.83507280238,"[0.025596783, 0.19799891, 0.40368992, 0.44617432, 0.83078152, 5.090343, 5.3041372, 10.381861]","Ubiquitin-ribosomal 60S subunit protein L40B fusion protein; cleaved to yield ubiquitin and ribosomal protein L40B; ubiquitin may facilitate assembly of the ribosomal protein into ribosomes; homologous to mammalian ribosomal protein L40, no bacterial homolog; RPL40B has a paralog, RPL40A, that arose from the whole genome duplication"
S000002582,YDR175C,RSM24,8.0,22.6785431206,2.83481789008,"[0.49911013, 1.0337187, 2.160527, 2.2875459, 3.157968, 3.975203, 4.2662954, 5.2981749]",Mitochondrial ribosomal protein of the small subunit
S000028845,YLR361C-A,,7.0,22.6731603704,3.23902291006,"[0.038773056, 0.66742522, 1.0037174, 3.0752242, 3.5117211, 6.4073544, 7.968945]",Putative protein of unknown function
S000001552,YKL069W,,10.0,22.6657338957,2.26657338957,"[0.0071480884, 0.012781611, 0.15262377, 0.46220824, 0.6760571, 0.84241027, 2.1782839, 2.5144711, 7.2360182, 8.5837317]","Methionine-R-sulfoxide reductase; reduces the R enantiomer of free Met-SO, in contrast to Ycl033Cp which reduces Met-R-SO in a peptide linkage; has a role in protection against oxidative stress; relative distribution to the nucleus increases upon DNA replication stress"
S000001064,YHR022C,,6.0,22.6632225513,3.77720375856,"[0.32151687, 1.2979347, 1.6055152, 5.054606, 5.2940702, 9.0895796]",Putative protein of unknown function; YHR022C is not an essential gene
S000003207,YGL238W,CSE1,9.0,22.6581095457,2.5175677273,"[0.30970353, 0.6718151, 1.5379628, 1.5927802, 2.0629115, 2.7468574, 3.1478212, 3.5027595, 7.0854983]","Nuclear envelope protein that acts as a recycling factor; mediates the nuclear export of Srp1p (importin alpha) back to the cytoplasm after its import substrates have been released into the nucleoplasm, thereby allowing the participation of Srp1p in multiple rounds of nuclear import; required for accurate chromosome segregation; homolog of metazoan CAS and human CSE1L, overexpression of which is implicated in cancer progression"
S000004667,YMR063W,RIM9,10.0,22.6473203897,2.26473203897,"[0.10808514, 0.21095075, 0.23908392, 0.43271062, 0.78925502, 1.7585127, 2.4817023, 2.9621291, 5.2200809, 8.4448099]",Plasma membrane protein of unknown function; involved in the proteolytic activation of Rim101p in response to alkaline pH; interacts with Rim21p and Dfg16p to form a pH-sensing complex in the Rim101 pathway and is required to maintain Rim21p levels; has similarity to A. nidulans PalI;
S000002174,YDL016C,,7.0,22.6426292658,3.23466132368,"[0.79025376, 1.71859, 2.0855904, 3.6946895, 4.315464, 4.943377, 5.0946646]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF CDC7/YDL153C, the catalytic subunit of a complex that regulates DNA replication"
S000004419,YLR427W,MAG2,7.0,22.6406140924,3.23437344176,"[0.045559108, 0.26641393, 1.5304877, 3.6746335, 3.9349065, 5.3207355, 7.867878]",Cytoplasmic protein of unknown function; induced in response to mycotoxin patulin; ubiquitinated protein similar to the human ring finger motif protein RNF10; predicted to be involved in repair of alkylated DNA due to interaction with MAG1
S000002280,YDL122W,UBP1,11.0,22.6391894221,2.05810812928,"[0.28002763, 0.53714639, 0.70563191, 0.97450727, 1.1148825, 2.2414875, 2.5387836, 2.7882743, 2.9045475, 3.1614707, 5.3924303]",Ubiquitin-specific protease; removes ubiquitin from ubiquitinated proteins; cleaves at the C terminus of ubiquitin fusions irrespective of their size; capable of cleaving polyubiquitin chains
S000001408,YIL146C,ATG32,9.0,22.6274752915,2.51416392128,"[0.29648578, 0.36272228, 0.43216029, 1.0054551, 1.7484081, 2.9588857, 3.2872958, 6.0763521, 6.4597101]","Mitochondrial outer membrane protein required to initiate mitophagy; recruits the autophagy adaptor protein Atg11p and the ubiquitin-like protein Atg8p to the mitochondrial surface to initiate mitophagy, the selective vacuolar degradation of mitochondria in response to starvation; can promote pexophagy when placed ectopically in the peroxisomal membrane; regulates mitophagy and ethanol production during alcoholic fermentation"
S000000379,YBR175W,SWD3,7.0,22.6247635782,3.2321090826,"[0.019498199, 0.66427898, 1.3456767, 2.4639947, 3.4967496, 5.4424133, 9.192152]",Essential subunit of the COMPASS (Set1C) complex; COMPASS methylates histone H3 on lysine 4 and is required in transcriptional silencing near telomeres; WD40 beta propeller superfamily member and ortholog of mammalian WDR5
S000007632,YCR097W-A,,7.0,22.6247173436,3.23210247766,"[0.046812985, 0.18794911, 0.40596995, 1.615379, 3.1857626, 5.7166753, 11.466168]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; identified by homology to a hemiascomycetous yeast protein"
S000003638,YJL102W,MEF2,11.0,22.6185728908,2.05623389916,"[0.3022868, 0.7120989, 0.91317874, 1.0530474, 1.3567936, 1.3713537, 2.4314041, 2.4358795, 2.4688485, 3.9150527, 5.6586289]",Mitochondrial elongation factor involved in translational elongation
S000001787,YKR079C,TRZ1,4.0,22.6088712215,5.65221780539,"[2.1138523, 2.158699, 7.4728251, 10.863495]",tRNA 3'-end processing endonuclease tRNase Z; also localized to mitochondria and interacts genetically with Rex2 exonuclease; homolog of the human candidate prostate cancer susceptibility gene ELAC2
S000000002,YAL002W,VPS8,7.0,22.6046406031,3.22923437187,"[1.7804416, 2.2429054, 2.3357182, 3.4672508, 3.6280656, 3.8812079, 5.2690511]",Membrane-binding component of the CORVET complex; involved in endosomal vesicle tethering and fusion in the endosome to vacuole protein targeting pathway; interacts with Vps21p; contains RING finger motif
S000003753,YJL217W,REE1,6.0,22.593462348,3.765577058,"[1.9500922, 2.134023, 2.737505, 3.7201281, 3.98965, 8.0620642]","Cytoplasmic protein involved in the regulation of enolase (ENO1); mRNA expression is induced by calcium shortage, copper deficiency (via Mac1p) and the presence of galactose (via Gal4p); mRNA expression is also regulated by the cell cycle"
S000003195,YGL226W,MTC3,8.0,22.5875332952,2.82344166189,"[0.99514037, 1.9196832, 2.0727758, 2.3121345, 2.6312749, 3.8329909, 3.898016, 4.9255176]",Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion; mtc3 is synthetically sick with cdc13-1
S000000680,YCR084C,TUP1,10.0,22.5853604078,2.25853604078,"[0.19424254, 0.4586812, 0.47276613, 0.50859147, 0.96282524, 2.1016748, 2.3884547, 2.9749639, 4.5020385, 8.021122]","General repressor of transcription; forms complex with Cyc8p, involved in the establishment of repressive chromatin structure through interactions with histones H3 and H4, appears to enhance expression of some genes"
S000006134,YPL213W,LEA1,11.0,22.5735745952,2.05214314501,"[0.051985778, 0.15339054, 0.30223745, 0.33648533, 1.4129453, 1.4310571, 1.6811018, 1.9583255, 3.4131122, 3.6025975, 8.2303362]",Component of U2 snRNP complex; disruption causes reduced U2 snRNP levels; physically interacts with Msl1p; putative homolog of human U2A' snRNP protein
S000006159,YPL238C,,9.0,22.5678922236,2.5075435804,"[0.27226308, 0.29352501, 0.47574499, 0.59174967, 0.78867698, 0.79445869, 5.2070718, 6.807467, 7.336935]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps 5' end of the verified essential gene SUI3/YPL237W"
S000004399,YLR407W,,9.0,22.5610201955,2.50678002172,"[0.010519244, 0.043438219, 0.5449726, 1.0213239, 1.9282786, 2.4682698, 3.1737406, 4.0917115, 9.2787657]",Putative protein of unknown function; null mutant displays elongated buds and a large fraction of budded cells have only one nucleus
S000002834,YDR426C,,5.0,22.5563726425,4.5112745285,"[2.3354123, 2.4072278, 4.1276484, 4.9669251, 8.7191591]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SNX41"
S000006067,YPL146C,NOP53,5.0,22.548404336,4.5096808672,"[0.56718576, 2.0264287, 3.7375734, 4.0675192, 12.149697]",Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired
S000002929,YDR521W,,6.0,22.5475008488,3.75791680813,"[0.51955771, 2.8747892, 4.0084591, 4.3543158, 4.7538948, 6.0364842]",Dubious ORF that overlaps YDR520C; mutant increases expression of PIS1 and RPL3 in glycerol
S000000302,YBR098W,MMS4,9.0,22.54711622,2.50523513556,"[0.33545864, 0.96743149, 1.4196221, 1.6399263, 1.9301053, 2.7638133, 2.894279, 3.8907692, 6.7057109]","Subunit of structure-specific Mms4p-Mus81p endonuclease; cleaves branched DNA; involved in recombination, DNA repair, and joint molecule formation/resolution during meiotic recombination; phosphorylation of the non-catalytic subunit Mms4p by Cdc28p and Cdc5p during mitotic cell cycle activates the function of Mms4p-Mus81p"
S000005178,YNL234W,,7.0,22.5455201566,3.2207885938,"[0.32959506, 0.90840924, 1.250211, 2.4539251, 3.4616947, 5.4632945, 8.6783905]",Protein of unknown function with similarity to globins; has a functional heme-binding domain; mutant has aneuploidy tolerance; transcription induced by stress conditions; may be involved in glucose signaling or metabolism; regulated by Rgt1
S000006738,TT(AGU)C,,6.0,22.5401188135,3.75668646892,"[1.1478301, 1.3567801, 4.2082658, 4.3930244, 5.6892824, 5.744936]","Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis"
S000006081,YPL160W,CDC60,7.0,22.5344645381,3.21920921973,"[0.59279722, 1.4034355, 2.0585425, 2.7159591, 3.0017645, 3.2989588, 9.463007]",Cytosolic leucyl tRNA synthetase; ligates leucine to the appropriate tRNA; human homolog LARS can complement yeast temperature-sensitive mutant at restrictive temperature
S000006536,TD(GUC)J1,,8.0,22.5205404013,2.81506755017,"[0.16523211, 1.7138734, 1.8352304, 2.7113755, 3.0219655, 3.2121758, 4.7299004, 5.1307874]","Aspartate tRNA (tRNA-Asp), predicted by tRNAscan-SE analysis"
S000005919,YOR392W,,12.0,22.5125331804,1.8760444317,"[0.1141388, 0.34575689, 0.4287518, 0.50565487, 0.79490113, 1.080965, 1.3451446, 1.3697723, 2.7119341, 3.7575603, 4.9179363, 5.140017]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; gene expression induced by heat"
S000006329,YPR125W,YLH47,6.0,22.5104270056,3.75173783426,"[0.072428696, 0.16847147, 1.6770962, 3.4447875, 5.267539, 11.880104]","Mitochondrial inner membrane protein; exposed to the mitochondrial matrix; associates with mitochondrial ribosomes; NOT required for respiratory growth; homolog of human Letm1, a protein implicated in Wolf-Hirschhorn syndrome"
S000003517,YGR285C,ZUO1,11.0,22.5026758313,2.04569780285,"[0.32959574, 0.57773924, 0.76574504, 0.8200134, 1.3169731, 1.3364959, 1.3732965, 1.7923734, 2.0695748, 2.6435347, 9.477334]",Ribosome-associated chaperone; zuotin functions in ribosome biogenesis and as a chaperone for nascent polypeptide chains in partnership with Ssz1p and SSb1/2; contains a DnaJ domain and functions as a J-protein partner for Ssb1p and Ssb2p; human gene DNAJC2 can partially complement yeast zuo1 null mutant
S000003692,YJL156C,SSY5,9.0,22.5002859831,2.5000317759,"[0.29920155, 0.55968839, 0.64848244, 1.5237741, 1.7409536, 2.5028088, 2.6976142, 4.0307412, 8.4970217]","Serine protease of SPS plasma membrane amino acid sensor system; contains an inhibitory domain that dissociates in response to extracellular amino acids, freeing a catalytic domain to activate transcription factor Stp1p; other members are Ssy1p and Ptr3p"
S000005531,YOR005C,DNL4,8.0,22.4960394278,2.81200492848,"[0.084304489, 1.5213686, 1.8939056, 2.2416623, 2.5528979, 2.642643, 4.2979569, 7.2613006]","DNA ligase required for nonhomologous end-joining (NHEJ); forms stable heterodimer with required cofactor Lif1p, interacts with Nej1p; involved in meiosis, not essential for vegetative growth; mutations in human ortholog lead to ligase IV syndrome and Dubowitz syndrome"
S000002144,YAR066W,,6.0,22.4955009222,3.7492501537,"[1.2118353, 1.2170796, 2.1622241, 3.8153102, 6.0378709, 8.0511808]","Putative GPI protein; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and vacuole respectively; YAR066W has a paralog, YHR214W, that arose from a segmental duplication"
S000002927,YDR519W,FPR2,9.0,22.4940441847,2.49933824274,"[0.53473628, 0.72799897, 1.0779727, 1.7174213, 2.9618104, 3.5218916, 3.7423103, 3.8569083, 4.3529944]",Membrane-bound peptidyl-prolyl cis-trans isomerase (PPIase); binds to the drugs FK506 and rapamycin; expression pattern suggests possible involvement in ER protein trafficking; relocalizes from nucleus to vacuole upon DNA replication stress; mutation is functionally complemented by human FKBP2
S000005318,YNR035C,ARC35,6.0,22.4935024679,3.74891707798,"[0.12726304, 1.016975, 2.3439767, 2.5911784, 7.8204155, 8.5936937]",Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches; required for cortical localization of calmodulin
S000028520,YDL160C-A,MHF2,10.0,22.4923649607,2.24923649607,"[0.0072319983, 0.39132908, 0.49496424, 0.7602011, 2.1779652, 3.0563745, 3.293448, 3.5904911, 4.3340507, 4.3863091]","Component of the heterotetrameric MHF histone-fold complex; in humans the MHF complex interacts with both DNA and Mph1p ortholog FANCM to stabilize and remodel blocked replication forks and repair damaged DNA; mhf2 srs2 double mutants are MMS hypersensitive; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-X, also known as MHF2"
S000005392,YOL032W,OPI10,6.0,22.4911029935,3.74851716558,"[0.50054187, 1.190528, 1.3199644, 3.0577855, 8.1152411, 8.3070421]",Protein with a possible role in phospholipid biosynthesis; null mutant displays an inositol-excreting phenotype that is suppressed by exogenous choline; protein abundance increases in response to DNA replication stress
S000002769,YDR361C,BCP1,6.0,22.4846206214,3.74743677024,"[0.014932131, 0.22805829, 1.8820792, 4.3988051, 4.6958132, 11.264933]","Essential protein involved in nuclear export of Mss4p; Mss4p is a lipid kinase that generates phosphatidylinositol 4,5-biphosphate and plays a role in actin cytoskeleton organization and vesicular transport"
S000028510,YBR111W-A,SUS1,12.0,22.4843994677,1.87369995564,"[0.038043007, 0.21472166, 0.44844598, 0.88234985, 1.1408266, 1.5450569, 1.7574495, 2.014297, 2.2252004, 3.8949742, 4.0901027, 4.2329316]",Component of both the SAGA histone acetylase and TREX-2 complexes; interacts with RNA polymerase II; involved in mRNA export coupled transcription activation and elongation; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP
S000006038,YPL117C,IDI1,7.0,22.4778646082,3.21112351545,"[0.064093813, 0.93334949, 2.6355484, 3.2514508, 3.8556798, 4.9305811, 6.8071613]",Isopentenyl diphosphate:dimethylallyl diphosphate isomerase; catalyzes an essential activation step in the isoprenoid biosynthetic pathway; required for viability; isopentenyl diphosphate:dimethylallyl diphosphate isomerase is also known as IPP isomerase
S000000904,YER102W,RPS8B,8.0,22.4770934284,2.80963667855,"[0.087145478, 0.50845969, 0.71694571, 0.9723202, 1.3106754, 4.3512588, 6.8600063, 7.6702819]","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S8, no bacterial homolog; RPS8B has a paralog, RPS8A, that arose from the whole genome duplication"
S000002208,YDL050C,,8.0,22.4658955932,2.80823694915,"[0.53209686, 0.90778595, 1.0405178, 1.0652579, 2.7372141, 4.3830466, 4.5598779, 7.2400985]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
