,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000000237,YBR033W,EDS1,1.0,12.0057907104,12.0057907104,[12.005791],"Putative zinc cluster protein, predicted to be a transcription factor; not an essential gene; EDS1 has a paralog, RGT1, that arose from the whole genome duplication"
S000005371,YOL011W,PLB3,1.0,12.0057907104,12.0057907104,[12.005791],"Phospholipase B (lysophospholipase) involved in lipid metabolism; hydrolyzes phosphatidylinositol and phosphatidylserine and displays transacylase activity in vitro; PLB3 has a paralog, PLB1, that arose from the whole genome duplication"
S000002628,YDR220C,,1.0,12.0010986328,12.0010986328,[12.001099],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; null mutant exhibits synthetic phenotype with alpha-synuclein"
S000002627,YDR219C,MFB1,1.0,12.0010986328,12.0010986328,[12.001099],Mitochondria-associated F-box protein; involved in maintenance of normal mitochondrial morphology; interacts with Skp1p through the F-box motif; preferentially localizes to the mother cell during budding
S000005077,YNL133C,FYV6,1.0,11.9872703552,11.9872703552,[11.98727],Protein of unknown function; required for survival upon exposure to K1 killer toxin; proposed to regulate double-strand break repair via non-homologous end-joining
S000005380,YOL020W,TAT2,1.0,11.9872703552,11.9872703552,[11.98727],High affinity tryptophan and tyrosine permease; overexpression confers FK506 and FTY720 resistance
S000003109,YGL141W,HUL5,1.0,11.9872703552,11.9872703552,[11.98727],"Multiubiquitin chain assembly factor (E4); proteasome processivity factor that elongates polyUb chains on substrates, opposing Ubp6p, a branched polyubiquitin protease; required for retrograde transport of misfolded proteins during ERAD; required for ubiquitylation of a subset of cytosolic misfolded proteins upon heat shock"
S000001939,YFR043C,IRC6,1.0,11.9872703552,11.9872703552,[11.98727],Clathrin coat accessory factor; involved in clathrin-mediated vesicle trafficking; may function to link the AP-1 clathrin adaptor complex with the Rab GTPase Ypt31p; has structural similarity to G-proteins; mouse homolog Aagab (p34) functionally complements irc6 null mutation; null mutant displays increased levels of spontaneous Rad52p foci
S000006569,TF(GAA)N,,1.0,11.9872703552,11.9872703552,[11.98727],"Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis"
S000005381,YOL021C,DIS3,1.0,11.9872703552,11.9872703552,[11.98727],"Exosome core complex catalytic subunit; has both endonuclease and 3'-5' exonuclease activity; involved in 3'-5' RNA processing and degradation in both the nucleus and the cytoplasm; role in degradation of tRNAs; similar to E. coli RNase R and to human DIS3, which partially complements dis3-81 heat sensitivity; mutations in Dis3p analogous to human mutations implicated in multiple myeloma impair exosome function; protein abundance increases under to DNA replication stress"
S000005984,YPL063W,TIM50,1.0,11.9872703552,11.9872703552,[11.98727],Essential component of the TIM23 complex; acts as receptor for the translocase of the inner mitochondrial membrane (TIM23) complex guiding incoming precursors from the TOM complex; may control the gating of the Tim23p-Tim17p channel
S000003030,YGL062W,PYC1,1.0,11.9872703552,11.9872703552,[11.98727],"Pyruvate carboxylase isoform; cytoplasmic enzyme that converts pyruvate to oxaloacetate; differentially regulated than isoform Pyc2p; mutations in the human homolog are associated with lactic acidosis; PYC1 has a paralog, PYC2, that arose from the whole genome duplication"
S000028650,YHR212W-A,,1.0,11.9872703552,11.9872703552,[11.98727],"Pseudogenic fragment with similarity to flocculins; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; SWAT-GFP, seamless-GFP and mCherry fusion proteins localize to the endoplasmic reticulum; YHR212W-A has a paralog, YAR061W, that arose from a segmental duplication"
S000003494,YGR262C,BUD32,1.0,11.9872703552,11.9872703552,[11.98727],"Protein kinase; component of the EKC/KEOPS complex with Kae1p, Cgi121p, Pcc1p, and Gon7p; Pyrococcus Bud32 ortholog functions as a P-loop ATPase rather than a protein kinase in the context of the complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; mutation is functionally complemented by human TP53RK"
S000005985,YPL064C,CWC27,1.0,11.9872703552,11.9872703552,[11.98727],Component of a complex containing Cef1p; putatively involved in pre-mRNA splicing; has similarity to S. pombe Cwf27p; protein abundance increases in response to DNA replication stress
S000003944,YLL021W,SPA2,1.0,11.9872703552,11.9872703552,[11.98727],"Component of the polarisome; functions in actin cytoskeletal organization during polarized growth; acts as a scaffold for Mkk1p and Mpk1p cell wall integrity signaling components; potential Cdc28p substrate; coding sequence contains length polymorphisms in different strains; SPA2 has a paralog, SPH1, that arose from the whole genome duplication"
S000003945,YLL022C,HIF1,1.0,11.9872703552,11.9872703552,[11.98727],Non-essential component of the HAT-B histone acetyltransferase complex; localized to the nucleus; has a role in telomeric silencing; other members are Hat1p and Hat2p
S000005076,YNL132W,KRE33,1.0,11.9872703552,11.9872703552,[11.98727],"Protein required for biogenesis of the small ribosomal subunit; heterozygous mutant shows haploinsufficiency in K1 killer toxin resistance; essential gene; NAT10, the human homolog, implicated in several types of cancer and premature aging."
S000003110,YGL142C,GPI10,1.0,11.9872703552,11.9872703552,[11.98727],"Integral membrane protein involved in GPI anchor synthesis; putative alpha 1,2 mannosyltransferase required for addition of the third mannose onto the glycosylphosphatidylinositol (GPI) core structure; human PIG-Bp is a functional homolog"
S000005117,YNL173C,MDG1,1.0,11.9872703552,11.9872703552,[11.98727],"Plasma membrane protein; involved in G-protein mediated pheromone signaling pathway; overproduction suppresses bem1 mutations; MDG1 has a paralog, CRP1, that arose from the whole genome duplication"
S000005956,YPL035C,,1.0,11.9872703552,11.9872703552,[11.98727],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized gene YPL034W; YPL035C is not an essential gene"
S000003982,YLL059C,,1.0,11.9872703552,11.9872703552,[11.98727],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000002870,YDR462W,MRPL28,1.0,11.9872703552,11.9872703552,[11.98727],Mitochondrial ribosomal protein of the large subunit; protein abundance increases in response to DNA replication stress
S000005116,YNL172W,APC1,1.0,11.9872703552,11.9872703552,[11.98727],"Largest subunit of the Anaphase-Promoting Complex/Cyclosome; APC/C is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; component of the platform domain of the APC/C, based on structural analysis; localizes to nuclear foci that become diffuse upon DNA replication stress"
S000005600,YOR074C,CDC21,1.0,11.9872703552,11.9872703552,[11.98727],Thymidylate synthase; required for de novo biosynthesis of pyrimidine deoxyribonucleotides; expression is induced at G1/S; human homolog TYMSOS can complement yeast cdc21 temperature-sensitive mutant at restrictive temperature
S000000733,YEL007W,MIT1,1.0,11.9872703552,11.9872703552,[11.98727],Transcriptional regulator of pseudohyphal growth; protein with sequence similarity to S. pombe gti1+ (gluconate transport inducer 1) and C. albicans Wor1
S000005541,YOR015W,,1.0,11.9872703552,11.9872703552,[11.98727],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004231,YLR241W,CSC1,1.0,11.9872703552,11.9872703552,[11.98727],Calcium permeable gated cation channel; may be involved in detoxification; similar to Arabidopsis CSC1
S000000010,YAL012W,CYS3,1.0,11.9825792313,11.9825792313,[11.982579],Cystathionine gamma-lyase; catalyzes one of the two reactions involved in the transsulfuration pathway that yields cysteine from homocysteine with the intermediary formation of cystathionine; protein abundance increases in response to DNA replication stress
S000001028,YHL036W,MUP3,1.0,11.9825792313,11.9825792313,[11.982579],Low affinity methionine permease; similar to Mup1p
S000001489,YKL006W,RPL14A,1.0,11.9825792313,11.9825792313,[11.982579],"Ribosomal 60S subunit protein L14A; N-terminally acetylated; homologous to mammalian ribosomal protein L14, no bacterial homolog; RPL14A has a paralog, RPL14B, that arose from the whole genome duplication"
S000000012,YAL014C,SYN8,1.0,11.9825792313,11.9825792313,[11.982579],Endosomal SNARE related to mammalian syntaxin 8
S000001030,YHL038C,CBP2,1.0,11.9825792313,11.9825792313,[11.982579],Required for splicing of the group I intron bI5 of the COB pre-mRNA; nuclear-encoded mitochondrial protein that binds to the RNA to promote splicing; also involved in but not essential for splicing of the COB bI2 intron and the intron in the 21S rRNA gene
S000005790,YOR264W,DSE3,1.0,11.9825792313,11.9825792313,[11.982579],"Daughter cell-specific protein, may help establish daughter fate; relocalizes from bud neck to cytoplasm upon DNA replication stress"
S000002268,YDL110C,TMA17,1.0,11.9766454697,11.9766454697,[11.976645],ATPase dedicated chaperone that adapts proteasome assembly to stress; Tma17p is induced upon stress; interacts with Rpt6p to assist its pairing to Rpt3p and early steps in proteasome biogenesis; associates with ribosomes; heterozygous deletion demonstrated increases in chromosome instability in a rad9 deletion background; protein abundance is decreased upon intracellular iron depletion
S000003744,YJL208C,NUC1,1.0,11.9766454697,11.9766454697,[11.976645],"Major mitochondrial nuclease; has RNAse and DNA endo- and exonucleolytic activities; roles in mitochondrial recombination, apoptosis and maintenance of polyploidy; involved in fragmentation of genomic DNA during PND (programmed nuclear destruction); encodes ortholog of mammalian endoG"
S000003324,YGR092W,DBF2,1.0,11.9048080444,11.9048080444,[11.904808],"Ser/Thr kinase involved in transcription and stress response; functions as part of a network of genes in exit from mitosis; localization is cell cycle regulated; activated by Cdc15p during the exit from mitosis; also plays a role in regulating the stability of SWI5 and CLB2 mRNAs; phosphorylates Chs2p to regulate primary septum formation and Hof1p to regulate cytokinesis; DBF2 has a paralog, DBF20, that arose from the whole genome duplication"
S000006355,YPR151C,SUE1,1.0,11.9048080444,11.9048080444,[11.904808],Protein required for degradation of unstable forms of cytochrome c; located in the mitochondria
S000028645,YHR022C-A,,1.0,11.9048080444,11.9048080444,[11.904808],"Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000006561,TE(UUC)P,,1.0,11.9001169205,11.9001169205,[11.900117],"Glutamate tRNA (tRNA-Glu), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p; target of K. lactis zymocin"
S000004278,YLR287C-A,RPS30A,1.0,11.9001169205,11.9001169205,[11.900117],"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S30, no bacterial homolog; RPS30A has a paralog, RPS30B, that arose from the whole genome duplication"
S000004468,YML009C,MRPL39,1.0,11.9001169205,11.9001169205,[11.900117],Mitochondrial ribosomal protein of the large subunit
S000004469,YML009C-A,,1.0,11.9001169205,11.9001169205,[11.900117],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORFs SPT5/YML010W and YML009W-B"
S000002352,YDL193W,NUS1,1.0,11.8965435028,11.8965435028,[11.896544],"Forms dehydrodolichyl diphosphate syntase complex with RER2 or SRT1; tet-repressible mutant shows accumulation of hypoglycosylated forms of CPY, suggesting that Nus1p may be involved in protein trafficking; mutations in human homolog NUS1 have been implicated in congenital scoliosis, neurological impairment, refractory epilepsy, hearing deficit, and visual impairment; human cis-prenyltransferase complex complements yeast null mutant"
S000001179,YHR137W,ARO9,1.0,11.8965435028,11.8965435028,[11.896544],"Aromatic aminotransferase II; catalyzes the first step of tryptophan, phenylalanine, and tyrosine catabolism"
S000000340,YBR136W,MEC1,1.0,11.8965435028,11.8965435028,[11.896544],"Genome integrity checkpoint protein and PI kinase superfamily member; Mec1p and Dun1p function in same pathway to regulate dNTP pools and telomere length; signal transducer required for cell cycle arrest and transcriptional responses to damaged or unreplicated DNA; facilitates replication fork progression and regulates P-body formation under replication stress; promotes interhomolog recombination by phosphorylating Hop1p; associates with shortened, dysfunctional telomeres"
S000001178,YHR136C,SPL2,1.0,11.8965435028,11.8965435028,[11.896544],Protein with similarity to cyclin-dependent kinase inhibitors; downregulates low-affinity phosphate transport during phosphate limitation by targeting Pho87p to the vacuole; upstream region harbors putative hypoxia response element (HRE) cluster; overproduction suppresses a plc1 null mutation; promoter shows an increase in Snf2p occupancy after heat shock; GFP-fusion protein localizes to the cytoplasm
S000000388,YBR184W,,1.0,11.8965435028,11.8965435028,[11.896544],Putative protein of unknown function; YBR184W is not an essential gene
S000003909,YJR148W,BAT2,1.0,11.8941841125,11.8941841125,[11.894184],"Cytosolic branched-chain amino acid (BCAA) aminotransferase; preferentially involved in BCAA catabolism; homolog of murine ECA39; highly expressed during stationary phase and repressed during logarithmic phase; BAT2 has a paralog, BAT1, that arose from the whole genome duplication"
S000005051,YNL107W,YAF9,1.0,11.8941841125,11.8941841125,[11.894184],Subunit of NuA4 histone H4 acetyltransferase and SWR1 complexes; may function to antagonize silencing near telomeres; interacts directly with Swc4p; has homology to human leukemogenic protein AF9; contains a YEATS domain
S000004980,YNL035C,,1.0,11.8941841125,11.8941841125,[11.894184],Nuclear protein of unknown function; relocalizes to the cytosol in response to hypoxia; contains WD-40 domains; not an essential gene; protein abundance increases in response to DNA replication stress
S000003281,YGR049W,SCM4,1.0,11.8941841125,11.8941841125,[11.894184],"Mitochondrial outer membrane protein of unknown function; predicted to have 4 transmembrane segments; import is mediated by Tom70p and Mim1p; interacts genetically with a cdc4 mutation; SCM4 has a paralog, ATG33, that arose from the whole genome duplication"
S000006609,TI(AAU)N1,,1.0,11.8941841125,11.8941841125,[11.894184],"Isoleucine tRNA (tRNA-Ile), predicted by tRNAscan-SE analysis"
S000004033,YLR043C,TRX1,1.0,11.8941841125,11.8941841125,[11.894184],"Cytoplasmic thioredoxin isoenzyme; part of thioredoxin system which protects cells against oxidative and reductive stress; forms LMA1 complex with Pbi2p; acts as a cofactor for Tsa1p; required for ER-Golgi transport and vacuole inheritance; with Trx2p, facilitates mitochondrial import of small Tims Tim9p, Tim10p, Tim13p by maintaining them in reduced form; abundance increases iunder DNA replication stress; TRX1 has a paralog, TRX2, that arose from the whole genome duplication"
S000001645,YKL162C,,1.0,11.8941841125,11.8941841125,[11.894184],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the mitochondrion
S000000805,YER003C,PMI40,1.0,11.8900976181,11.8900976181,[11.890098],Mannose-6-phosphate isomerase; catalyzes the interconversion of fructose-6-P and mannose-6-P; required for early steps in protein mannosylation
S000000718,YCR073W-A,SOL2,1.0,11.8900976181,11.8900976181,[11.890098],"Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog, SOL1, that arose from the whole genome duplication"
S000005691,YOR165W,SEY1,1.0,11.878320694,11.878320694,[11.878321],"Dynamin-like GTPase that mediates homotypic ER fusion; has a role in ER morphology; interacts physically and genetically with Yop1p and Rtn1p; functional ortholog of the human atlastin ATL1, defects in which cause a form of the human disease hereditary spastic paraplegia; homolog of Arabidopsis RHD3"
S000006564,TF(GAA)F,,1.0,11.878320694,11.878320694,[11.878321],"Phenylalanine tRNA (tRNA-Phe), predicted by tRNAscan-SE analysis"
S000001903,YFR007W,YFH7,1.0,11.878320694,11.878320694,[11.878321],Putative kinase with similarity to the PRK/URK/PANK kinase subfamily; the PRK/URK/PANK subfamily of P-loop kinases is also known as phosphoribulokinase/uridine kinase/bacterial pantothenate kinase
S000000338,YBR134W,,1.0,11.878320694,11.878320694,[11.878321],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000339,YBR135W,CKS1,1.0,11.878320694,11.878320694,[11.878321],"Cyclin-dependent protein kinase regulatory subunit and adaptor; interacts with Cdc28p (aka Cdk1p); required for G1/S and G2/M phase transitions and budding; mediates phosphorylation and degradation of Sic1p; modulates proteolysis of M-phase targets through interactions with the proteasome; role in transcriptional regulation, recruiting proteasomal subunits to target gene promoters; human homologs CKS1B and CKS2 can each complement yeast cks1 null mutant"
S000000515,YCL009C,ILV6,1.0,11.878320694,11.878320694,[11.878321],"Regulatory subunit of acetolactate synthase; acetolactate synthase catalyzes the first step of branched-chain amino acid biosynthesis; enhances activity of the Ilv2p catalytic subunit, localizes to mitochondria"
S000000344,YBR140C,IRA1,1.0,11.8390789032,11.8390789032,[11.839079],"GTPase-activating protein; negatively regulates RAS by converting it from GTP- to the GDP-bound inactive form, required for reducing cAMP levels under nutrient limiting conditions, mediates membrane association of adenylate cyclase; mutations cause catalase T deficiency, defective glycogen synthesis and defective trehalose accumulation; IRA1 has a paralog, IRA2, that arose from the whole genome duplication; defects in human homolog NF1 are associated with neurofibromatosis"
S000005687,YOR161C,PNS1,1.0,11.8390789032,11.8390789032,[11.839079],"Protein of unknown function; has similarity to Torpedo californica tCTL1p, which is postulated to be a choline transporter, neither null mutation nor overexpression affects choline transport"
S000002423,YDR016C,DAD1,1.0,11.8040618896,11.8040618896,[11.804062],Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; is transferred to the kinetochore prior to mitosis
S000005665,YOR139C,,1.0,11.8040618896,11.8040618896,[11.804062],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SFL1/YOR140W"
S000000172,YBL076C,ILS1,1.0,11.7982177734,11.7982177734,[11.798218],Cytoplasmic isoleucine-tRNA synthetase; target of the G1-specific inhibitor reveromycin A
S000004166,YLR176C,RFX1,1.0,11.7982177734,11.7982177734,[11.798218],Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins
S000004167,YLR177W,,1.0,11.7982177734,11.7982177734,[11.798218],"Putative protein of unknown function; phosphorylated by Dbf2p-Mob1p in vitro; some strains contain microsatellite polymophisms at this locus; not an essential gene; YLR177W has a paralog, PSP1, that arose from the whole genome duplication"
S000028852,YNL277W-A,,1.0,11.7967386246,11.7967386246,[11.796739],Putative protein of unknown function
S000006115,YPL194W,DDC1,1.0,11.7855424881,11.7855424881,[11.785542],"DNA damage checkpoint protein; part of a PCNA-like complex required for DNA damage response, required for pachytene checkpoint to inhibit cell cycle in response to unrepaired recombination intermediates; potential Cdc28p substrate; forms nuclear foci upon DNA replication stress"
S000001517,YKL034W,TUL1,1.0,11.7855424881,11.7855424881,[11.785542],Subunit of the DSC ubiquitin ligase complex; golgi-localized RING-finger ubiquitin ligase (E3) involved in sorting polar transmembrane domain containing membrane proteins to multivesicular bodies for delivery to the vacuole; proposed involvement in the quality control of misfolded TMD containing proteins; ortholog of fission yeast dsc1
S000005528,YOR002W,ALG6,1.0,11.7855424881,11.7855424881,[11.785542],"Alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant"
S000028546,YER078W-A,,1.0,11.7855424881,11.7855424881,[11.785542],Putative protein of unknown function; identified by fungal homology and RT-PCR
S000000402,YBR198C,TAF5,1.0,11.7737646103,11.7737646103,[11.773765],Subunit (90 kDa) of TFIID and SAGA complexes; involved in RNA polymerase II transcription initiation and in chromatin modification
S000000403,YBR199W,KTR4,1.0,11.7737646103,11.7737646103,[11.773765],"Glycosyltransferase involved in protein glycosylation; transfers GDP-mannose to methyl-alpha-mannoside in vitro; member of the KRE2/MNT1 mannosyltransferase family of type II membrane proteins with a short cytoplasmic N-terminus, a membrane-spanning region and a highly conserved catalytic lumenal domain"
S000004424,YLR432W,IMD3,1.0,11.7737646103,11.7737646103,[11.773765],"Inosine monophosphate dehydrogenase; catalyzes the rate-limiting step in the de novo synthesis of GTP; member of a four-gene family in S. cerevisiae, constitutively expressed; IMD3 has a paralog, IMD4, that arose from the whole genome duplication"
S000004423,YLR431C,ATG23,1.0,11.7737646103,11.7737646103,[11.773765],Peripheral membrane protein required for autophagy and CVT; required for cytoplasm-to-vacuole targeting (Cvt) pathway and efficient macroautophagy; cycles between the phagophore assembly site (PAS) and non-PAS locations; forms a complex with Atg9p and Atg27p
S000003946,YLL023C,POM33,1.0,11.7737646103,11.7737646103,[11.773765],"Transmembrane nucleoporin; involved in nuclear pore complex (NPC) distribution, assembly or stabilization; highly conserved across species, orthologous to human TMEM33 and paralogous to Per33p; protein abundance increases in response to DNA replication stress"
S000001238,YHR195W,NVJ1,1.0,11.7722864151,11.7722864151,[11.772286],"Nuclear envelope protein; anchored to the nuclear inner membrane, that interacts with the vacuolar membrane protein Vac8p to promote formation of nucleus-vacuole junctions during piecemeal microautophagy of the nucleus (PMN)"
S000005754,YOR228C,MCP1,1.0,11.7722864151,11.7722864151,[11.772286],"Mitochondrial protein of unknown function involved in lipid homeostasis; integral membrane protein that localizes to the mitochondrial outer membrane; involved in mitochondrial morphology; interacts genetically with MDM10, and other members of the ERMES complex; contains five predicted transmembrane domains"
S000005755,YOR229W,WTM2,1.0,11.7722864151,11.7722864151,[11.772286],"Transcriptional modulator; involved in regulation of meiosis, silencing, and expression of RNR genes; involved in response to replication stress; contains WD repeats; relocalizes to the cytosol in response to hypoxia; WTM2 has a paralog, UME1, that arose from the whole genome duplication"
S000001072,YHR030C,SLT2,1.0,11.7722864151,11.7722864151,[11.772286],"Serine/threonine MAP kinase; involved in regulating maintenance of cell wall integrity, cell cycle progression, and nuclear mRNA retention in heat shock; required for mitophagy and pexophagy; affects recruitment of mitochondria to phagophore assembly site (PAS); plays a role in adaptive response of cells to cold; regulated by the PKC1-mediated signaling pathway; SLT2 has a paralog, KDX1, that arose from the whole genome duplication"
S000007612,YJL127W-A,,1.0,11.7722864151,11.7722864151,[11.772286],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000812,YER010C,,1.0,11.7722864151,11.7722864151,[11.772286],Bifunctional HMG aldolase/oxaloacetate decarboxylase; requires divalent metal ions for activity; competitively inhibited by oxalate; forms a ring-shaped homotrimer; similar to members of the prokaryotic RraA family of class II (divalent metal ion dependent) pyruvate aldolases from the meta cleavage pathways of protocatechuate and gallate
S000005411,YOL051W,GAL11,1.0,11.7642707825,11.7642707825,[11.764271],Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator
S000002819,YDR411C,DFM1,1.0,11.7515945435,11.7515945435,[11.751595],"Endoplasmic reticulum (ER) localized protein; involved in ER-associated protein degradation (ERAD), ER stress, and homeostasis; interacts with components of ERAD-L and ERAD-C and Cdc48p; derlin-like family member similar to Der1p"
S000000569,YCL064C,CHA1,1.0,11.7515945435,11.7515945435,[11.751595],"Catabolic L-serine (L-threonine) deaminase; catalyzes the degradation of both L-serine and L-threonine; required to use serine or threonine as the sole nitrogen source, transcriptionally induced by serine and threonine"
S000002820,YDR412W,RRP17,1.0,11.7515945435,11.7515945435,[11.751595],Component of the pre-60S pre-ribosomal particle; required for cell viability under standard (aerobic) conditions but not under anaerobic conditions; exonuclease required for 5' end processing of pre-60S ribosomal RNA
S000000568,YCL063W,VAC17,1.0,11.7515945435,11.7515945435,[11.751595],Phosphoprotein involved in vacuole inheritance; degraded in late M phase of the cell cycle; acts as a vacuole-specific receptor for myosin Myo2p
S000005486,YOL126C,MDH2,1.0,11.7457504272,11.7457504272,[11.74575],Cytoplasmic malate dehydrogenase; one of three isozymes that catalyze interconversion of malate and oxaloacetate; involved in the glyoxylate cycle and gluconeogenesis during growth on two-carbon compounds; interacts with Pck1p and Fbp1
S000005485,YOL125W,TRM13,1.0,11.7457504272,11.7457504272,[11.74575],2'-O-methyltransferase; responsible for modification of tRNA at position 4; C-terminal domain has similarity to Rossmann-fold (RFM) superfamily of RNA methyltransferases
S000004647,YMR044W,IOC4,1.0,11.7457504272,11.7457504272,[11.74575],Member of a complex (Isw1b) with Isw1p and Ioc2p; interacts directly with H3K36me3 nucleosomes through its PWWP domain to recruit the Isw1b complex to open reading frames in a Set2p-dependent manner; Isw1b exhibits nucleosome-stimulated ATPase activity and acts within coding regions to coordinate transcription elongation with termination and processing
S000002862,YDR454C,GUK1,1.0,11.7457504272,11.7457504272,[11.74575],Guanylate kinase; converts GMP to GDP; required for growth and mannose outer chain elongation of cell wall N-linked glycoproteins
S000001784,YKR076W,ECM4,1.0,11.7457504272,11.7457504272,[11.74575],Omega class glutathione transferase; not essential; similar to Ygr154cp; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
S000000885,YER083C,GET2,1.0,11.7457504272,11.7457504272,[11.74575],Subunit of the GET complex; involved in insertion of proteins into the ER membrane; required for the retrieval of HDEL proteins from the Golgi to the ER in an ERD2 dependent fashion and for meiotic nuclear division
S000001318,YIL056W,VHR1,1.0,11.735701561,11.735701561,[11.735702],"Transcriptional activator; required for the vitamin H-responsive element (VHRE) mediated induction of VHT1 (Vitamin H transporter) and BIO5 (biotin biosynthesis intermediate transporter) in response to low biotin concentrations; VHR1 has a paralog, VHR2, that arose from the whole genome duplication"
S000006360,YPR156C,TPO3,1.0,11.735701561,11.735701561,[11.735702],"Polyamine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; specific for spermine; localizes to the plasma membrane; TPO3 has a paralog, TPO2, that arose from the whole genome duplication"
S000006361,YPR157W,TDA6,1.0,11.735701561,11.735701561,[11.735702],"Putative protein of unknown function; induced by treatment with 8-methoxypsoralen and UVA irradiation; null mutant is sensitive to expression of the top1-T722A allele; SWAT-GFP and mCherry fusion proteins localize to the cell periphery and vacuole; TDA6 has a paralog, VPS62, that arose from the whole genome duplication"
S000001319,YIL057C,RGI2,1.0,11.735701561,11.735701561,[11.735702],"Protein of unknown function; involved in energy metabolism under respiratory conditions; expression induced under carbon limitation and repressed under high glucose; RGI2 has a paralog, RGI1, that arose from the whole genome duplication"
S000005143,YNL199C,GCR2,1.0,11.7280778885,11.7280778885,[11.728078],Transcriptional activator of genes involved in glycolysis; interacts and functions with the DNA-binding protein Gcr1p
S000005142,YNL198C,,1.0,11.7280778885,11.7280778885,[11.728078],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000007488,YBL059C-A,CMC2,1.0,11.7245044708,11.7245044708,[11.724504],Protein involved in respiratory chain complex assembly or maintenance; protein of the mitochondrial intermembrane space; contains twin Cx9C motifs that can form coiled coil-helix-coiled-coil helix fold
S000000154,YBL058W,SHP1,1.0,11.7245044708,11.7245044708,[11.724504],"UBX (ubiquitin regulatory X) domain-containing protein; regulates Glc7p phosphatase activity; shp1 mutants are impaired in growth and mitotic progression; functions in growth and mitotic progression require Cdc48p binding; mitotic phenotype is caused by reduced Glc7p activity; interacts with ubiquitylated proteins, required for degradation of a ubiquitylated model substrate"
S000003124,YGL156W,AMS1,1.0,11.7245044708,11.7245044708,[11.724504],Vacuolar alpha mannosidase; involved in free oligosaccharide (fOS) degradation; delivered to the vacuole in a novel pathway separate from the secretory pathway
S000001158,YHR116W,COX23,1.0,11.723025322,11.723025322,[11.723025],Protein that functions in mitochondrial copper homeostasis; mitochondrial intermembrane space protein; essential for functional cytochrome oxidase expression; homologous to Cox17p; contains twin cysteine-x9-cysteine motifs
S000004340,YLR348C,DIC1,1.0,11.7112483978,11.7112483978,[11.711248],"Mitochondrial dicarboxylate carrier; integral membrane protein, catalyzes a dicarboxylate-phosphate exchange across the inner mitochondrial membrane, transports cytoplasmic dicarboxylates into the mitochondrial matrix"
S000004342,YLR350W,ORM2,1.0,11.7112483978,11.7112483978,[11.711248],"Protein that mediates sphingolipid homeostasis; evolutionarily conserved, required for resistance to agents that induce unfolded protein response; Orm1p and Orm2p together control membrane biogenesis by coordinating lipid homeostasis with protein quality control; protein abundance increases in response to DNA replication stress; ORM2 has a paralog, ORM1, that arose from the whole genome duplication"
S000005971,YPL050C,MNN9,1.0,11.6532697678,11.6532697678,[11.65327],"Subunit of Golgi mannosyltransferase complex; this complex mediates elongation of the polysaccharide mannan backbone; forms a separate complex with Van1p that is also involved in backbone elongation; this complex also contains Anp1p, Mnn10p, Mnn11p, and Hoc1p"
