,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000000833,YER031C,YPT31,16.0,49.0875540972,3.06797213107,"[1.1388208, 1.1413947, 1.2473452, 1.8585519, 2.2735894, 2.294651, 2.5051429, 2.9043555, 3.1925528, 3.2629421, 3.2629421, 3.3404546, 3.5564322, 4.2706776, 4.9791493, 7.858552]","Rab family GTPase; involved in the exocytic pathway; mediates intra-Golgi traffic or the budding of post-Golgi vesicles from the trans-Golgi; YPT31 has a paralog, YPT32, that arose from the whole genome duplication; localizes to the transitional and late Golgi"
S000005772,YOR246C,ENV9,13.0,49.0834967494,3.77565359611,"[0.65339392, 0.72635722, 1.1388208, 1.7681774, 1.8994219, 2.3173709, 2.5051429, 3.9150188, 4.6519842, 4.6886268, 6.3637872, 7.1374111, 11.317984]","Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and defects in vacuolar morphology; has similarity to oxidoreductases, found in lipid particles; required for replication of Brome mosaic virus in S. cerevisiae, a model system for studying replication of positive-strand RNA viruses in their natural hosts"
S000006711,TR(UCU)G1,,11.0,49.080480285,4.46186184409,"[0.11573715, 2.8550277, 3.2629421, 3.9487495, 3.9999077, 4.3848486, 4.5430498, 4.9791493, 6.1166525, 6.3637872, 8.5106287]","Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine"
S000000852,YER050C,RSM18,17.0,49.0792800784,2.8870164752,"[0.48931801, 0.65339392, 1.2473452, 1.7681774, 1.7908975, 1.8585519, 2.3173709, 2.4189286, 2.4189286, 2.7775152, 3.3404546, 3.6779795, 4.5430498, 4.5430498, 4.5982523, 5.0284767, 5.6075902]",Mitochondrial ribosomal protein of the small subunit; has similarity to E. coli S18 ribosomal protein
S000000120,YBL024W,NCL1,13.0,49.0745662451,3.77496663424,"[0.50805455, 0.8112461, 1.2473452, 1.7681774, 2.9043555, 2.9230921, 3.3404546, 3.6779795, 4.5430498, 4.5430498, 4.9580874, 8.5106287, 9.3390455]","S-adenosyl-L-methionine-dependent tRNA: m5C-methyltransferase; methylates cytosine to m5C at several positions in tRNAs and intron-containing pre-tRNAs; increases proportion of tRNALeu(CAA) with m5C at wobble position in response to hydrogen peroxide, causing selective translation of mRNA from genes enriched in TTG codon; loss of NCL1 confers hypersensitivity to oxidative stress; similar to Nop2p and human proliferation associated nucleolar protein p120"
S000001662,YKL179C,COY1,8.0,49.0507132113,6.13133915141,"[0.093017071, 0.8112461, 5.6805534, 6.0930171, 6.3637872, 7.3731251, 11.317984, 11.317984]",Golgi membrane protein with similarity to mammalian CASP; genetic interactions with GOS1 (encoding a Golgi snare protein) suggest a role in Golgi function
S000004627,YMR025W,CSI1,17.0,49.0504095573,2.88531820925,"[0.024952793, 0.074280508, 0.093017071, 0.82998264, 1.1388208, 1.7908975, 1.8812718, 2.5051429, 2.8550277, 3.3404546, 3.5337121, 3.5337121, 3.9698112, 4.3300562, 4.5430498, 6.0955911, 8.5106287]","Subunit of the Cop9 signalosome; which is required for deneddylation, or removal of the ubiquitin-like protein Rub1p from Cdc53p (cullin); involved in adaptation to pheromone signaling; functional equivalent of canonical Csn6 subunit of the COP9 signalosome"
S000005793,YOR267C,HRK1,11.0,49.0493838787,4.45903489806,"[0.48931801, 1.7681774, 1.8994219, 2.3173709, 3.2629421, 3.9698112, 4.6519842, 6.0955911, 6.7450938, 8.9029455, 8.9467278]",Protein kinase; implicated in activation of the plasma membrane H(+)-ATPase Pma1p in response to glucose metabolism; plays a role in ion homeostasis; protein abundance increases in response to DNA replication stress
S000000127,YBL031W,SHE1,13.0,49.0480349809,3.77292576776,"[0.2242616, 0.51037961, 0.65339392, 1.7681774, 1.7908975, 2.294651, 3.5564322, 3.6779795, 3.6779795, 5.6075902, 6.7223735, 8.9029455, 9.6609735]","Mitotic spindle protein; interacts with components of the Dam1 (DASH) complex, its effector Sli15p, and microtubule-associated protein Bim1p; also localizes to nuclear microtubules and to the bud neck in a ring-shaped structure; inhibits dynein function"
S000003674,YJL138C,TIF2,16.0,49.0444414765,3.06527759228,"[0.2242616, 0.51037961, 0.72635722, 0.82998264, 0.82998264, 1.4633228, 2.2735894, 2.2735894, 2.9230921, 3.5564322, 3.9150188, 4.3300562, 4.7067766, 5.4645758, 6.7223735, 8.294651]","Translation initiation factor eIF4A; DEA(D/H)-box RNA helicase that couples ATPase activity to RNA binding and unwinding; forms a dumbbell structure of two compact domains connected by a linker; interacts with eIF4G; protein abundance increases in response to DNA replication stress; TIF2 has a paralog, TIF1, that arose from the whole genome duplication"
S000002543,YDR136C,VPS61,11.0,49.0444085831,4.45858259846,"[0.0038911784, 0.2242616, 1.4633228, 1.7908975, 2.3173709, 6.2015414, 6.7223735, 6.7450938, 7.858552, 7.858552, 7.858552]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 4% of ORF overlaps the verified gene RGP1; deletion causes a vacuolar protein sorting defect"
S000004754,YMR146C,TIF34,14.0,49.0294393972,3.50210281408,"[0.074280508, 0.74376839, 0.82998264, 1.7681774, 1.8812718, 2.1832149, 3.0316164, 3.5564322, 3.9698112, 4.9791493, 6.0930171, 6.0955911, 6.3637872, 7.4593391]",eIF3i subunit of the eukaryotic translation initiation factor 3 (eIF3); subunit of the core complex of eIF3; essential for translation; stimulates rate of ribosomal scanning during translation reinitiation; eIF3 is also involved in programmed stop codon readthrough
S000001109,YHR067W,HTD2,13.0,49.0282219201,3.77140168616,"[0.074280508, 0.11573715, 1.7908975, 1.8994219, 2.294651, 3.2629421, 3.5144808, 3.5564322, 5.3941865, 5.7654424, 6.0930171, 6.3637872, 8.9029455]","Mitochondrial 3-hydroxyacyl-thioester dehydratase; involved in fatty acid biosynthesis, required for respiratory growth and for normal mitochondrial morphology"
S000002642,YDR234W,LYS4,15.0,49.0169227719,3.26779485146,"[0.48931801, 0.51037961, 1.1798675, 1.6652943, 1.7681774, 1.7681774, 2.5051429, 2.7775152, 2.9043555, 2.9230921, 5.2800155, 5.6075902, 6.0930171, 6.7450938, 6.7998862]","Homoaconitase; catalyzes the conversion of homocitrate to homoisocitrate, which is a step in the lysine biosynthesis pathway"
S000000741,YEL015W,EDC3,11.0,49.0162993371,4.45602721247,"[0.093017071, 1.1413947, 1.8812718, 2.1832149, 2.294651, 2.7775152, 5.6805534, 6.7223735, 7.1374111, 9.5524483, 9.5524483]","Non-essential conserved protein with a role in mRNA decapping; specifically affects the function of the decapping enzyme Dcp1p; mediates decay of the RPS28B mRNA via binding to both Rps28Bp (or Rps28Ap) and the RPS28B mRNA; mediates decay of the YRA1 mRNA by a different, translation-independent mechanism; localizes to cytoplasmic mRNA processing bodies; forms cytoplasmic foci upon DNA replication stress"
S000003156,YGL188C,,10.0,49.008096315,4.9008096315,"[0.074280508, 0.17052962, 0.2242616, 2.9230921, 4.6519842, 6.0930171, 6.5316901, 8.5106287, 8.5106287, 11.317984]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003850,YJR090C,GRR1,13.0,48.9820275307,3.76784827159,"[1.1388208, 1.2291952, 1.8812718, 1.8812718, 2.4189286, 2.5955174, 3.3404546, 3.5564322, 3.5564322, 4.3300562, 6.3637872, 7.1374111, 9.5524483]","F-box protein component of an SCF ubiquitin-ligase complex; modular substrate specificity factor which associates with core SCF (Cdc53p, Skp1p and Hrt1p/Rbx1p) to form the SCF(Grr1) complex; SCF(Grr1) acts as a ubiquitin-protein ligase directing ubiquitination of substrates such as: Gic2p, Mks1p, Mth1p, Cln1p, Cln2p and Cln3p; involved in carbon catabolite repression, glucose-dependent divalent cation transport, glucose transport, morphogenesis, and sulfite detoxification"
S000004626,YMR024W,MRPL3,13.0,48.9820270836,3.7678482372,"[0.093017071, 0.74376839, 0.82998264, 1.1413947, 1.2291952, 1.8812718, 1.8812718, 2.9043555, 3.9698112, 6.2015414, 6.7998862, 9.5524483, 11.754083]","Mitochondrial ribosomal protein of the large subunit; located in close proximity to the polypeptide exit channel of the ribosome; mutations in human homolog MRPL44 cause childhood cardiomyopathy; human MRPL44 deficiency results in inefficient assembly of the mitochondrial ribosome, and in tissue-specific respiratory chain deficiency, manifesting as either Complex I+Complex IV or Complex IV deficiency, depending on a cell type"
S000006768,TV(CAC)H,,14.0,48.9793774858,3.49852696327,"[0.074280508, 0.093017071, 1.1624563, 2.294651, 2.5955174, 2.5955174, 2.9043555, 3.2629421, 3.2629421, 3.5337121, 5.4645758, 6.4175191, 7.4593391, 7.858552]","Valine tRNA (tRNA-Val), predicted by tRNAscan-SE analysis"
S000007586,YAL044W-A,,16.0,48.973967337,3.06087295857,"[0.0038911784, 0.2242616, 0.50805455, 0.65339392, 0.82998264, 0.82998264, 1.2473452, 1.8812718, 2.2735894, 3.2629421, 3.9150188, 4.3300562, 5.6075902, 6.7223735, 7.4593391, 9.2248745]",Putative protein of unknown function; similar to S. pombe uvi31 which is a putative DNA repair protein
S000006011,YPL090C,RPS6A,14.0,48.9602574855,3.49716124896,"[0.2242616, 0.51037961, 0.72635722, 0.74376839, 1.6652943, 2.7775152, 2.7775152, 3.5144808, 3.6779795, 4.5982523, 5.6805534, 6.1166525, 7.4593391, 8.4879084]","Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S6, no bacterial homolog; phosphorylated on S233 by Ypk3p in a TORC1-dependent manner, and on S232 in a TORC1/2-dependent manner by Ypk1/2/3p; RPS6A has a paralog, RPS6B, that arose from the whole genome duplication"
S000005575,YOR049C,RSB1,14.0,48.9594585374,3.49710418124,"[0.11573715, 0.50805455, 0.8112461, 1.7908975, 1.8585519, 2.3173709, 2.4189286, 2.5051429, 3.9150188, 3.9487495, 4.7067766, 4.9580874, 9.5524483, 9.5524483]",Suppressor of sphingoid LCB sensitivity of an LCB-lyase mutation; putative integral membrane transporter or flippase that may transport long chain bases (LCBs) from the cytoplasmic side toward the extracytoplasmic side of the membrane
S000002191,YDL033C,SLM3,13.0,48.9584081247,3.76603139421,"[0.11573715, 0.92541713, 1.8585519, 2.2735894, 2.9043555, 2.9230921, 2.9230921, 3.9999077, 4.5430498, 4.5982523, 4.6519842, 8.294651, 8.9467278]","tRNA-specific 2-thiouridylase; responsible for 2-thiolation of the wobble base of mitochondrial tRNAs; human homolog TRMU is implicated in myoclonus epilepsy associated with ragged red fibers (MERRF), and can complement yeast null mutant"
S000006691,TQ(UUG)B,,11.0,48.9454852343,4.44958956675,"[1.4633228, 2.1832149, 2.5955174, 2.9230921, 3.2629421, 3.5564322, 4.6886268, 5.3941865, 5.6805534, 5.8796134, 11.317984]","Glutamine tRNA (tRNA-Gln), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p"
S000007607,YGL258W-A,,14.0,48.9422338158,3.49587384398,"[0.074280508, 0.11573715, 0.48931801, 0.72635722, 0.92541713, 2.1832149, 3.5564322, 3.5564322, 3.9925313, 4.6519842, 4.7067766, 6.7223735, 8.294651, 8.9467278]",Putative protein of unknown function
S000002795,YDR387C,,15.0,48.939082019,3.26260546794,"[0.074280508, 0.093017071, 0.11573715, 0.11573715, 0.48931801, 1.1388208, 2.7096884, 3.2629421, 3.3404546, 3.9150188, 3.9999077, 6.3637872, 7.3731251, 7.4593391, 8.4879084]",Putative transporter; member of the sugar porter family; YDR387C is not an essential gene
S000006193,YPL272C,PBI1,18.0,48.9386034161,2.71881130089,"[0.093017071, 0.093017071, 0.17052962, 0.65339392, 0.82998264, 1.1413947, 1.1624563, 1.1798675, 1.4633228, 2.2735894, 2.5955174, 2.5955174, 2.8550277, 2.9043555, 3.9487495, 3.9999077, 9.2248745, 11.754083]",Putative protein of unknown function; gene expression induced in response to ketoconazole; YPL272C is not an essential gene
S000003964,YLL041C,SDH2,16.0,48.9330942407,3.05831839005,"[0.074280508, 0.093017071, 0.50805455, 0.74376839, 1.1388208, 1.2473452, 1.8585519, 2.1832149, 2.294651, 3.6779795, 3.9925313, 4.5982523, 4.6519842, 6.1166525, 7.4593391, 8.294651]","Iron-sulfur protein subunit of succinate dehydrogenase; the complex couples the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; other members are Sdh1p, Sdh3p, and Sdh4p"
S000004731,YMR124W,EPO1,13.0,48.9324658215,3.76403583242,"[0.093017071, 0.51037961, 0.82998264, 1.2291952, 1.2473452, 2.4189286, 2.7775152, 2.8550277, 5.0284767, 5.0284767, 5.6075902, 9.5524483, 11.754083]","Protein involved in septin-ER tethering; interacts with ER membrane protein, Scs2p, and Shs1p, a septin ring component, at bud neck to create ER diffusion barrier; GFP-fusion protein localizes to the cell periphery, cytoplasm, bud, and bud neck; interacts with Crm1p in two-hybrid assay; YMR124W has a paralog, YLR031W, that arose from the whole genome duplication"
S000007249,YMR158C-A,,17.0,48.9319249466,2.87834852627,"[0.074280508, 0.093017071, 0.32581928, 0.82998264, 0.82998264, 1.7681774, 2.3173709, 2.5955174, 2.5955174, 3.2629421, 3.2629421, 3.3404546, 4.5430498, 4.5982523, 5.0284767, 5.6075902, 7.858552]",Putative protein of unknown function; may contain a lipid attachment site; YMR158C-A is not an essential gene
S000002867,YDR459C,PFA5,14.0,48.9307210445,3.49505150318,"[0.51037961, 0.92541713, 1.1388208, 1.1624563, 1.2291952, 2.5051429, 2.7775152, 3.2629421, 3.2629421, 3.9999077, 4.6519842, 6.0930171, 6.0930171, 11.317984]",Palmitoyltransferase with autoacylation activity; likely functions in pathway(s) outside Ras; member of a family of putative palmitoyltransferases containing an Asp-His-His-Cys-cysteine rich (DHHC-CRD) domain
S000006287,YPR083W,MDM36,16.0,48.9275436783,3.0579714799,"[0.0038911784, 0.32581928, 0.82998264, 0.92541713, 1.1624563, 1.6652943, 1.7908975, 2.3173709, 2.5955174, 3.2629421, 3.3404546, 4.5982523, 4.6519842, 6.7450938, 6.8536181, 7.858552]",Mitochondrial protein; required for normal mitochondrial morphology and inheritance; component of the mitochondria-ER-cortex-ancor (MECA); interacts with Num1p to link the ER and mitochondria at the cell cortex; proposed involvement in the formation of Dnm1p and Num1p-containing cortical anchor complexes that promote mitochondrial fission
S000004635,YMR032W,HOF1,15.0,48.925295162,3.26168634413,"[0.0038911784, 0.024952793, 0.17052962, 0.65339392, 1.1413947, 1.7681774, 2.1832149, 3.3404546, 4.2706776, 4.5982523, 5.0284767, 6.0955911, 6.2015414, 6.7223735, 6.7223735]","Protein that regulates actin cytoskeleton organization; required for cytokinesis, actin cable organization, and secretory vesicle trafficking; localized to bud neck; phosphorylated by Dbf2p; regulates actomyosin ring dynamics and septin localization; contains an SH3 domain; N terminus controls cell size and levels of actin cables, while C terminus controls actin cable organization via direct regulation of the formin Bnr1p"
S000005115,YNL171C,,11.0,48.921279788,4.44738907164,"[1.1388208, 1.1624563, 2.294651, 2.7775152, 3.2629421, 3.5144808, 3.5337121, 6.3637872, 7.1374111, 8.5106287, 9.2248745]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000749,YEL023C,,13.0,48.9082657546,3.76217428881,"[0.093017071, 0.11573715, 0.11573715, 0.51037961, 1.8812718, 1.8812718, 2.8550277, 3.2629421, 3.9698112, 3.9925313, 6.7223735, 11.754083, 11.754083]",Putative protein of unknown function; expression is increased greatly during sporulation; YEL023C is not an essential gene
S000006772,TW(CCA)G2,,11.0,48.9015553314,4.44559593922,"[0.024952793, 0.11573715, 0.92541713, 1.1413947, 1.8585519, 5.6075902, 6.0930171, 6.3637872, 6.7223735, 8.294651, 11.754083]","Tryptophan tRNA (tRNA-Trp), predicted by tRNAscan-SE analysis"
S000003169,YGL201C,MCM6,12.0,48.8833037019,4.07360864182,"[0.65339392, 1.1388208, 1.8812718, 2.4189286, 2.5051429, 3.1925528, 3.2629421, 3.9925313, 5.4645758, 5.7654424, 8.9467278, 9.6609735]",Protein involved in DNA replication; component of the Mcm2-7 hexameric helicase complex that binds chromatin as a part of the pre-replicative complex; forms a subcomplex with Mcm4p and Mcm7p
S000005052,YNL108C,,16.0,48.8816856295,3.05510535184,"[0.11573715, 0.11573715, 0.72635722, 1.2291952, 1.7681774, 1.7681774, 1.8585519, 2.5955174, 2.9230921, 3.9925313, 4.6519842, 4.6886268, 4.7067766, 5.6075902, 5.7161145, 6.4175191]","Protein phosphatase; similar to prokaryotic phosphotransfer enzymes; null mutant shows alterations in glucose metabolism; GFP-fusion protein localizes to the cytoplasm and nucleus; YNL108C has a paralog, TFC7, that arose from the whole genome duplication"
S000004891,YMR278W,PRM15,14.0,48.858091183,3.48986365593,"[0.074280508, 0.43999028, 0.51037961, 1.1388208, 1.2473452, 1.8585519, 3.2629421, 3.6779795, 4.3300562, 5.7654424, 6.0930171, 6.3637872, 6.7223735, 7.3731251]",Phosphoribomutase; catalyzes interconversion of ribose-1-phosphate and ribose-5-phosphate; has some phosphoglucomutase activity but primary activity in vivo is phosphoribomutase; contributes to ribose recycling in the pentose phosphate pathway; transcription induced in response to stress; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; non-essential
S000005015,YNL071W,LAT1,16.0,48.8568884134,3.05355552584,"[0.093017071, 0.32581928, 0.43999028, 0.50805455, 0.76191837, 1.8994219, 1.8994219, 2.2735894, 2.7775152, 3.0316164, 3.5144808, 3.5337121, 3.5337121, 4.6519842, 7.858552, 11.754083]",Dihydrolipoamide acetyltransferase component (E2) of the PDC; the pyruvate dehydrogenase complex (PDC) catalyzes the oxidative decarboxylation of pyruvate to acetyl-CoA
S000003273,YGR041W,BUD9,12.0,48.8549465612,4.07124554676,"[0.11573715, 0.43999028, 2.294651, 2.3173709, 2.5955174, 2.9230921, 3.5337121, 3.9698112, 5.0284767, 6.7450938, 9.3390455, 9.5524483]","Protein involved in bud-site selection; mutant has increased aneuploidy tolerance; diploid mutants display a unipolar budding pattern instead of the wild-type bipolar pattern, and bud at the distal pole; BUD9 has a paralog, BUD8, that arose from the whole genome duplication"
S000003084,YGL116W,CDC20,12.0,48.8545414284,4.0712117857,"[0.11573715, 0.72635722, 0.8112461, 1.1388208, 1.7681774, 5.4435143, 5.7654424, 5.8796134, 6.0930171, 6.1166525, 7.1374111, 7.858552]","Activator of anaphase-promoting complex/cyclosome (APC/C); APC/C is required for metaphase/anaphase transition; directs ubiquitination of mitotic cyclins, Pds1p, and other anaphase inhibitors; cell-cycle regulated; potential Cdc28p substrate; relative distribution to the nucleus increases upon DNA replication stress"
S000001804,YKR096W,ESL2,12.0,48.8325646669,4.06938038891,"[0.074280508, 0.11573715, 1.1388208, 2.2735894, 2.7775152, 3.5564322, 3.9999077, 4.5982523, 5.0284767, 6.0930171, 7.858552, 11.317984]","hEST1A/B (SMG5/6)-like protein; contributes to environment-sensing adaptive gene expression responses; Esl2p and Esl1p contain a 14-3-3-like domain and a putative PilT N-terminus ribonuclease domain; interacts with Pex14p; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; ESL2 has a paralog, ESL1, that arose from the whole genome duplication"
S000005900,YOR373W,NUD1,14.0,48.8234201521,3.48738715372,"[0.17052962, 0.32581928, 0.92541713, 1.1388208, 1.1388208, 1.7908975, 2.9043555, 3.9999077, 3.9999077, 4.5982523, 5.3941865, 6.1166525, 7.3731251, 8.9467278]",Component of the spindle pole body outer plaque; acts through the mitotic exit network to specify asymmetric spindle pole body inheritance
S000007276,Q0142,,19.0,48.811537981,2.56902831479,"[0.43999028, 0.65339392, 0.76191837, 0.76191837, 0.76191837, 0.76191837, 0.76191837, 1.1413947, 1.1413947, 1.8812718, 2.1832149, 2.5051429, 4.3848486, 4.7067766, 4.7067766, 4.7067766, 4.7067766, 4.7067766, 7.1374111]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps dubious open reading frame Q0143"
S000005648,YOR122C,PFY1,20.0,48.807548888,2.4403774444,"[0.074280508, 0.48931801, 0.51037961, 0.51037961, 1.1388208, 1.1388208, 1.2291952, 1.4633228, 1.6652943, 1.8994219, 2.7096884, 2.9043555, 3.2629421, 3.5564322, 3.9150188, 3.9487495, 3.9698112, 4.2706776, 4.5430498, 5.6075902]","Profilin; binds actin, phosphatidylinositol 4,5-bisphosphate, and polyproline regions; involved in cytoskeleton organization; required for normal timing of actin polymerization in response to thermal stress; protein abundance increases in response to DNA replication stress; highly conserved protein; human PFN1 (profilin 1) complements temperature sensitive pfy1 mutants, PFN1 mutations are a rare cause of ALS"
S000001868,YFL026W,STE2,14.0,48.7949182093,3.48535130067,"[0.093017071, 0.51037961, 1.4633228, 1.7681774, 1.7908975, 1.8812718, 3.2629421, 3.2629421, 3.5564322, 3.5564322, 3.9999077, 7.3731251, 7.3731251, 8.9029455]",Receptor for alpha-factor pheromone; seven transmembrane-domain GPCR that interacts with both pheromone and a heterotrimeric G protein to initiate the signaling response that leads to mating between haploid a and alpha cells
S000001955,YFL010W-A,AUA1,11.0,48.7718792111,4.43380720101,"[0.17052962, 1.8812718, 2.2735894, 2.294651, 2.7775152, 3.9698112, 4.6519842, 6.5316901, 7.4593391, 7.858552, 8.9029455]",Protein required for the negative regulation by ammonia of Gap1p; Gap1p is a general amino acid permease
S000002783,YDR375C,BCS1,11.0,48.7625107169,4.43295551972,"[0.65339392, 1.1624563, 1.8812718, 2.1832149, 2.3173709, 3.2629421, 4.6519842, 6.7450938, 6.7998862, 9.5524483, 9.5524483]","Protein translocase and chaperone required for Complex III assembly; member of the AAA ATPase family; forms a homo-oligomeric complex in the mitochondrial inner membrane that translocates the C-terminal domain of Rip1p from the matrix across the inner membrane and delivers it to an assembly intermediate of respiratory Complex III; also required for assembly of the Qcr10p subunit; mutation is functionally complemented by human homolog BCS1L, linked to neonatal diseases"
S000004452,YLR460C,,15.0,48.7595856562,3.25063904375,"[0.074280508, 0.093017071, 0.8112461, 1.1388208, 1.2291952, 1.5774938, 1.8585519, 1.8585519, 1.8812718, 2.7775152, 5.1247258, 5.4645758, 6.0930171, 9.2248745, 9.5524483]",Member of the quinone oxidoreductase family; up-regulated in response to the fungicide mancozeb; possibly up-regulated by iodine
S000004470,YML010W,SPT5,11.0,48.7568735555,4.4324430505,"[0.11573715, 0.82998264, 1.2291952, 3.5337121, 3.9487495, 5.0284767, 5.4435143, 5.6075902, 6.7223735, 6.7450938, 9.5524483]","Component of universally conserved Spt4/5 complex (DSIF complex); the complex has multiple roles in concert with RNA polymerases I and II, including regulation of transcription elongation, RNA processing, quality control, and transcription-coupled DNA repair; Spt5p physically interacts with DNA upstream of RNAPII and contacts non-template strand of transcription bubble; Spt5p is the only transcription elongation factor conserved in all domains of life"
S000006067,YPL146C,NOP53,15.0,48.7342276722,3.24894851148,"[0.074280508, 0.11573715, 0.8112461, 1.2291952, 1.6652943, 1.7908975, 1.8812718, 2.9043555, 2.9043555, 3.5337121, 3.9150188, 5.2800155, 5.6075902, 8.5106287, 8.5106287]",Nucleolar protein; involved in biogenesis of the 60S subunit of the ribosome; interacts with rRNA processing factors Cbf5p and Nop2p and with the nucleolar proteins Nop17p and Nip7p; null mutant is viable but growth is severely impaired
S000004349,YLR357W,RSC2,20.0,48.7240679339,2.43620339669,"[0.11573715, 0.51037961, 0.65339392, 0.65339392, 0.72635722, 1.1388208, 1.1624563, 1.1798675, 1.2291952, 1.2473452, 1.5774938, 1.7681774, 1.7681774, 2.5051429, 2.5955174, 2.7775152, 5.4645758, 5.6805534, 7.4593391, 8.5106287]","Component of the RSC chromatin remodeling complex; required for expression of mid-late sporulation-specific genes; involved in telomere maintenance; RSC2 has a paralog, RSC1, that arose from the whole genome duplication"
S000005426,YOL065C,INP54,16.0,48.7042868733,3.04401792958,"[0.50805455, 0.50805455, 0.51037961, 0.72635722, 0.72635722, 1.1624563, 1.1798675, 1.2291952, 3.1925528, 4.5982523, 4.5982523, 4.6519842, 5.4435143, 6.0930171, 6.7223735, 6.8536181]","Phosphatidylinositol 4,5-bisphosphate 5-phosphatase; role in secretion; localizes to the endoplasmic reticulum via the C-terminal tail; lacks the Sac1 domain and proline-rich region found in the other 3 INP proteins"
S000000540,YCL035C,GRX1,12.0,48.6799055878,4.05665879898,"[0.024952793, 0.32581928, 2.5051429, 2.5955174, 3.5564322, 3.5564322, 4.6886268, 4.7067766, 5.4645758, 5.6075902, 6.7450938, 8.9029455]","Glutathione-dependent disulfide oxidoreductase; hydroperoxide and superoxide-radical responsive, heat-stable, with active site cysteine pair; protects cells from oxidative damage; GRX1 has a paralog, GRX2, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000000848,YER046W,SPO73,15.0,48.6612437312,3.24408291541,"[0.024952793, 0.093017071, 0.76191837, 1.1388208, 1.1388208, 1.7681774, 2.294651, 3.1925528, 3.5337121, 3.5337121, 3.9698112, 5.3941865, 6.7223735, 6.7998862, 8.294651]","Meiosis-specific protein required for prospore membrane morphogenesis; required for formation of the proper shape of the PSM; functions cooperatively with SPO71 in PSM elongation; physically interacts with Spo71p; genetically antagonistic to SPO1, similar to SPO71; localizes to the PSM; required for spore wall formation during sporulation; dispensable for both nuclear divisions during meiosis"
S000001586,YKL103C,APE1,12.0,48.6510831118,4.05425692598,"[1.1388208, 1.1624563, 1.1624563, 1.1624563, 3.5564322, 3.9999077, 4.3300562, 4.5430498, 4.5982523, 6.7223735, 6.7223735, 9.5524483]",Vacuolar aminopeptidase yscI; zinc metalloproteinase that belongs to the peptidase family M18; often used as a marker protein in studies of autophagy and cytosol to vacuole targeting (CVT) pathway; protein increases in abundance and relative distribution to cytoplasmic foci increases upon DNA replication stress
S000000594,YCR001W,,11.0,48.6432168558,4.42211062326,"[0.074280508, 1.1388208, 1.7908975, 3.3404546, 3.5144808, 5.0284767, 5.6075902, 5.6805534, 6.7998862, 7.3731251, 8.294651]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YCR001W is not an essential gene"
S000001252,YHR209W,CRG1,18.0,48.6423257217,2.70235142898,"[0.074280508, 0.074280508, 0.11573715, 0.65339392, 0.76191837, 0.76191837, 0.76191837, 1.1624563, 1.2473452, 1.7681774, 1.8585519, 2.8550277, 3.2629421, 3.6779795, 4.5982523, 7.1374111, 8.9240074, 8.9467278]",S-AdoMet-dependent methyltransferase involved in lipid homeostasis; mediates resistance to a drug cantharidin
S000002351,YDL192W,ARF1,11.0,48.6417187452,4.42197443138,"[0.72635722, 1.5774938, 1.5774938, 1.7908975, 3.5144808, 4.6886268, 5.0284767, 5.6075902, 6.4175191, 8.4879084, 9.2248745]","ADP-ribosylation factor; GTPase of the Ras superfamily involved in regulation of coated vesicle formation in intracellular trafficking within the Golgi; ARF1 has a paralog, ARF2, that arose from the whole genome duplication; arf1 arf2 double null mutation is complemented by human ARF1, ARF4, ARF5, or ARF6"
S000000326,YBR122C,MRPL36,17.0,48.6390152127,2.86111854192,"[0.17052962, 0.51037961, 0.8112461, 1.1388208, 1.1388208, 1.1388208, 1.1624563, 1.2291952, 1.8812718, 2.294651, 2.9230921, 3.2629421, 4.3300562, 5.1247258, 5.4435143, 6.8536181, 9.2248745]",Mitochondrial ribosomal protein of the large subunit; overproduction suppresses mutations in the COX2 leader peptide-encoding region
