,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000002381,YDL222C,FMP45,1.0,12.0,12.0,[12.0],"Integral membrane protein localized to mitochondria; required for sporulation and maintaining sphingolipid content; similar to SUR7; FMP45 has a paralog, YNL194C, that arose from the whole genome duplication"
S000002380,YDL221W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the 3' end of essential gene CDC13"
S000002929,YDR521W,,1.0,12.0,12.0,[12.0],Dubious ORF that overlaps YDR520C; mutant increases expression of PIS1 and RPL3 in glycerol
S000002382,YDL223C,HBT1,1.0,12.0,12.0,[12.0],"Shmoo tip protein, substrate of Hub1p ubiquitin-like protein; mutants are defective for mating projection formation, thereby implicating Hbt1p in polarized cell morphogenesis; HBT1 has a paralog, YNL195C, that arose from the whole genome duplication"
S000006025,YPL104W,MSD1,1.0,12.0,12.0,[12.0],"Mitochondrial aspartyl-tRNA synthetase; required for acylation of aspartyl-tRNA; yeast and bacterial aspartyl-, asparaginyl-, and lysyl-tRNA synthetases contain regions with high sequence similarity, suggesting a common ancestral gene"
S000005644,YOR118W,RTC5,1.0,12.0,12.0,[12.0],Protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm; null mutation suppresses cdc13-1 temperature sensitivity
S000005817,YOR291W,YPK9,1.0,12.0,12.0,[12.0],"Vacuolar protein with a possible role in sequestering heavy metals; has similarity to the type V P-type ATPase Spf1p; homolog of human ATP13A2 (PARK9), mutations in which are associated with Parkinson disease and Kufor-Rakeb syndrome"
S000000094,YAR071W,PHO11,1.0,12.0,12.0,[12.0],"One of three repressible acid phosphatases; glycoprotein that is transported to the cell surface by the secretory pathway; induced by phosphate starvation and coordinately regulated by PHO4 and PHO2; PHO11 has a paralog, PHO12, that arose from a segmental duplication"
S000003710,YJL174W,KRE9,1.0,12.0,12.0,[12.0],"Glycoprotein involved in cell wall beta-glucan assembly; null mutation leads to severe growth defects, aberrant multibudded morphology, and mating defects"
S000006125,YPL204W,HRR25,1.0,12.0,12.0,[12.0],"Conserved protein kinase; involved in regulating diverse events such as vesicular trafficking, DNA repair, Cvt pathway, chromosome segregation, ribosomal small and large subunit biogenesis; binds CTD of RNAPII; phosphorylates COPII coat; interacts with Sit4p phosphatase; antagonizes calcineurin signaling by negatively regulating nuclear localization of stress-response transcription factor Crz1p; homolog of mammalian CK1delta"
S000004117,YLR127C,APC2,1.0,12.0,12.0,[12.0],"Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; component of the catalytic core of the APC/C; has similarity to cullin Cdc53p"
S000002719,YDR311W,TFB1,1.0,12.0,12.0,[12.0],"Subunit of TFIIH and nucleotide excision repair factor 3 complexes; required for nucleotide excision repair, target for transcriptional activators; relocalizes to the cytosol in response to hypoxia"
S000002710,YDR302W,GPI11,1.0,12.0,12.0,[12.0],ER membrane protein involved in a late step of GPI anchor assembly; involved in the addition of phosphoethanolamine to the multiply mannosylated glycosylphosphatidylinositol (GPI) intermediate; human PIG-Fp is a functional homolog
S000006270,YPR066W,UBA3,1.0,12.0,12.0,[12.0],Protein that activates Rub1p (NEDD8) before neddylation; acts together with Ula1p; may play a role in protein degradation; GFP-fusion protein localizes to the cytoplasm in a punctate pattern 
S000002714,YDR306C,,1.0,12.0,12.0,[12.0],F-box protein of unknown function; interacts with Sgt1p via a Leucine-Rich Repeat (LRR) domain
S000000070,YAR015W,ADE1,1.0,12.0,12.0,[12.0],N-succinyl-5-aminoimidazole-4-carboxamide ribotide synthetase; required for 'de novo' purine nucleotide biosynthesis; red pigment accumulates in mutant cells deprived of adenine; protein abundance increases in response to DNA replication stress
S000028843,YLR154W-F,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; encoded within the 35S rRNA gene on the opposite strand"
S000003159,YGL191W,COX13,1.0,12.0,12.0,[12.0],Subunit VIa of cytochrome c oxidase; present in a subclass of cytochrome c oxidase complexes that may have a role in mimimizing generation of reactive oxygen species; not essential for cytochrome c oxidase activity but may modulate activity in response to ATP; required for assembly of Rcf2p into cytochrome c oxidase - cytochrome bc1 supercomplexes
S000000380,YBR176W,ECM31,1.0,12.0,12.0,[12.0],"Ketopantoate hydroxymethyltransferase; required for pantothenic acid biosynthesis, converts 2-oxoisovalerate into 2-dehydropantoate"
S000003741,YJL206C,,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; similar to transcriptional regulators from the Zn[2]-Cys[6] binuclear cluster protein family; mRNA is weakly cell cycle regulated, peaking in S phase; induced rapidly upon MMS treatment"
S000003621,YJL085W,EXO70,1.0,12.0,12.0,[12.0],"Subunit of the exocyst complex; the exocyst mediates polarized targeting and tethering of post-Golgi secretory vesicles to active sites of exocytosis prior to SNARE-mediated fusion; PtdIns[4,5]P2-binding protein that localizes to exocytic sites in an actin-independent manner, targeting and anchoring the exocyst with Sec3p; involved in exocyst assembly; direct downstream effector of Rho3p and Cdc42p; relocalizes from bud neck to cytoplasm upon DNA replication stress"
S000003152,YGL184C,STR3,1.0,12.0,12.0,[12.0],Peroxisomal cystathionine beta-lyase; converts cystathionine into homocysteine; may be redox regulated by Gto1p; involved in the release of the aromatic thiol 3-mercaptohexanol during wine fermentation
S000002572,YDR165W,TRM82,1.0,12.0,12.0,[12.0],Catalytic subunit of a tRNA methyltransferase complex; Trm8p and Trm82p comprise an enzyme that catalyzes a methyl-transfer from S-adenosyl-l-methionine to the N(7) atom of guanine at position 46 in tRNA; Trm8 lacks catalytic activity if not bound to Trm82p; relocalizes to the cytosol in response to hypoxia; mutation in human ortholog WDR4 causes microcephalic primordial dwarfism
S000000384,YBR180W,DTR1,1.0,12.0,12.0,[12.0],"Putative dityrosine transporter of the major facilitator superfamily; member of the 12-spanner drug:H(+) antiporter DHA1 family; required for spore wall synthesis; sequence similarity to QDR1 and QDR3, and the triple mutant dtr1 qdr1 qdr3 exhibits reduced dityrosine fluorescence relative to the single mutants; expressed during sporulation"
S000002419,YDR012W,RPL4B,1.0,12.0,12.0,[12.0],"Ribosomal 60S subunit protein L4B; homologous to mammalian ribosomal protein L4 and bacterial L4; RPL4B has a paralog, RPL4A, that arose from the whole genome duplication"
S000005701,YOR175C,ALE1,1.0,12.0,12.0,[12.0],Broad-specificity lysophospholipid acyltransferase; part of MBOAT family of membrane-bound O-acyltransferases; key component of Lands cycle; may have role in fatty acid exchange at sn-2 position of mature glycerophospholipids
S000005702,YOR176W,HEM15,1.0,12.0,12.0,[12.0],"Ferrochelatase; a mitochondrial inner membrane protein, catalyzes insertion of ferrous iron into protoporphyrin IX, the eighth and final step in the heme biosynthetic pathway; human homolog FECH can complement yeast mutant and allow growth of haploid null after sporulation of a heterozygous diploid"
S000000520,YCL014W,BUD3,1.0,12.0,12.0,[12.0],"Guanine nucleotide exchange factor (GEF) for Cdc42p; activates Cdc42p in early G1, accounting for the first stage of biphasic activation, with Cdc24p accounting for the second stage in late G1; involved in the Cdc42p-mediated assembly of the axial landmark that dictates the site for the next round of budding, resulting in the axial budding pattern observed in haploids; localizes with septins to the bud neck contractile ring in mitosis"
S000003025,YGL057C,GEP7,1.0,12.0,12.0,[12.0],"Protein of unknown function; null mutant exhibits a respiratory growth defect and synthetic interactions with prohibitin (phb1) and gem1; authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000006015,YPL094C,SEC62,1.0,12.0,12.0,[12.0],"Essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; cotranslationally N-acetylated by NatA; other members are Sec63p, Sec66p, and Sec72p"
S000002395,YDL236W,PHO13,1.0,12.0,12.0,[12.0],Alkaline phosphatase specific for p-nitrophenyl phosphate; also has protein phosphatase activity
S000000438,YBR234C,ARC40,1.0,12.0,12.0,[12.0],Subunit of the ARP2/3 complex; ARP2/3 is required for the motility and integrity of cortical actin patches
S000005424,YOL063C,CRT10,1.0,12.0,12.0,[12.0],Protein involved in transcriptional regulation of RNR2 and RNR3; expression of the gene is induced by DNA damage and null mutations confer increased resistance to hydroxyurea; N-terminal region has a leucine repeat and a WD40 repeat
S000003757,YJL221C,IMA4,1.0,12.0,12.0,[12.0],"Alpha-glucosidase; weak, but broad substrate specificity for alpha-1,4- and alpha-1,6-glucosides; member of IMA isomaltase family; not required for isomaltose utilization, but Ima4p overexpression allows the ima1 null mutant to grow on isomaltose; identical to IMA3"
S000000435,YBR231C,SWC5,1.0,12.0,12.0,[12.0],Component of the SWR1 complex; complex exchanges histone variant H2AZ (Htz1p) for chromatin-bound histone H2A; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia
S000002396,YDL237W,AIM6,1.0,12.0,12.0,[12.0],Protein of unknown function; required for respiratory growth; YDL237W is not an essential gene
S000000430,YBR226C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the uncharacterized ORF YBR225W"
S000002397,YDL238C,GUD1,1.0,12.0,12.0,[12.0],Guanine deaminase; a catabolic enzyme of the guanine salvage pathway producing xanthine and ammonia from guanine; activity is low in exponentially-growing cultures but expression is increased in post-diauxic and stationary-phase cultures
S000005874,YOR347C,PYK2,1.0,12.0,12.0,[12.0],"Pyruvate kinase; appears to be modulated by phosphorylation; transcription repressed by glucose, and Pyk2p may be active under low glycolytic flux; PYK2 has a paralog, CDC19, that arose from the whole genome duplication"
S000003448,YGR216C,GPI1,1.0,12.0,12.0,[12.0],Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs
S000006124,YPL203W,TPK2,1.0,12.0,12.0,[12.0],cAMP-dependent protein kinase catalytic subunit; promotes vegetative growth in response to nutrients via the Ras-cAMP signaling pathway; partially redundant with Tpk1p and Tpk3p; localizes to P-bodies during stationary phase; relocalizes to the cytosol in response to hypoxia
S000002431,YDR024W,FYV1,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; mutation decreases survival upon exposure to K1 killer toxin"
S000002398,YDL239C,ADY3,1.0,12.0,12.0,[12.0],"Protein required for spore wall formation; thought to mediate assembly of a Don1p-containing structure at the leading edge of the prospore membrane via interaction with spindle pole body components; potentially phosphorylated by Cdc28p; ADY3 has a paralog, CNM67, that arose from the whole genome duplication"
S000003442,YGR210C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm
S000006019,YPL098C,MGR2,1.0,12.0,12.0,[12.0],Subunit of the TIM23 translocase complex; acts to couple Tim21p with the core Tim23 translocase; provides quality control for insertion of membrane proteins by regulating their release into the inner membrane by the TIM23 complex; absolutely required for mitochondrial import of presequence-containing proteins at elevated temperature; required for viability of cells lacking the mitochondrial genome (petite-negative phenotype)
S000006018,YPL097W,MSY1,1.0,12.0,12.0,[12.0],Mitochondrial tyrosyl-tRNA synthetase
S000003443,YGR211W,ZPR1,1.0,12.0,12.0,[12.0],"Essential protein with two zinc fingers; present in nucleus of growing cells, relocates to cytoplasm in starved cells via a process mediated by Cpr1p; binds translation elongation factor eEF-1 (Tef1p); relative distribution to nucleus increases upon DNA replication stress; human ZPR1 gene can complement yeast by allowing growth during down-regulation of yeast zpr1"
S000003531,YHR021W-A,ECM12,1.0,12.0,12.0,[12.0],"Putative protein of unknown function; may contribute to cell wall biosynthesis, mutants display zymolyase hypersensitivity"
S000006121,YPL200W,CSM4,1.0,12.0,12.0,[12.0],"Protein required for accurate chromosome segregation during meiosis; involved in meiotic telomere clustering (bouquet formation) and telomere-led rapid prophase movements; functions with meiosis-specific telomere-binding protein Ndj1p; CSM4 has a paralog, MPS2, that arose from the whole genome duplication"
S000005254,YNL310C,ZIM17,1.0,12.0,12.0,[12.0],Protein co-chaperone with a zinc finger motif; essential for protein import into mitochondria; may act with Pam18p to facilitate recognition and folding of imported proteins by Ssc1p (mtHSP70) in the mitochondrial matrix; required for the maintenance of Ssc1p solubility and assists in the functional interaction of Ssc1p with substrate proteins
S000000547,YCL042W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; epitope-tagged protein localizes to the cytoplasm
S000001374,YIL112W,HOS4,1.0,12.0,12.0,[12.0],Subunit of the Set3 complex; complex is a meiotic-specific repressor of sporulation specific genes that contains deacetylase activity; potential Cdc28p substrate
S000028586,YOR376W-A,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified by fungal homology and RT-PCR
S000005410,YOL050C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps verified gene GAL11; deletion confers sensitivity to 4-(N-(S-glutathionylacetyl)amino) phenylarsenoxide (GSAO)"
S000005419,YOL058W,ARG1,1.0,12.0,12.0,[12.0],Arginosuccinate synthetase; catalyzes the formation of L-argininosuccinate from citrulline and L-aspartate in the arginine biosynthesis pathway; potential Cdc28p substrate
S000001713,YKR005C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function
S000001710,YKR002W,PAP1,1.0,12.0,12.0,[12.0],"Poly(A) polymerase; one of three factors required for mRNA 3'-end polyadenylation, forms multiprotein complex with polyadenylation factor I (PF I), also required for mRNA nuclear export; may also polyadenylate rRNAs; required for gene looping"
S000004659,YMR055C,BUB2,1.0,12.0,12.0,[12.0],"Mitotic exit network regulator; forms GTPase-activating Bfa1p-Bub2p complex that binds Tem1p and spindle pole bodies, blocks cell cycle progression before anaphase in response to spindle and kinetochore damage"
S000004658,YMR054W,STV1,1.0,12.0,12.0,[12.0],Subunit a of the vacuolar-ATPase V0 domain; one of two isoforms (Stv1p and Vph1p); Stv1p is located in V-ATPase complexes of the Golgi and endosomes while Vph1p is located in V-ATPase complexes of the vacuole
S000002611,YDR203W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps ORF RAV2/YDR202C"
S000000946,YER144C,UBP5,1.0,12.0,12.0,[12.0],"Putative ubiquitin-specific protease; concentrates at the bud neck; UBP5 has a paralog, DOA4, that arose from the whole genome duplication"
S000004720,YMR114C,,1.0,12.0,12.0,[12.0],"Protein of unknown function; may interact with ribosomes, based on co-purification experiments; green fluorescent protein (GFP)-fusion protein localizes to the nucleus and cytoplasm; YMR114C is not an essential gene"
S000001391,YIL129C,TAO3,1.0,12.0,12.0,[12.0],"Component of the RAM signaling network; is involved in regulation of Ace2p activity and cellular morphogenesis, interacts with protein kinase Cbk1p and also with Kic1p"
S000004725,YMR119W,ASI1,1.0,12.0,12.0,[12.0],"Subunit of the nuclear inner membrane Asi ubiquitin ligase complex; Asi complex targets both misfolded proteins and regulators of sterol biosynthesis for ubiquitin-mediated degradation; acts with Asi2p and Asi3p to ensure the fidelity of SPS-sensor signalling by targeting latent unprocessed forms of Stp1p and Stp2p and maintains the repressed state of gene expression in the absence of inducing amino acids; ASI1 has a paralog, ASI3, that arose from the whole genome duplication"
S000005528,YOR002W,ALG6,1.0,12.0,12.0,[12.0],"Alpha 1,3 glucosyltransferase; involved in transfer of oligosaccharides from dolichyl pyrophosphate to asparagine residues of proteins during N-linked protein glycosylation; C998T transition in human ortholog ALG6 causes carbohydrate-deficient glycoprotein syndrome type-Ic; wild-type human ortholog ALG6 can partially complement yeast alg6 mutant"
S000005641,YOR115C,TRS33,1.0,12.0,12.0,[12.0],"Core component of transport protein particle (TRAPP) complexes I-III; TRAPP complexes are related multimeric guanine nucleotide-exchange factor for the GTPase Ypt1p, regulating ER-Golgi traffic (TRAPPI), intra-Golgi traffic (TRAPPII), endosome-Golgi traffic (TRAPPII and III) and autophagy (TRAPPIII)"
S000002503,YDR096W,GIS1,1.0,12.0,12.0,[12.0],"Histone demethylase and transcription factor; regulates genes during nutrient limitation; activity modulated by proteasome-mediated proteolysis; has JmjC and JmjN domain in N-terminus that interact, promoting stability and proper transcriptional activity; contains two transactivating domains downstream of Jmj domains and a C-terminal DNA binding domain; relocalizes to the cytosol in response to hypoxia; GIS1 has a paralog, RPH1, that arose from the whole genome duplication"
S000005522,YOL162W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; member of the Dal5p subfamily of the major facilitator family
S000002342,YDL183C,,1.0,12.0,12.0,[12.0],Protein that may form an active mitochondrial KHE system; mitochondrial inner-membrane protein; non-essential gene; KHE system stands for K+/H+ exchanger system
S000005523,YOL163W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; member of the Dal5p subfamily of the major facilitator family
S000003548,YJL011C,RPC17,1.0,12.0,12.0,[12.0],"RNA polymerase III subunit C17; physically interacts with C31, C11, and TFIIIB70; may be involved in the recruitment of pol III by the preinitiation complex; protein abundance increases in response to DNA replication stress; relocalizes to the cytosol in response to hypoxia"
S000005417,YOL056W,GPM3,1.0,12.0,12.0,[12.0],"Homolog of Gpm1p phosphoglycerate mutase; converts 3-phosphoglycerate to 2-phosphoglycerate in glycolysis; may be non-functional; GPM3 has a paralog, GPM2, that arose from the whole genome duplication"
S000001393,YIL131C,FKH1,1.0,12.0,12.0,[12.0],"Forkhead family transcription factor; rate-limiting replication origin activator; evolutionarily conserved lifespan regulator; binds multiple chromosomal elements with distinct specificities, cell cycle dynamics; regulates transcription elongation, chromatin silencing at mating loci, expression of G2/M phase genes; facilitates clustering, activation of early-firing replication origins; binds HML recombination enhancer, regulates donor preference during mating-type switching"
S000001376,YIL114C,POR2,1.0,12.0,12.0,[12.0],"Putative mitochondrial porin (voltage-dependent anion channel); not required for mitochondrial membrane permeability or mitochondrial osmotic stability; POR2 has a paralog, POR1, that arose from the whole genome duplication"
S000003210,YGL241W,KAP114,1.0,12.0,12.0,[12.0],"Karyopherin, responsible for nuclear import of specific proteins; cargoes include Spt15p, Sua7p, histones H2A and H2B, and Nap1p; amino terminus shows similarity to those of other importins, particularly Cse1p; localization is primarily nuclear; function is regulated by sumoylation; protein abundance increases in response to DNA replication stress"
S000005389,YOL029C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; identified as interacting with Hsc82p and Hsp82p in high-throughput two-hybrid screens
S000002174,YDL016C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF CDC7/YDL153C, the catalytic subunit of a complex that regulates DNA replication"
S000000545,YCL040W,GLK1,1.0,12.0,12.0,[12.0],"Glucokinase; catalyzes the phosphorylation of glucose at C6 in the first irreversible step of glucose metabolism; one of three glucose phosphorylating enzymes; expression regulated by non-fermentable carbon sources; GLK1 has a paralog, EMI2, that arose from the whole genome duplication"
S000003213,YGL244W,RTF1,1.0,12.0,12.0,[12.0],"Subunit of RNAPII-associated chromatin remodeling Paf1 complex; regulates gene expression by directing cotranscriptional histone modification, influences transcription and chromatin structure through several independent functional domains; directly or indirectly regulates DNA-binding properties of Spt15p and relative activities of different TATA elements; involved in transcription elongation as demonstrated by the G-less-based run-on (GLRO) assay"
S000000892,YER090W,TRP2,1.0,12.0,12.0,[12.0],"Anthranilate synthase; catalyzes the initial step of tryptophan biosynthesis, forms multifunctional hetero-oligomeric anthranilate synthase:indole-3-glycerol phosphate synthase enzyme complex with Trp3p"
S000002172,YDL014W,NOP1,1.0,12.0,12.0,[12.0],"Histone glutamine methyltransferase, modifies H2A at Q105 in nucleolus; component of the small subunit processome complex, which is required for processing of pre-18S rRNA; ortholog of mammalian fibrillarin; inviability of the null mutant is functionally complemented by human FBL"
S000007631,YPR074W-A,,1.0,12.0,12.0,[12.0],Hypothetical protein identified by homology
S000001577,YKL094W,YJU3,1.0,12.0,12.0,[12.0],"Monoglyceride lipase (MGL); functional ortholog of mammalian MGL, localizes to lipid particles and membranes, also member of the eukaryotic serine hydrolase family"
S000001572,YKL089W,MIF2,1.0,12.0,12.0,[12.0],"Protein required for structural integrity of elongating spindles; localizes to the kinetochore; interacts with histones H2A, H2B, and H4; phosphorylated by Ipl1p; orthologous to human centromere constitutive-associated network (CCAN) subunit CENP-C and fission yeast cnp3"
S000001394,YIL132C,CSM2,1.0,12.0,12.0,[12.0],"Component of Shu complex (aka PCSS complex); Shu complex also includes Psy3, Shu1, Shu2, and promotes error-free DNA repair,; Shu complex mediates inhibition of Srs2p function; promotes formation of Rad51p filaments; Psy3p and Csm2p contain similar DNA-binding regions which work together to form a single DNA binding site; required for accurate chromosome segregation during meiosis"
S000005675,YOR149C,SMP3,1.0,12.0,12.0,[12.0],"Alpha 1,2-mannosyltransferase; involved in glycosyl phosphatidyl inositol (GPI) biosynthesis; required for addition of the fourth, side branching mannose to the GPI core structure"
S000002373,YDL214C,PRR2,1.0,12.0,12.0,[12.0],"Serine/threonine protein kinase; inhibits pheromone induced signalling downstream of MAPK, possibly at the level of the Ste12p transcription factor; mutant has increased aneuploidy tolerance; PRR2 has a paralog, NPR1, that arose from the whole genome duplication"
S000005861,YOR334W,MRS2,1.0,12.0,12.0,[12.0],Mitochondrial inner membrane Mg(2+) channel; required for maintenance of intramitochondrial Mg(2+) concentrations at the correct level to support splicing of group II introns; similar to bacterial CorA
S000005673,YOR147W,MDM32,1.0,12.0,12.0,[12.0],"Mitochondrial inner membrane protein with similarity to Mdm31p; required for normal mitochondrial morphology and inheritance; interacts genetically with MMM1, MDM10, MDM12, and MDM34; variation between SK1 and S288C at residues 182 and 262 impacts invasive growth and mitochondrial network structure"
S000001399,YIL137C,TMA108,1.0,12.0,12.0,[12.0],Ribosome-associated protein that is involved in ribosome biogenesis; putative metalloprotease
S000003841,YJR080C,AIM24,1.0,12.0,12.0,[12.0],Protein with a role in determining mitochondrial architecture; inner membrane protein that interacts physically and genetically with the MICOS complex and is required for its integrity
S000003840,YJR079W,,1.0,12.0,12.0,[12.0],Putative protein of unknown function; mutation results in impaired mitochondrial respiration
S000003843,YJR083C,ACF4,1.0,12.0,12.0,[12.0],Protein of unknown function; computational analysis of large-scale protein-protein interaction data suggests a possible role in actin cytoskeleton organization; potential Cdc28p substrate
S000002704,YDR296W,MHR1,1.0,12.0,12.0,[12.0],Mitochondrial ribosomal protein of the large subunit; also involved in homologous recombination in mitochondria; required for recombination-dependent mtDNA partitioning; involved in stimulation of mitochondrial DNA replication in response to oxidative stress
S000002706,YDR298C,ATP5,1.0,12.0,12.0,[12.0],"Subunit 5 of the stator stalk of mitochondrial F1F0 ATP synthase; F1F0 ATP synthase is a large, evolutionarily conserved enzyme complex required for ATP synthesis; homologous to bovine subunit OSCP (oligomycin sensitivity-conferring protein); phosphorylated"
S000003775,YJR014W,TMA22,1.0,12.0,12.0,[12.0],"Protein of unknown function; associates with ribosomes and has a putative RNA binding domain; interacts with Tma20p; similar to human GRAP and human DRP1, which interacts with human Tma20p homolog MCT-1; protein abundance increases in response to DNA replication stress"
S000004283,YLR292C,SEC72,1.0,12.0,12.0,[12.0],"Non-essential subunit of Sec63 complex; with Sec61 complex, Kar2p/BiP and Lhs1p forms a channel competent for SRP-dependent and post-translational SRP-independent protein targeting and import into the ER; other members are Sec63p, Sec62p, and Sec66p"
S000000920,YER118C,SHO1,1.0,12.0,12.0,[12.0],"Transmembrane osmosensor for filamentous growth and HOG pathways; involved in activation of the Cdc42p- and MAP kinase-dependent filamentous growth pathway and the high-osmolarity glycerol (HOG) response pathway; phosphorylated by Hog1p; interacts with Pbs2p, Msb2p, Hkr1p, and Ste11p"
S000002497,YDR090C,,1.0,12.0,12.0,[12.0],Putative protein of unknown function
S000006351,YPR147C,,1.0,12.0,12.0,[12.0],"Protein of unknown function; may have a role in lipid metabolism, based on localization to lipid droplets; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and is induced in response to the DNA-damaging agent MMS"
S000002141,YAL064W-B,,1.0,12.0,12.0,[12.0],Fungal-specific protein of unknown function
S000003486,YGR254W,ENO1,1.0,12.0,12.0,[12.0],"Enolase I, a phosphopyruvate hydratase; catalyzes conversion of 2-phosphoglycerate to phosphoenolpyruvate during glycolysis and the reverse reaction during gluconeogenesis; expression repressed in response to glucose; protein abundance increases in response to DNA replication stress; N-terminally propionylated in vivo; ENO1 has a paralog, ENO2, that arose from the whole genome duplication"
S000003552,YJL015C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame unlikely to encode a functional protein; expression if heat-inducible; located in promoter region of essential CCT3 gene encoding a subunit of the cytosolic chaperonin Cct ring complex, overlaps ORF YJL016W"
S000002491,YDR084C,TVP23,1.0,12.0,12.0,[12.0],Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern
S000001362,YIL100W,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the dubious ORF YIL100C-A"
S000001367,YIL105C,SLM1,1.0,12.0,12.0,[12.0],"Phosphoinositide PI4,5P(2) binding protein, forms a complex with Slm2p; acts downstream of Mss4p in a pathway regulating actin cytoskeleton organization in response to stress; TORC2 complex substrate and effector; protein abundance increases in response to DNA replication stress; SLM1 has a paralog, SLM2, that arose from the whole genome duplication"
S000003009,YGL041C,,1.0,12.0,12.0,[12.0],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003007,YGL039W,,1.0,12.0,12.0,[12.0],Aldehyde reductase; reduces aliphatic aldehyde substrates using NADH as cofactor; shown to reduce carbonyl compounds to chiral alcohols
S000001366,YIL104C,SHQ1,1.0,12.0,12.0,[12.0],Chaperone protein; required for the assembly of box H/ACA snoRNPs and thus for pre-rRNA processing; functions as an RNA mimic; forms a complex with Naf1p and interacts with H/ACA snoRNP components Nhp2p and Cbf5p; homology with known Hsp90p cochaperones; relocalizes to the cytosol in response to hypoxia
S000005929,YPL008W,CHL1,1.0,12.0,12.0,[12.0],"Probable DNA helicase; involved in sister-chromatid cohesion and genome integrity and interstrand cross-link repair; interacts with ECO1 and CTF18; mutants are defective in silencing, rDNA recombination, aging and the heat shock response; FANCJ-like helicase family member; mutations in the human homolog, DDX11/ChLR1, cause Warsaw breakage syndrome"
S000003399,YGR167W,CLC1,1.0,12.0,12.0,[12.0],Clathrin light chain; subunit of the major coat protein involved in intracellular protein transport and endocytosis; regulates endocytic progression; thought to regulate clathrin function; the clathrin triskelion is a trimeric molecule composed of three heavy chains that radiate from a vertex and three light chains which bind noncovalently near the vertex of the triskelion
S000001415,YIL153W,RRD1,1.0,12.0,12.0,[12.0],"Peptidyl-prolyl cis/trans-isomerase; activator of the phosphotyrosyl phosphatase activity of PP2A; involved in G1 phase progression, microtubule dynamics, bud morphogenesis and DNA repair; required for rapid reduction of Sgs1p levels in response to rapamycin; subunit of the Tap42p-Sit4p-Rrd1p complex; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress"
S000003395,YGR163W,GTR2,1.0,12.0,12.0,[12.0],Subunit of a TORC1-stimulating GTPase complex; subunit of the Gtr1-Gtr2 GTPase complex that stimulates TORC1 in response to amino acid stimulation; stimulates the GTPase activity of Gtr1p; negatively regulates the Ran/Tc4 GTPase cycle; activates transcription; tethered to the vacuolar membrane as part of the EGO complex (EGOC); required for sorting of Gap1p; activated by the the Lst4p-Lst7p GAP complex; localizes to cytoplasm and to chromatin; homolog of human RagC and
S000003397,YGR165W,MRPS35,1.0,12.0,12.0,[12.0],"Mitochondrial ribosomal protein of the small subunit; null mutant does not grow on glycerol, is sensitive to 2,4-dichlorophenol, and accumulates large lipid droplets"
