,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000005938,YPL017C,IRC15,9.0,23.9519198611,2.66132442902,"[0.086497612, 0.88004673, 1.0578283, 1.4650092, 1.9955239, 2.2950842, 4.6390386, 4.8614311, 6.6714602]","Microtubule associated protein; regulates microtubule dynamics; required for accurate meiotic chromosome segregation; null mutant displays large budded cells due to delayed mitotic progression, increased levels of spontaneous Rad52 foci; IRC15 has a paralog, LPD1, that arose from the whole genome duplication"
S000001386,YIL124W,AYR1,12.0,23.9515605047,1.99596337539,"[0.086497612, 0.50153512, 0.50153512, 0.91657263, 1.0578283, 1.0578283, 1.0578283, 1.179607, 3.9609668, 3.9609668, 4.4463935, 5.2240009]","Bifunctional triacylglycerol lipase and 1-acyl DHAP reductase; NADPH-dependent 1-acyl dihydroxyacetone phosphate reductase involved in phosphatidic acid biosynthesis; lipid droplet triacylglycerol lipase involved in the mobilization of non-polar lipids; found in lipid particles, the endoplasmic reticulum and the mitochondrial outer membrane; required for spore germination; role in cell wall biosynthesis; capable of metabolizing steroid hormones; oleic acid inducible"
S000002322,YDL163W,,8.0,23.9460397437,2.99325496797,"[0.086497612, 0.23850071, 1.0864977, 2.7683218, 3.4463935, 4.5618706, 5.4084258, 6.3495321]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene CDC9/YDL164C encoding DNA ligase"
S000004472,YML011C,RAD33,9.0,23.9318625331,2.65909583701,"[0.50153512, 0.50153512, 0.61701232, 0.88004673, 1.0578283, 3.9609668, 3.9769082, 6.0864978, 6.3495321]",Protein involved in nucleotide excision repair; green fluorescent protein (GFP)-fusion protein localizes to the nucleus
S000001050,YHR008C,SOD2,5.0,23.9264774323,4.78529548645,"[2.8800468, 2.8800468, 5.4084258, 6.0864978, 6.6714602]",Mitochondrial manganese superoxide dismutase; protects cells against oxygen toxicity
S000000801,YEL075C,,6.0,23.9220427945,3.98700713242,"[0.086497612, 1.179607, 4.0313559, 4.0313559, 4.0313559, 10.561871]",Putative protein of unknown function
S000002717,YDR309C,GIC2,10.0,23.9161192253,2.39161192253,"[0.086497612, 0.50153512, 1.0864977, 1.4105614, 1.4650092, 1.7324896, 1.8800467, 2.8800468, 6.0864978, 6.7869372]","Redundant rho-like GTPase Cdc42p effector; involved in initiation of budding and cellular polarization; interacts with Cdc42p via the Cdc42/Rac-interactive binding (CRIB) domain and with PI(4,5)P2 via a polybasic region; GIC2 has a paralog, GIC1, that arose from the whole genome duplication"
S000005279,YNL335W,DDI3,9.0,23.9112775289,2.65680861432,"[0.032049831, 0.50153512, 0.61701232, 0.75451583, 0.88004673, 3.4463935, 5.0313559, 5.4463935, 7.2019749]",Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI2 and Ddi2p
S000001833,YFL061W,DDI2,9.0,23.9112775289,2.65680861432,"[0.032049831, 0.50153512, 0.61701232, 0.75451583, 0.88004673, 3.4463935, 5.0313559, 5.4463935, 7.2019749]",Cyanamide hydratase that detoxifies cyanamide; member of the HD domain metalloprotein superfamily; expression is induced over 100-fold by cyanamide and by SN2-type DNA alkylating agents such as MMS and DMA; induction decreased in rad6 and rad18 mutants; gene and protein are identical to DDI3 and Ddi3p
S000002614,YDR206W,EBS1,11.0,23.9064302407,2.17331184007,"[0.032049831, 0.61701232, 0.88004673, 1.0578283, 1.7645695, 2.2950842, 2.4105616, 2.9955239, 3.4463935, 3.9609668, 4.4463935]","Protein involved in translation inhibition and nonsense-mediated decay; interacts with cap binding protein Cdc33p and with Nam7p; localizes to P-bodies upon glucose starvation; mRNA abundance regulated by mRNA decay factors; EBS1 has a paralog, EST1, that arose from the whole genome duplication"
S000000403,YBR199W,KTR4,11.0,23.8972985446,2.17248168588,"[0.20197484, 0.34953201, 0.88004673, 1.2950842, 1.4105614, 1.4105614, 1.7645695, 1.9955239, 2.2950842, 4.2988362, 7.9955239]","Glycosyltransferase involved in protein glycosylation; transfers GDP-mannose to methyl-alpha-mannoside in vitro; member of the KRE2/MNT1 mannosyltransferase family of type II membrane proteins with a short cytoplasmic N-terminus, a membrane-spanning region and a highly conserved catalytic lumenal domain"
S000005807,YOR281C,PLP2,7.0,23.8967736438,3.41382480626,"[0.086497612, 0.34953201, 0.88004673, 3.2988365, 5.4084258, 6.6714602, 7.2019749]",Protein that interacts with the CCT complex to stimulate actin folding; has similarity to phosducins; null mutant lethality is complemented by mouse phosducin-like protein MgcPhLP; CCT is short for chaperonin containing TCP-1; essential gene
S000004300,YLR309C,IMH1,7.0,23.8960182369,3.41371689098,"[0.20197484, 0.35397792, 1.4650092, 2.3208628, 4.3760042, 4.5618706, 10.616319]","Protein involved in vesicular transport; mediates transport between an endosomal compartment and the Golgi, contains a Golgi-localization (GRIP) domain that interacts with activated Arl1p-GTP to localize Imh1p to the Golgi"
S000000189,YBL093C,ROX3,10.0,23.8822981343,2.38822981343,"[0.086497612, 0.16955335, 0.34953201, 0.50153512, 0.50153512, 1.6170124, 1.8800467, 3.7683218, 4.4463935, 10.561871]",Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme
S000000188,YBL092W,RPL32,10.0,23.8822981343,2.38822981343,"[0.086497612, 0.16955335, 0.34953201, 0.50153512, 0.50153512, 1.6170124, 1.8800467, 3.7683218, 4.4463935, 10.561871]","Ribosomal 60S subunit protein L32; overexpression disrupts telomeric silencing; homologous to mammalian ribosomal protein L32, no bacterial homolog"
S000000806,YER004W,FMP52,7.0,23.8654294051,3.40934705787,"[0.032049831, 0.086497612, 4.0313559, 4.1833591, 4.1833591, 4.5618706, 6.7869372]",Protein of unknown function; localized to the mitochondrial outer membrane; induced by treatment with 8-methoxypsoralen and UVA irradiation
S000002311,YDL152W,,5.0,23.8646924496,4.77293848991,"[2.3208628, 2.7683218, 4.3760042, 6.9344945, 7.4650092]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF SAS10/YDL153C, a component of the small ribosomal subunit processosome"
S000003018,YGL050W,TYW3,9.0,23.8566749766,2.65074166407,"[0.086497612, 0.34953201, 1.4105614, 1.4650092, 2.3208628, 2.7683218, 3.6979322, 5.4084258, 6.3495321]",tRNA methyltransferase required for synthesis of wybutosine; a modified guanosine found at the 3'-position adjacent to the anticodon of phenylalanine tRNA which supports reading frame maintenance by stabilizing codon-anticodon interactions
S000001948,YFR052W,RPN12,5.0,23.8448015004,4.76896030009,"[0.16955335, 2.8800468, 3.9769082, 6.9344945, 9.8837986]","Subunit of the 19S regulatory particle of the 26S proteasome lid; synthetically lethal with RPT1, which is an ATPase component of the 19S regulatory particle; physically interacts with Nob1p and Rpn3p; protein abundance increases in response to DNA replication stress"
S000001618,YKL135C,APL2,7.0,23.8278263211,3.40397518873,"[0.75451583, 0.88004673, 1.4650092, 2.7683218, 5.6714602, 5.9389405, 6.3495321]",Beta-adaptin subunit of the clathrin-associated protein (AP-1) complex; binds clathrin; involved in clathrin-dependent Golgi protein sorting; protein abundance increases in response to DNA replication stress
S000003448,YGR216C,GPI1,7.0,23.8258456588,3.40369223697,"[0.61701232, 1.4105614, 2.2950842, 3.4463935, 3.9769082, 5.4084258, 6.6714602]",Membrane protein involved in the synthesis of GlcNAc-PI; N-acetylglucosaminyl phosphatidylinositol (GlcNAc-PI) is the first intermediate in the synthesis of glycosylphosphatidylinositol (GPI) anchors; human and mouse GPI1p are functional homologs
S000000744,YEL018W,EAF5,7.0,23.8251515776,3.40359308251,"[0.086497612, 0.086497612, 0.88004673, 1.0320498, 5.0313559, 5.5618706, 11.146833]",Non-essential subunit of the NuA4 acetyltransferase complex; Esa1p-associated factor; relocalizes to the cytosol in response to hypoxia
S000003878,YJR117W,STE24,7.0,23.8213999271,3.40305713245,"[0.29508424, 1.2950842, 1.4650092, 2.7683218, 4.4463935, 6.0864978, 7.4650092]","Highly conserved zinc metalloprotease; functions in two steps of a-factor maturation, C-terminal CAAX proteolysis and the first step of N-terminal proteolytic processing; contains multiple transmembrane spans; human homolog ZMPSTE24 implicated in mandibuloacral dysplasia (MAD), and can complement yeast null mutant"
S000006408,YPR204W,,8.0,23.8188925944,2.9773615743,"[0.032049831, 0.34953201, 0.50153512, 0.50153512, 0.75451583, 4.4463935, 6.6170125, 10.616319]",DNA helicase encoded within the telomeric Y' element; Y' -helicase protein 1
S000001828,YFL066C,,8.0,23.8188925944,2.9773615743,"[0.032049831, 0.34953201, 0.50153512, 0.50153512, 0.75451583, 4.4463935, 6.6170125, 10.616319]",Helicase-like protein encoded within the telomeric Y' element; induced by treatment with 8-methoxypsoralen and UVA irradiation; SWAT-GFP and mCherry fusion proteins localize to the nucleus
S000004223,YLR233C,EST1,6.0,23.8161637187,3.96936061978,"[0.73248953, 1.7324896, 2.7683218, 2.8800468, 5.6714602, 10.031356]","TLC1 RNA-associated factor involved in telomere length regulation; recruitment subunit of telomerase; has G-quadruplex promoting activity required for telomere elongation; possible role in activating telomere-bound Est2p-TLC1-RNA; EST1 has a paralog, EBS1, that arose from the whole genome duplication"
S000003173,YGL205W,POX1,7.0,23.8111793399,3.40159704856,"[0.50153512, 1.0578283, 1.349532, 3.9609668, 5.4084258, 5.4463935, 6.0864978]",Fatty-acyl coenzyme A oxidase; involved in the fatty acid beta-oxidation pathway; localized to the peroxisomal matrix
S000002585,YDR178W,SDH4,8.0,23.8009821922,2.97512277402,"[0.16955335, 0.34953201, 0.88004673, 1.0864977, 2.8800468, 4.4463935, 5.4084258, 8.5804863]","Membrane anchor subunit of succinate dehydrogenase (SDH); involved in coupling the oxidation of succinate to the transfer of electrons to ubiquinone as part of the TCA cycle and the mitochondrial respiratory chain; has similarity to human SDH subunit D (SDHD), which is implicated in paraganglioma"
S000006757,TV(AAC)G3,,6.0,23.7998808622,3.96664681037,"[1.0864977, 1.4650092, 3.3208628, 4.3760042, 6.0864978, 7.4650092]","Valine tRNA (tRNA-Val), predicted by tRNAscan-SE analysis"
S000002985,YGL017W,ATE1,10.0,23.7978125066,2.37978125066,"[0.086497612, 0.086497612, 0.20197484, 0.50153512, 1.2019749, 1.2019749, 1.4650092, 1.7645695, 6.6714602, 10.616319]",Arginyl-tRNA-protein transferase; catalyzes post-translational conjugation of arginine to the amino termini of acceptor proteins which are then subject to degradation via the N-end rule pathway
S000028653,YHR214C-D,,8.0,23.7775561474,2.97219451843,"[0.032049831, 0.20197484, 0.50153512, 1.0864977, 3.4463935, 3.4463935, 5.0313559, 10.031356]","Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching; SWAT-GFP and mCherry fusion proteins localize to the nucleus and endoplasmic reticulum respectively; YHR214C-D has a paralog, YAR069C, that arose from a segmental duplication"
S000000092,YAR069C,,8.0,23.7775561474,2.97219451843,"[0.032049831, 0.20197484, 0.50153512, 1.0864977, 3.4463935, 3.4463935, 5.0313559, 10.031356]","Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR069C has a paralog, YHR214C-D, that arose from a segmental duplication"
S000005941,YPL020C,ULP1,8.0,23.7745098472,2.9718137309,"[0.50153512, 0.88004673, 1.349532, 1.4650092, 1.9955239, 4.0313559, 6.0864978, 7.4650092]",Protease that specifically cleaves Smt3p protein conjugates; required for cell cycle progression; associates with nucleoporins and may interact with septin rings during telophase; sequestered to the nucleolus under stress conditions
S000005260,YNL316C,PHA2,8.0,23.7723129988,2.97153912485,"[0.76456952, 1.0578283, 1.9955239, 2.4650092, 2.8800468, 3.2988365, 4.6390386, 6.6714602]","Prephenate dehydratase; catalyzes the conversion of prephanate to phenylpyruvate, which is a step in the phenylalanine biosynthesis pathway"
S000000954,YER152C,,10.0,23.766987741,2.3766987741,"[0.76456952, 0.91657263, 1.349532, 1.4105614, 1.4650092, 1.8800467, 2.4650092, 3.9769082, 4.5618706, 4.9769082]",Protein with 2-aminoadipate transaminase activity; shares amino acid similarity with the aminotransferases Aro8p and Aro9p; YER152C is not an essential gene
S000004512,YML047W-A,,5.0,23.7617461681,4.75234923363,"[2.4650092, 3.7683218, 4.2988362, 6.3495321, 6.8800468]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps ORF PRM6/YML047C"
S000001152,YHR110W,ERP5,8.0,23.761553552,2.970194194,"[0.032049831, 0.20197484, 0.88004673, 1.7359002, 4.1833591, 4.4463935, 4.6390386, 7.6427908]",Protein with similarity to Emp24p and Erv25p; member of the p24 family involved in ER to Golgi transport
S000003904,YJR143C,PMT4,7.0,23.7581730485,3.39402472121,"[0.34953201, 0.50153512, 3.3208628, 3.9769082, 4.5618706, 4.9609666, 6.0864978]",Protein O-mannosyltransferase; transfers mannose residues from dolichyl phosphate-D-mannose to protein serine/threonine residues; appears to form homodimers in vivo and does not complex with other Pmt proteins; target for new antifungals
S000006340,YPR136C,,8.0,23.7499452531,2.96874315664,"[0.20197484, 0.76456952, 1.2950842, 1.349532, 1.7359002, 4.8614311, 6.3394785, 7.2019749]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF RRP9"
S000001745,YKR037C,SPC34,9.0,23.7485766485,2.63873073873,"[0.086497612, 0.50153512, 0.50153512, 0.61701232, 3.4463935, 3.4463935, 4.0313559, 5.4463935, 5.6714602]",Essential subunit of the Dam1 complex (aka DASH complex); complex couples kinetochores to the force produced by MT depolymerization thereby aiding in chromosome segregation; also localized to nuclear side of spindle pole body
S000003138,YGL170C,SPO74,9.0,23.7477790117,2.63864211241,"[0.73248953, 0.91657263, 1.4650092, 1.5015351, 2.0578282, 2.8800468, 3.2988365, 5.2240009, 5.6714602]",Component of the meiotic outer plaque of the spindle pole body; involved in modifying the meiotic outer plaque that is required prior to prospore membrane formation
S000000794,YEL068C,,6.0,23.7476298772,3.95793831286,"[0.032049831, 0.61701232, 1.7645695, 6.3495321, 6.9344945, 8.0499716]",Protein of unknown function; expressed at both mRNA and protein levels; SWAT-GFP and seamless-GFP fusion proteins localize to the endoplasmic reticulum and mCherry fusion protein localizes to the vacuole
S000004692,YMR086W,SEG1,9.0,23.7175546438,2.63528384931,"[0.16955335, 0.29508424, 0.34953201, 1.0864977, 1.0864977, 1.179607, 4.2988362, 6.6714602, 8.5804863]","Component of eisosome required for proper eisosome assembly; precedes Pil1p/Lsp1p during eisosome formation, controls eisosome length and shape; diffusely distributed, forms heterogeneous patches at plasma membrane in small buds, also found in medium and large buds; expression repressed by cAMP; similar to A. gossypii SEG gene and to S. pombe Sle1p, important for generating eisosomes; SEG1 has a paralog, SEG2, that arose from the whole genome duplication"
S000002369,YDL210W,UGA4,9.0,23.7075007707,2.6341667523,"[0.086497612, 0.086497612, 0.50153512, 1.7645695, 2.4650092, 2.7359002, 2.9955239, 5.7545156, 7.317452]",GABA (gamma-aminobutyrate) permease; serves as a GABA transport protein involved in the utilization of GABA as a nitrogen source; catalyzes the transport of putrescine and delta-aminolevulinic acid (ALA); localized to the vacuolar membrane
S000004611,YMR009W,ADI1,8.0,23.6971133947,2.96213917434,"[0.34953201, 0.50153512, 0.61701232, 2.0578282, 3.9609668, 4.4463935, 4.5618706, 7.2019749]",Acireductone dioxygenease involved in methionine salvage pathway; transcribed as polycistronic mRNA with YMR010W and regulated post-transcriptionally by RNase III (Rnt1p) cleavage; ADI1 mRNA is induced in heat shock conditions; human ortholog ADI1 can complement yeast adi1 mutant
S000004897,YMR284W,YKU70,6.0,23.696872592,3.94947876533,"[0.35397792, 1.4105614, 2.7359002, 5.4463935, 5.7545156, 7.9955239]","Subunit of the telomeric Ku complex (Yku70p-Yku80p); involved in telomere length maintenance, structure and telomere position effect; required for localization of telomerase ribonucleoprotein to nucleus via interaction with the TLC1 guide RNA; relocates to sites of double-strand cleavage to promote nonhomologous end joining during DSB repair"
S000003417,YGR185C,TYS1,7.0,23.6865091883,3.38378702689,"[0.032049831, 0.88004673, 1.7359002, 2.2950842, 5.0764441, 6.2019749, 7.4650092]",Cytoplasmic tyrosyl-tRNA synthetase; required for cytoplasmic protein synthesis; interacts with positions 34 and 35 of the tRNATyr anticodon; mutations in human ortholog YARS are associated with Charcot-Marie-Tooth (CMT) neuropathies; protein abundance increases in response to DNA replication stress
S000004337,YLR345W,,7.0,23.6843732595,3.38348189422,"[0.23850071, 1.7645695, 1.9955239, 2.0578282, 3.9609668, 6.3495321, 7.317452]",Similar to 6-phosphofructo-2-kinase enzymes; mRNA expression is repressed by the Rfx1p-Tup1p-Ssn6p repressor complex; YLR345W is not an essential gene
S000000861,YER059W,PCL6,6.0,23.6761828065,3.94603046775,"[0.50153512, 1.5015351, 3.7683218, 4.0313559, 6.6714602, 7.2019749]","Pho85p cyclin of the Pho80p subfamily; forms the major Glc8p kinase together with Pcl7p and Pho85p; involved in the control of glycogen storage by Pho85p; stabilized by Elongin C binding; PCL6 has a paralog, PCL7, that arose from the whole genome duplication"
S000002211,YDL053C,PBP4,10.0,23.6614090279,2.36614090279,"[0.086497612, 0.34953201, 0.34953201, 0.50153512, 0.88004673, 1.4650092, 3.4463935, 3.9769082, 5.6714602, 6.9344945]",Pbp1p binding protein; interacts strongly with Pab1p-binding protein 1 (Pbp1p) in the yeast two-hybrid system; also interacts with Lsm12p in a copurification assay; relative distribution to the nucleus increases upon DNA replication stress
S000000093,YAR070C,,6.0,23.6590088084,3.94316813474,"[0.086497612, 2.4650092, 3.4463935, 3.4463935, 4.8614311, 9.3532839]","Dubious open reading frame; unlikely to encode a protein, based on available experimental and comparative sequence data; YAR070C has a paralog, YHR214C-B, that arose from a segmental duplication"
S000028654,YHR214C-E,,6.0,23.6590088084,3.94316813474,"[0.086497612, 2.4650092, 3.4463935, 3.4463935, 4.8614311, 9.3532839]","Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000004458,YLR466W,YRF1-4,7.0,23.6414210759,3.37734586799,"[0.032049831, 0.34953201, 0.75451583, 3.9769082, 4.4463935, 6.8800468, 7.2019749]",Helicase encoded by the Y' element of subtelomeric regions; highly expressed in the mutants lacking the telomerase component TLC1; potentially phosphorylated by Cdc28p
S000004171,YLR181C,VTA1,6.0,23.6403507069,3.94005845115,"[0.086497612, 0.50153512, 0.88004673, 5.9389405, 6.8800468, 9.3532839]","Multivesicular body (MVB) protein; involved in endosomal protein sorting; regulates Vps4p activity by promoting its oligomerization; has an N-terminal Vps60- and Did2- binding domain, a linker region, and a C-terminal Vps4p binding domain"
S000002358,YDL199C,,11.0,23.6277958825,2.14798144387,"[0.086497612, 0.23850071, 0.61701232, 0.73248953, 1.4105614, 1.4105614, 2.3208628, 2.4650092, 3.2988365, 4.9609666, 6.0864978]",Putative transporter; member of the sugar porter family
S000006527,TC(GCA)G,,9.0,23.6061709337,2.62290788152,"[0.032049831, 0.086497612, 0.086497612, 0.20197484, 0.88004673, 1.8800467, 3.7683218, 6.7869372, 9.8837986]","Cysteine tRNA (tRNA-Cys), predicted by tRNAscan-SE analysis"
S000001563,YKL080W,VMA5,6.0,23.6031306088,3.93385510147,"[0.20197484, 0.61701232, 1.4650092, 5.0313559, 6.9344945, 9.3532839]",Subunit C of the V1 peripheral membrane domain of V-ATPase; part of the electrogenic proton pump found throughout the endomembrane system; required for the V1 domain to assemble onto the vacuolar membrane; the V1 peripheral membrane domain of vacuolar H+-ATPase (V-ATPase) has eight subunits
S000001498,YKL015W,PUT3,8.0,23.5995583534,2.94994479418,"[0.34953201, 0.34953201, 1.2019749, 3.2988365, 3.3208628, 3.4463935, 4.9609666, 6.6714602]","Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes, constitutively binds PUT1 and PUT2 promoters as a dimer, undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain"
S000005578,YOR052C,TMC1,8.0,23.5912765265,2.94890956581,"[1.179607, 2.0578282, 2.4650092, 2.7683218, 3.2988365, 3.2988365, 3.9609668, 4.5618706]","AN1-type zinc finger protein of unknown function; may protect cells from trivalent metalloid induced proteotoxicity; contains a PACE promoter element, a transcriptional profile similar to CUZ1 and RPN2, and decreased expression in an RPN4 mutant; induced by nitrogen limitation and weak acid; ortholog of human AIRAP, which stimulates proteasome activity in response to arsenic; protein abundance increases in response to DNA replication stress"
S000002863,YDR455C,,7.0,23.5769196749,3.36813138212,"[1.179607, 1.7324896, 1.7359002, 2.4105616, 2.7683218, 5.7545156, 7.9955239]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YDR456W"
S000003712,YJL176C,SWI3,8.0,23.5599741638,2.94499677047,"[0.20197484, 0.76456952, 0.88004673, 1.8800467, 2.3208628, 4.3760042, 5.6714602, 7.4650092]","Subunit of the SWI/SNF chromatin remodeling complex; SWI/SNF regulates transcription by remodeling chromosomes; contains SANT domain that is required for SWI/SNF assembly; is essential for displacement of histone H2A-H2B dimers during ATP-dependent remodeling; required for transcription of many genes, including ADH1, ADH2, GAL1, HO, INO1 and SUC2; relocates to the cytosol under hypoxic conditions"
S000004723,YMR117C,SPC24,7.0,23.5583652295,3.36548074707,"[0.032049831, 0.086497612, 1.349532, 1.4650092, 3.9769082, 6.6170125, 10.031356]","Component of the kinetochore-associated Ndc80 complex; involved in chromosome segregation, spindle checkpoint activity, and kinetochore clustering; evolutionarily conserved; other members include Ndc80p, Nuf2p, Spc24p, and Spc25p"
S000004398,YLR406C,RPL31B,5.0,23.555295229,4.71105904579,"[0.29508424, 1.4650092, 4.9769082, 6.2019749, 10.616319]","Ribosomal 60S subunit protein L31B; associates with karyopherin Sxm1p; loss of both Rpl31p and Rpl39p confers lethality; homologous to mammalian ribosomal protein L31, no bacterial homolog; RPL31B has a paralog, RPL31A, that arose from the whole genome duplication"
S000004500,YML036W,CGI121,10.0,23.5482423455,2.35482423455,"[0.086497612, 0.086497612, 0.34953201, 0.76456952, 1.0864977, 1.0864977, 3.2988365, 4.4463935, 5.6714602, 6.6714602]","Component of the EKC/KEOPS complex; EKC/KEOPS complex is required for t6A tRNA modification and telomeric TG1-3 recombination; may have role in transcription; Cgi121p is dispensable for tRNA modification; other complex members are Bud32p, Kae1p, Pcc1p, and Gon7p"
S000002619,YDR211W,GCD6,7.0,23.539055232,3.36272217599,"[0.032049831, 0.086497612, 1.8800467, 3.4463935, 4.0313559, 4.0313559, 10.031356]",Catalytic epsilon subunit of the translation initiation factor eIF2B; eIF2B is the guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; first identified as a negative regulator of GCN4 expression; forms cytoplasmic foci upon DNA replication stress
S000000555,YCL050C,APA1,6.0,23.5389821529,3.92316369216,"[0.34953201, 1.0320498, 2.7359002, 5.0764441, 6.8800468, 7.4650092]","AP4A phosphorylase; bifunctional diadenosine 5',5'''-P1,P4-tetraphosphate phosphorylase and ADP sulfurylase involved in catabolism of bis(5'-nucleosidyl) tetraphosphates; catalyzes phosphorolysis of dinucleoside oligophosphates, cleaving substrates' alpha/beta-anhydride bond and introducing Pi into the beta-position of the corresponding NDP formed; protein abundance increases under DNA replication stress; APA1 has a paralog, APA2, that arose from the whole genome duplication"
S000000508,YCL002C,,8.0,23.5286918357,2.94108647946,"[0.086497612, 1.7645695, 1.8800467, 1.8800467, 2.7683218, 4.0313559, 4.4463935, 6.6714602]",Putative protein of unknown function; YCL002C is not an essential gene
S000003590,YJL054W,TIM54,8.0,23.5114753246,2.93893441558,"[0.76456952, 0.88004673, 0.88004673, 1.0864977, 1.6170124, 4.5618706, 6.7869372, 6.9344945]",Component of the mitochondrial TIM22 complex; involved in insertion of polytopic proteins into the inner membrane
S000005129,YNL185C,MRPL19,7.0,23.5114213824,3.3587744832,"[0.35397792, 0.61701232, 0.88004673, 3.2988365, 3.4463935, 5.5618706, 9.3532839]",Mitochondrial ribosomal protein of the large subunit
S000004910,YMR295C,,6.0,23.5084050894,3.9180675149,"[0.88004673, 1.4650092, 2.4650092, 4.5618706, 6.0864978, 8.0499716]","Protein of unknown function that associates with ribosomes; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and bud; not an essential gene; protein abundance increases in response to DNA replication stress; YMR295C has a paralog, YGR273C, that arose from the whole genome duplication"
S000000329,YBR125C,PTC4,8.0,23.4973054826,2.93716318533,"[0.20197484, 0.23850071, 0.29508424, 0.35397792, 3.9769082, 4.0313559, 6.3495321, 8.0499716]",Cytoplasmic type 2C protein phosphatase (PP2C); identified as a high-copy number suppressor of cnb1 mpk1 synthetic lethality; overexpression decreases high-osmolarity induced Hog1p phosphorylation and kinase activity
S000002548,YDR141C,DOP1,8.0,23.4949957691,2.93687447114,"[0.032049831, 0.34953201, 1.2950842, 1.4650092, 1.8800467, 2.4105616, 5.4463935, 10.616319]","Golgi-localized, leucine-zipper domain containing protein; involved in endosome to Golgi transport, organization of the ER, establishing cell polarity, and morphogenesis; detected in highly purified mitochondria in high-throughput studies"
S000004163,YLR173W,,10.0,23.492178157,2.3492178157,"[0.086497612, 0.086497612, 0.29508424, 0.91657263, 1.2950842, 1.4650092, 2.4650092, 4.4463935, 6.0864978, 6.3495321]",Putative protein of unknown function
S000000190,YBL094C,,8.0,23.4661589861,2.93326987326,"[0.50153512, 0.50153512, 1.0578283, 1.179607, 1.4650092, 3.9609668, 5.4463935, 9.3532839]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps uncharacterized ORF YBL095W"
S000003540,YJL003W,COX16,7.0,23.465255864,3.35217940914,"[0.086497612, 0.50153512, 1.4105614, 1.4650092, 3.2988365, 6.6714602, 10.031356]",Mitochondrial inner membrane protein; required for assembly of cytochrome c oxidase
S000005237,YNL293W,MSB3,8.0,23.4607797265,2.93259746581,"[0.61701232, 1.4650092, 1.6170124, 1.6170124, 2.8800468, 4.0313559, 4.2988362, 6.9344945]","Rab GTPase-activating protein; regulates endocytosis via inactivation of Vps21p at endosomes and vacuole fusion via inactivation of Ypt7p at vacuoles; also acts on Ypt52p and Sec4p; localizes to plasma membrane, sites of polarized growth; relocalizes from bud neck to cytoplasm upon DNA replication stress; similar to TBC-domain Tre2 oncogene; MSB3 has a paralog, MSB4, that arose from the whole genome duplication; human homolog USP6NL can complement yeast msb3 msb4 double null"
S000006365,YPR161C,SGV1,9.0,23.4572369531,2.60635966145,"[0.086497612, 0.34953201, 0.88004673, 1.0578283, 2.2950842, 3.4463935, 4.0313559, 4.6390386, 6.6714602]",Cyclin (Bur2p)-dependent protein kinase; part of the BUR kinase complex which functions in transcriptional regulation; phosphorylates the carboxy-terminal domain (CTD) of Rpo21p and the C-terminal repeat domain of Spt5p; recruits Spt6p to the CTD at the onset of transcription; regulated by Cak1p; similar to metazoan CDK9 proteins
S000007272,Q0115,BI3,8.0,23.4535556287,2.93169445358,"[0.16955335, 0.20197484, 0.29508424, 0.29508424, 1.7324896, 4.9769082, 7.2019749, 8.5804863]",Mitochondrial mRNA maturase; forms a complex with Mrs1p to mediate splicing of the bI3 intron of the COB gene; encoded by both exon and intron sequences of partially processed COB mRNA
S000007273,Q0120,BI4,8.0,23.4535556287,2.93169445358,"[0.16955335, 0.20197484, 0.29508424, 0.29508424, 1.7324896, 4.9769082, 7.2019749, 8.5804863]",Mitochondrial mRNA maturase; forms a complex with Nam2p to mediate splicing of the bI4 intron of the COB gene; encoded by both exon and intron sequences of partially processed COB mRNA
