,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000005621,YOR095C,RKI1,1.0,13.4842128754,13.4842128754,[13.484213],Ribose-5-phosphate ketol-isomerase; catalyzes the interconversion of ribose 5-phosphate and ribulose 5-phosphate in the pentose phosphate pathway; participates in pyridoxine biosynthesis
S000006265,YPR061C,JID1,1.0,13.4842128754,13.4842128754,[13.484213],Probable Hsp40p co-chaperone; has a DnaJ-like domain and appears to be involved in ER-associated degradation of misfolded proteins containing a tightly folded cytoplasmic domain; inhibits replication of Brome mosaic virus in S. cerevisiae
S000005228,YNL284C,MRPL10,1.0,13.4842128754,13.4842128754,[13.484213],Mitochondrial ribosomal protein of the large subunit; appears as two protein spots (YmL10 and YmL18) on two-dimensional SDS gels
S000003736,YJL200C,ACO2,1.0,13.4842128754,13.4842128754,[13.484213],"Putative mitochondrial aconitase isozyme; similarity to Aco1p, an aconitase required for the TCA cycle; expression induced during growth on glucose, by amino acid starvation via Gcn4p, and repressed on ethanol"
S000005633,YOR107W,RGS2,1.0,13.3846769333,13.3846769333,[13.384677],Negative regulator of glucose-induced cAMP signaling; directly activates the GTPase activity of the heterotrimeric G protein alpha subunit Gpa2p
S000001414,YIL152W,,1.0,13.3846769333,13.3846769333,[13.384677],Putative protein of unknown function
S000003177,YGL209W,MIG2,1.0,13.3846769333,13.3846769333,[13.384677],"Zinc finger transcriptional repressor; cooperates with Mig1p in glucose-induced gene repression; under low glucose conditions relocalizes to mitochondrion, where it interacts with Ups1p, antagonizes mitochondrial fission factor Dnm1p, indicative of a role in mitochondrial fusion or regulating morphology; regulates filamentous growth in response to glucose depletion; activated in stochastic pulses of nuclear localization in response to low glucose"
S000001505,YKL022C,CDC16,1.0,13.3846769333,13.3846769333,[13.384677],"Subunit of the anaphase-promoting complex/cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; required for sporulation; relocalizes to the cytosol in response to hypoxia"
S000005135,YNL191W,DUG3,1.0,13.3846769333,13.3846769333,[13.384677],Component of glutamine amidotransferase (GATase II); forms a complex with Dug2p to degrade glutathione (GSH) and other peptides containing a gamma-glu-X bond in an alternative pathway to GSH degradation by gamma-glutamyl transpeptidase (Ecm38p)
S000000639,YCR043C,,1.0,13.3846769333,13.3846769333,[13.384677],Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the Golgi apparatus; YCR043C is not an essential gene
S000002910,YDR502C,SAM2,1.0,13.3846769333,13.3846769333,[13.384677],S-adenosylmethionine synthetase; catalyzes transfer of the adenosyl group of ATP to the sulfur atom of methionine; comparative analysis suggests that a mitochondrially targeted form may result from translation starting at a non-canonical codon upstream of the annotated start codon
S000007548,YCL026C-B,HBN1,1.0,13.3846769333,13.3846769333,[13.384677],Protein of unknown function; similar to bacterial nitroreductases; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm and nucleus; protein becomes insoluble upon intracellular iron depletion; protein abundance increases in response to DNA replication stress
S000001842,YFL052W,ZNF1,1.0,13.3846769333,13.3846769333,[13.384677],"Zinc cluster transcription factor that regulates respiratory growth; binds to promoters of genes involved in respiration, gluconeogenesis, and the glyoxylate shunt; required for normal carbon source utilization and stress response"
S000002518,YDR111C,ALT2,1.0,13.3846769333,13.3846769333,[13.384677],"Catalytically inactive alanine transaminase; expression is repressed in the presence of alanine and repression is mediated by Nrg1p; ALT2 has a paralog, ALT1, that arose from the whole genome duplication"
S000001709,YKR001C,VPS1,1.0,13.3846769333,13.3846769333,[13.384677],"Dynamin-like GTPase required for vacuolar sorting; also involved in actin cytoskeleton organization, endocytosis, late Golgi-retention of some proteins, regulation of peroxisome biogenesis"
S000005726,YOR200W,,1.0,13.3846769333,13.3846769333,[13.384677],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRM1/YOR201c"
S000007600,YDL185C-A,,2.0,13.3728322983,6.68641614914,"[6.2126498, 7.1601825]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene YDL185W; identified by homology with hemiascomycetous yeast species"
S000005412,YOL052C,SPE2,1.0,12.8992500305,12.8992500305,[12.89925],S-adenosylmethionine decarboxylase; required for the biosynthesis of spermidine and spermine; cells lacking Spe2p require spermine or spermidine for growth in the presence of oxygen but not when grown anaerobically
S000005669,YOR143C,THI80,1.0,12.8992500305,12.8992500305,[12.89925],Thiamine pyrophosphokinase; phosphorylates thiamine to produce the coenzyme thiamine pyrophosphate (thiamine diphosphate)
S000000615,YCR021C,HSP30,1.0,12.8992500305,12.8992500305,[12.89925],"Negative regulator of the H(+)-ATPase Pma1p; stress-responsive protein; hydrophobic plasma membrane localized; induced by heat shock, ethanol treatment, weak organic acid, glucose limitation, and entry into stationary phase"
S000028528,YAL016C-B,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003673,YJL137C,GLG2,1.0,12.8992500305,12.8992500305,[12.89925],"Glycogenin glucosyltransferase; self-glucosylating initiator of glycogen synthesis, also glucosylates n-dodecyl-beta-D-maltoside; similar to mammalian glycogenin; GLG2 has a paralog, GLG1, that arose from the whole genome duplication"
S000000617,YCR023C,,1.0,12.8992500305,12.8992500305,[12.89925],Vacuolar membrane protein of unknown function; member of the multidrug resistance family; YCR023C is not an essential gene
S000002387,YDL228C,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; almost completely overlaps the verified gene SSB1"
S000006303,YPR099C,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified gene MRPL51/YPR100W"
S000001464,YIR025W,MND2,1.0,12.8992500305,12.8992500305,[12.89925],Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); necessary for maintaining sister chromatid cohesion in prophase I of meiosis by inhibiting premature ubiquitination and subsequent degradation of substrates by the APC(Ama1) ubiquitin ligase
S000003671,YJL135W,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified genes YJL134W/LCB3"
S000004997,YNL052W,COX5A,1.0,12.8992500305,12.8992500305,[12.89925],"Subunit Va of cytochrome c oxidase; cytochrome c oxidase is the terminal member of the mitochondrial inner membrane electron transport chain; Cox5Ap is predominantly expressed during aerobic growth while its isoform Vb (Cox5Bp) is expressed during anaerobic growth; COX5A has a paralog, COX5B, that arose from the whole genome duplication"
S000006195,YPL274W,SAM3,1.0,12.8992500305,12.8992500305,[12.89925],High-affinity S-adenosylmethionine permease; required for utilization of S-adenosylmethionine as a sulfur source; has similarity to S-methylmethionine permease Mmp1p
S000005411,YOL051W,GAL11,1.0,12.8992500305,12.8992500305,[12.89925],Subunit of the RNA polymerase II mediator complex; associates with core polymerase subunits to form the RNA polymerase II holoenzyme; affects transcription by acting as target of activators and repressors; forms part of the tail domain of mediator
S000002386,YDL227C,HO,1.0,12.8992500305,12.8992500305,[12.89925],"Site-specific endonuclease; required for gene conversion at the MAT locus (homothallic switching) through the generation of a ds DNA break; expression restricted to mother cells in late G1 as controlled by Swi4p-Swi6p, Swi5p, and Ash1p"
S000002724,YDR316W,OMS1,1.0,12.8992500305,12.8992500305,[12.89925],Protein integral to the mitochondrial membrane; has a conserved methyltransferase motif and is predicted to be an RNA methyltransferase; multicopy suppressor of respiratory defects caused by OXA1 mutations
S000002210,YDL052C,SLC1,1.0,12.8992500305,12.8992500305,[12.89925],"1-acyl-sn-glycerol-3-phosphate acyltransferase; catalyzes the acylation of lysophosphatidic acid to form phosphatidic acid, a key intermediate in lipid metabolism; enzymatic activity detected in lipid particles and microsomes"
S000001463,YIR024C,INA22,1.0,12.8992500305,12.8992500305,[12.89925],"F1F0 ATP synthase peripheral stalk assembly factor; subunit of the matrix-exposed inner mitochondrial membrane localized INA complex (Ina22p-Ina17p) involved in assembly of the F1F0 peripheral stalk; co-purifies with Aim43p, ATP synthase subunits, and cytochrome bc1 complex assembly factors; interacts with Arh1p, a mitochondrial oxidoreductase; deletion mutant has a respiratory growth defect"
S000003117,YGL149W,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF INO80/YGL150C"
S000003949,YLL026W,HSP104,1.0,12.8992500305,12.8992500305,[12.89925],"Disaggregase; heat shock protein that cooperates with Ydj1p (Hsp40) and Ssa1p (Hsp70) to refold and reactivate previously denatured, aggregated proteins; responsive to stresses including: heat, ethanol, and sodium arsenite; involved in [PSI+] propagation; protein becomes more abundant and forms cytoplasmic foci in response to DNA replication stress; potentiated Hsp104p variants decrease TDP-43 proteotoxicity by eliminating its cytoplasmic aggregation"
S000005181,YNL237W,YTP1,1.0,12.8992500305,12.8992500305,[12.89925],Probable type-III integral membrane protein of unknown function; has regions of similarity to mitochondrial electron transport proteins
S000004290,YLR299W,ECM38,1.0,12.8992500305,12.8992500305,[12.89925],Gamma-glutamyltranspeptidase; major glutathione-degrading enzyme; involved in detoxification of electrophilic xenobiotics; expression induced mainly by nitrogen starvation
S000006750,TT(UGU)G2,,1.0,12.8992500305,12.8992500305,[12.89925],"Threonine tRNA (tRNA-Thr), predicted by tRNAscan-SE analysis"
S000002244,YDL086W,,1.0,12.8992500305,12.8992500305,[12.89925],"Putative carboxymethylenebutenolidase; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; YDL086W is not an essential gene"
S000002970,YGL002W,ERP6,1.0,12.8992500305,12.8992500305,[12.89925],"Member of the p24 family involved in ER to Golgi transport; similar to Emp24p and Erv25p; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; ERP6 has a paralog, ERP1, that arose from the whole genome duplication"
S000002770,YDR362C,TFC6,1.0,12.8992500305,12.8992500305,[12.89925],Subunit of RNA polymerase III transcription initiation factor complex; one of six subunits of RNA polymerase III transcription initiation factor complex (TFIIIC); part of TFIIIC TauB domain that binds BoxB promoter sites of tRNA and other genes; cooperates with Tfc3p in DNA binding; human homolog is TFIIIC-110
S000003438,YGR206W,MVB12,1.0,12.8992500305,12.8992500305,[12.89925],"ESCRT-I subunit required to stabilize ESCRT-I core complex oligomers; the ESCRT-I core complex (Stp22p, Vps28p, Srn2p) is involved in ubiquitin-dependent sorting of proteins into the endosome; deletion mutant is sensitive to rapamycin and nystatin"
S000002780,YDR372C,VPS74,1.0,12.8992500305,12.8992500305,[12.89925],"Golgi phosphatidylinositol-4-kinase effector and PtdIns4P sensor; interacts with the cytosolic domains of cis and medial glycosyltransferases, and in the PtdIns4P-bound state mediates the targeting of these enzymes to the Golgi; interacts with the catalytic domain of Sac1p, the major cellular PtdIns4P phosphatase, to direct dephosphosphorylation of the Golgi pool of PtdIns4P; tetramerization required for function; ortholog of human GOLPH3/GPP34/GMx33"
S000001734,YKR026C,GCN3,1.0,12.8992500305,12.8992500305,[12.89925],"Alpha subunit of translation initiation factor eIF2B; guanine-nucleotide exchange factor for eIF2; activity subsequently regulated by phosphorylated eIF2; positive regulator of GCN4 expression; assembles into filaments with Gcd2p, Gcd6p, Gcd7p, and Sui2p as cells approach stationary phase and under cytosolic acidification and starvation conditions; human homolog EIF2B1 can complement yeast null mutant"
S000001266,YIL004C,BET1,1.0,12.8992500305,12.8992500305,[12.89925],Type II membrane protein required for vesicular transport; required for vesicular transport between the endoplasmic reticulum and Golgi complex; v-SNARE with similarity to synaptobrevins
S000001742,YKR034W,DAL80,1.0,12.8992500305,12.8992500305,[12.89925],"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
S000000549,YCL044C,MGR1,1.0,12.8992500305,12.8992500305,[12.89925],Subunit of the mitochondrial (mt) i-AAA protease supercomplex; i-AAA degrades misfolded mitochondrial proteins; forms a subcomplex with Mgr3p that binds to substrates to facilitate proteolysis; required for growth of cells lacking mtDNA
S000002246,YDL088C,ASM4,1.0,12.8992500305,12.8992500305,[12.89925],"FG-nucleoporin component of central core of nuclear pore complex (NPC); contributes directly to nucleocytoplasmic transport; induces membrane tubulation, which may contribute to nuclear pore assembly; ASM4 has a paralog, NUP53, that arose from the whole genome duplication"
S000028640,YGR204C-A,,1.0,12.8992500305,12.8992500305,[12.89925],"Putative protein of unknown function; identified by gene-trapping, microarray-based expression analysis, and genome-wide homology searching"
S000000017,YAL019W,FUN30,1.0,12.8992500305,12.8992500305,[12.89925],"Snf2p family member with ATP-dependent chromatin remodeling activity; has a role in silencing at the mating type locus, telomeres and centromeres; enriched at centromeres and is required for correct chromatin structure around centromeres, as well as at the boundary element of the silent HMR; recruited to DNA double-strand breaks (DSBs) where it promotes 5' strand resection of DSBs; potential Cdc28p substrate"
S000000175,YBL079W,NUP170,1.0,12.8992500305,12.8992500305,[12.89925],"Subunit of inner ring of nuclear pore complex (NPC); contributes to NPC assembly and nucleocytoplasmic transport; interacts with genomic regions that contain ribosomal protein and subtelomeric genes, where it functions in nucleosome positioning and as a repressor of transcription; both Nup170p and NUP157p are similar to human Nup155p; NUP170 has a paralog, NUP157, that arose from the whole genome duplication"
S000007612,YJL127W-A,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000005104,YNL160W,YGP1,1.0,12.8992500305,12.8992500305,[12.89925],"Cell wall-related secretory glycoprotein; induced by nutrient deprivation-associated growth arrest and upon entry into stationary phase; may be involved in adaptation prior to stationary phase entry; YGP1 has a paralog, SPS100, that arose from the whole genome duplication"
S000006088,YPL167C,REV3,1.0,12.8992500305,12.8992500305,[12.89925],"Catalytic subunit of DNA polymerase zeta; involved in translesion synthesis during post-replication repair; required for mutagenesis induced by DNA damage; involved in double-strand break repair; forms a complex with Rev7p, Pol31p and Pol32p"
S000006376,YPR172W,,1.0,12.8992500305,12.8992500305,[12.89925],"Protein of unknown function; predicted to encode a pyridoxal 5'-phosphate synthase based on sequence similarity but purified protein does not possess this activity, nor does it bind flavin mononucleotide (FMN); transcriptionally activated by Yrm1p along with genes involved in multidrug resistance; YPR172W has a paralog, YLR456W, that arose from the whole genome duplication"
S000000951,YER149C,PEA2,1.0,12.8992500305,12.8992500305,[12.89925],"Coiled-coil 12S polarisome subunit; required for polarity establishment, apical bud growth, shmoo formation, filamentous differentiation; involved in Bni1p localization at sites of polarized growth, controlling polarized assembly of actin cables; role in apical growth affects diploid-specific bipolar bud site selection; retains Slt2p at bud tip to regulate ER inheritance; role in Ca2+ influx, cell fusion; S288C allele encoding Leu409 rather than Met linked with non-invasion"
S000000221,YBR017C,KAP104,1.0,12.8992500305,12.8992500305,[12.89925],Transportin or cytosolic karyopherin beta 2; functions in the rg-nuclear localization signal-mediated nuclear import/reimport of mRNA-binding proteins Nab2p and Hrp1p; regulates asymmetric protein synthesis in daughter cells during mitosis
S000000952,YER150W,SPI1,1.0,12.8992500305,12.8992500305,[12.89925],"GPI-anchored cell wall protein involved in weak acid resistance; basal expression requires Msn2p/Msn4p; expression is induced under conditions of stress and during the diauxic shift; SPI1 has a paralog, SED1, that arose from the whole genome duplication"
S000003574,YJL037W,IRC18,1.0,12.8992500305,12.8992500305,[12.89925],"Protein involved in outer spore wall assembly; possible role in assembly of the dityrosine layer; similar to adjacent ORF, LOH1; irc18 loh1 double mutant exhibits reduced dityrosine fluorescence relative to single mutants; SWAT-GFP fusion protein localizes to the ER and vacuole, while mCherry fusion localizes to the vacuole; expression induced in respiratory-deficient cells and carbon-limited chemostat culture; null mutant displays increased levels of spontaneous Rad52p foci"
S000001265,YIL003W,CFD1,1.0,12.8992500305,12.8992500305,[12.89925],Highly conserved iron-sulfur cluster binding protein; localized in the cytoplasm; forms a complex with Nbp35p that is involved in iron-sulfur protein assembly in the cytosol
S000000166,YBL070C,,1.0,12.8992500305,12.8992500305,[12.89925],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000004321,YLR329W,REC102,1.0,12.8992500305,12.8992500305,[12.89925],Protein involved in early stages of meiotic recombination; required for chromosome synapsis; forms a complex with Rec104p and Spo11p necessary during the initiation of recombination
S000000164,YBL068W,PRS4,1.0,12.8992500305,12.8992500305,[12.89925],"5-phospho-ribosyl-1(alpha)-pyrophosphate synthetase, synthesizes PRPP; which is required for nucleotide, histidine, and tryptophan biosynthesis; one of five related enzymes, which are active as heteromultimeric complexes; PRS4 has a paralog, PRS2, that arose from the whole genome duplication; a missense mutation in the conserved residue R196 of its human homolog PRPS1 is pathogenic"
S000003164,YGL196W,DSD1,1.0,12.8992500305,12.8992500305,[12.89925],D-serine dehydratase (aka D-serine ammonia-lyase); converts D-serine to pyruvate and ammonia by a reaction dependent on pyridoxal 5'-phosphate and zinc; may play a role in D-serine detoxification; L-serine is not a substrate
S000001771,YKR063C,LAS1,1.0,12.8992500305,12.8992500305,[12.89925],Protein required for pre-rRNA processing at both ends of ITS2; functions with Grc3p in a conserved mechanism to modulate rRNA processing and ribosome biogenesis; may coordinate the action of the Rat1p-Rai1p exoRNAse; required for the G1/S cell cycle transition; human ortholog is Las1L; mutants require the SSD1-v allele for viability
S000003575,YJL038C,LOH1,1.0,12.8992500305,12.8992500305,[12.89925],"Protein involved in outer spore wall assembly; likely involved directly in dityrosine layer assembly; induced during sporulation; repressed during vegetative growth by Sum1p and Hst1p; sequence similar to adjacent ORF, IRC18/YJL037W, and the irc18 loh1 double mutant exhibits reduced dityrosine fluorescence relative to the single mutants; SWAT-GFP and mCherry fusion proteins localize to the cytosol; proposed role in maintenance of genome integrity"
S000001509,YKL026C,GPX1,1.0,12.8992500305,12.8992500305,[12.89925],"Phospholipid hydroperoxide glutathione peroxidase; induced by glucose starvation that protects cells from phospholipid hydroperoxides and nonphospholipid peroxides during oxidative stress; GPX1 has a paralog, HYR1, that arose from the whole genome duplication"
S000028698,YNL024C-A,KSH1,1.0,12.8992500305,12.8992500305,[12.89925],Essential protein suggested to function early in the secretory pathway; inviability is suppressed by overexpression of Golgi protein Tvp23p; SWAT-GFP and mCherry fusion proteins localize to the endoplasmic reticulum and cytosol respectively; ortholog of human Kish
S000004264,YLR274W,MCM5,1.0,12.1431760788,12.1431760788,[12.143176],Component of the Mcm2-7 hexameric helicase complex; MCM complex is important for priming origins of DNA replication in G1 and becomes an active ATP-dependent helicase that promotes DNA melting and elongation when activated by Cdc7p-Dbf4p in S-phase
S000003542,YJL005W,CYR1,1.0,12.1431760788,12.1431760788,[12.143176],"Adenylate cyclase; required for cAMP production and cAMP-dependent protein kinase signaling; the cAMP pathway controls a variety of cellular processes, including metabolism, cell cycle, stress response, stationary phase, and sporulation"
S000001316,YIL054W,,1.0,12.1431760788,12.1431760788,[12.143176],Protein of unknown function; expressed at both mRNA and protein levels
S000004194,YLR204W,QRI5,1.0,12.1431760788,12.1431760788,[12.143176],Mitochondrial inner membrane protein; required for accumulation of spliced COX1 mRNA; may have an additional role in translation of COX1 mRNA
S000000434,YBR230C,OM14,1.0,12.1431760788,12.1431760788,[12.143176],"Mitochondrial outer membrane receptor for cytosolic ribosomes; integral protein of the outer membrane that interacts with the nascent chain-associated complex (NAC) bound to ribosomes, contributing to co-translational mitochondrial import; interacts with porin (Por1p) and Om45p; abundance is decreased in cells grown in glucose relative to other carbon sources"
S000003543,YJL006C,CTK2,1.0,12.1431760788,12.1431760788,[12.143176],"Beta subunit of C-terminal domain kinase I (CTDK-I); which phosphorylates both RNA pol II subunit Rpo21p to affect transcription and pre-mRNA 3' end processing, and ribosomal protein Rps2p to increase translational fidelity; relocalizes to the cytosol in response to hypoxia"
S000006634,TK(UUU)O,,1.0,12.1431760788,12.1431760788,[12.143176],"Lysine tRNA (tRNA-Lys), predicted by tRNAscan-SE analysis; thiolation of uridine at wobble position (34) requires Ncs6p"
S000004028,YLR038C,COX12,1.0,12.0436401367,12.0436401367,[12.04364],"Subunit VIb of cytochrome c oxidase; cytochrome c oxidase is also known as respiratory Complex IV and is the terminal member of the mitochondrial inner membrane electron transport chain; required for assembly of cytochrome c oxidase but not required for activity after assembly; phosphorylated; easily released from the intermembrane space, suggesting a loose association with Complex IV"
S000005444,YOL084W,PHM7,1.0,12.0436401367,12.0436401367,[12.04364],Protein of unknown function; expression is regulated by phosphate levels; green fluorescent protein (GFP)-fusion protein localizes to the cell periphery and vacuole; protein abundance increases in response to DNA replication stress
S000000062,YAL067C,SEO1,1.0,12.0436401367,12.0436401367,[12.04364],Putative permease; member of the allantoate transporter subfamily of the major facilitator superfamily; mutation confers resistance to ethionine sulfoxide
S000000946,YER144C,UBP5,1.0,12.0436401367,12.0436401367,[12.04364],"Putative ubiquitin-specific protease; concentrates at the bud neck; UBP5 has a paralog, DOA4, that arose from the whole genome duplication"
S000002463,YDR056C,EMC10,1.0,12.0436401367,12.0436401367,[12.04364],Putative protein of unknown function; subunit of evolutionarily conserved EMC (Endoplasmic Reticulum Membrane Complex) implicated in ERAD (ER-associated degradation) and proper assembly of multi-pass transmembrane (TM) proteins; EMC acts in yeast as an ER-mitochondria tether that interacts with outer membrane protein Tom5p of TOM (Translocase of the Mitochondrial Outer Membrane) complex; YDR056C is not an essential protein
S000001172,YHR130C,,1.0,12.0436401367,12.0436401367,[12.04364],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003658,YJL122W,ALB1,1.0,12.0436401367,12.0436401367,[12.04364],Shuttling pre-60S factor; involved in the biogenesis of ribosomal large subunit; interacts directly with Arx1p; responsible for Tif6p recycling defects in absence of Rei1p
S000005597,YOR071C,NRT1,1.0,12.0436401367,12.0436401367,[12.04364],High-affinity nicotinamide riboside transporter; also transports thiamine with low affinity; major transporter for 5-aminoimidazole-4-carboxamide-1-beta-D-ribofuranoside (acadesine) uptake; shares sequence similarity with Thi7p and Thi72p; proposed to be involved in 5-fluorocytosine sensitivity
S000000061,YAL066W,,1.0,12.0436401367,12.0436401367,[12.04364],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000003436,YGR204W,ADE3,1.0,12.0436401367,12.0436401367,[12.04364],"Cytoplasmic trifunctional enzyme C1-tetrahydrofolate synthase; involved in single carbon metabolism and required for biosynthesis of purines, thymidylate, methionine, and histidine; null mutation causes auxotrophy for adenine and histidine"
S000003434,YGR202C,PCT1,1.0,12.0436401367,12.0436401367,[12.04364],"Cholinephosphate cytidylyltransferase; a rate-determining enzyme of the CDP-choline pathway for phosphatidylcholine synthesis, inhibited by Sec14p, activated upon lipid-binding; contains an element within the regulatory domain involved in both silencing and activation of enzymatic activity"
S000002292,YDL134C,PPH21,1.0,12.0436401367,12.0436401367,[12.04364],"Catalytic subunit of protein phosphatase 2A (PP2A); functionally redundant with Pph22p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog, PPH22, that arose from the whole genome duplication"
S000002491,YDR084C,TVP23,1.0,12.0436401367,12.0436401367,[12.04364],Integral membrane protein; localized to late Golgi vesicles along with the v-SNARE Tlg2p; green fluorescent protein (GFP)-fusion protein localizes to the cytoplasm in a punctate pattern
S000003708,YJL172W,CPS1,1.0,11.8727779388,11.8727779388,[11.872778],Vacuolar carboxypeptidase S; expression is induced under low-nitrogen conditions
S000005763,YOR237W,HES1,1.0,11.8727779388,11.8727779388,[11.872778],"Protein implicated in the regulation of ergosterol biosynthesis; one of a seven member gene family with a common essential function and non-essential unique functions; similar to human oxysterol binding protein (OSBP); SWAT-GFP and mCherry fusion proteins localize to the bud neck and vacuolar membrane; HES1 has a paralog, KES1, that arose from the whole genome duplication"
S000001843,YFL051C,,1.0,11.8727779388,11.8727779388,[11.872778],Putative protein of unknown function; SWAT-GFP fusion protein localizes to the cell periphery while mCherry fusion protein localizes to both the cell periphery and vacuole; YFL051C is not an essential gene
S000002392,YDL233W,MFG1,1.0,11.8727779388,11.8727779388,[11.872778],Regulator of filamentous growth; interacts with FLO11 promoter and regulates FLO11 expression; binds to transcription factors Flo8p and Mss11p; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; YDL233W is not an essential gene
S000005896,YOR369C,RPS12,1.0,11.8727779388,11.8727779388,[11.872778],"Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S12, no bacterial homolog"
S000002923,YDR515W,SLF1,1.0,11.8727779388,11.8727779388,[11.872778],"RNA binding protein that associates with polysomes; may be involved in regulating mRNA translation; involved in the copper-dependent mineralization of copper sulfide complexes on cell surface in cells cultured in copper salts; SLF1 has a paralog, SRO9, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000000356,YBR152W,SPP381,1.0,11.7732419968,11.7732419968,[11.773242],"mRNA splicing factor, component of U4/U6.U5 tri-snRNP; interacts genetically and physically with Prp38p; relocalizes to the cytosol in response to hypoxia"
S000000914,YER112W,LSM4,1.0,11.7732419968,11.7732419968,[11.773242],"Lsm (Like Sm) protein; part of heteroheptameric complexes (Lsm2p-7p and either Lsm1p or 8p): cytoplasmic Lsm1p complex involved in mRNA decay; nuclear Lsm8p complex part of U6 snRNP and possibly involved in processing tRNA, snoRNA, and rRNA; forms cytoplasmic foci upon DNA replication stress"
S000000492,YBR288C,APM3,1.0,11.7732419968,11.7732419968,[11.773242],Mu3-like subunit of the clathrin associated protein complex (AP-3); functions in transport of alkaline phosphatase to the vacuole via the alternate pathway
S000003140,YGL172W,NUP49,1.0,11.7732419968,11.7732419968,[11.773242],FG-nucleoporin component of central core of the nuclear pore complex; contributes directly to nucleocytoplasmic transport and maintenance of the nuclear pore complex (NPC) permeability barrier; found in stable complex with Nic96p and two other FG-nucleoproteins (Nsp1p and Nup57p)
S000000769,YEL043W,,1.0,11.7732419968,11.7732419968,[11.773242],"Predicted cytoskeleton protein involved in intracellular signaling; based on quantitative analysis of protein-protein interaction maps; may interact with ribosomes, based on co-purification studies; contains fibronectin type III domain fold"
S000001404,YIL142W,CCT2,1.0,11.7732419968,11.7732419968,[11.773242],"Subunit beta of the cytosolic chaperonin Cct ring complex; related to Tcp1p, required for the assembly of actin and tubulins in vivo"
S000001405,YIL143C,SSL2,1.0,11.7732419968,11.7732419968,[11.773242],"Component of RNA polymerase transcription factor TFIIH holoenzyme; acts as a dsDNA-dependent translocase in the context of TFIIH, allowing unwinding of promoter DNA; Ssl2p alone has DNA-dependent ATPase/helicase activity; interacts functionally with TFIIB and has roles in transcription start site selection and in gene looping to juxtapose initiation and termination regions; involved in DNA repair; relocalizes to the cytosol in response to hypoxia; homolog of human ERCC3"
S000001220,YHR177W,,1.0,11.7732419968,11.7732419968,[11.773242],Putative transcription factor containing a WOPR domain; binds DNA in vitro; similar to C. albicans Wor1p transcription factor that regulates white-opaque switching; overexpression causes a cell cycle delay or arrest
S000000060,YAL064W,,1.0,11.7732419968,11.7732419968,[11.773242],"Protein of unknown function; may interact with ribosomes, based on co-purification experiments"
S000003451,YGR219W,,1.0,11.7732419968,11.7732419968,[11.773242],"Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps the verified ORF MRPL9/YGR220C"
S000000913,YER111C,SWI4,1.0,11.7732419968,11.7732419968,[11.773242],"DNA binding component of the SBF complex (Swi4p-Swi6p); a transcriptional activator that in concert with MBF (Mbp1-Swi6p) regulates late G1-specific transcription of targets including cyclins and genes required for DNA synthesis and repair; Slt2p-independent regulator of cold growth; acetylation at two sites, K1016 and K1066, regulates interaction with Swi6p"
