,Gene Feature Name,Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Gene Description
S000003683,YJL147C,MRX5,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Protein that associates with mitochondrial ribosome; homozygous diploid deletion strain has a sporulation defect characterized by elevated dityrosine in the soluble fraction; expression induced by calcium shortage; YJL147W is a non-essential gene
S000004401,YLR409C,UTP21,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Subunit of U3-containing 90S preribosome and SSU processome complexes; involved in production of 18S rRNA and assembly of small ribosomal subunit; synthetic defect with STI1 Hsp90 cochaperone; human homolog linked to glaucoma; Small Subunit processome is also known as SSU processome
S000004920,YMR304W,UBP15,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Ubiquitin-specific protease involved in protein deubiquitination; forms a complex with AAA peroxins Pex1p and Pex6p; deubiquitinates mono- and polyubiquitinated forms of Pex5p; deubiquitinates Clb5p, counteracting APC activity, and facilitating both Clb5p accumulation and S phase entry; physically interacts with anaphase-promoting complex/cyclosome (APC/C) activator, Cdh1p; catalytic activity regulated by an N-terminal TRAF-like domain and and C-terminal sequences"
S000001348,YIL086C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000000831,YER029C,SMB1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Core Sm protein Sm B; part of heteroheptameric complex (with Smd1p, Smd2p, Smd3p, Sme1p, Smx3p, and Smx2p) that is part of the spliceosomal U1, U2, U4, and U5 snRNPs; homolog of human Sm B and Sm B'"
S000002950,YDR542W,PAU10,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein of unknown function; SWAT-GFP fusion protein localizes to the endoplasmic reticulum and vacuole, while mCherry fusion localizes to the vacuole; member of the seripauperin multigene family encoded mainly in subtelomeric regions"
S000002926,YDR518W,EUG1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein disulfide isomerase of the endoplasmic reticulum lumen; EUG1 has a paralog, PDI1, that arose from the whole genome duplication; function overlaps with that of Pdi1p; may interact with nascent polypeptides in the ER"
S000003688,YJL152W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000005109,YNL165W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; YNL165W is not an essential gene
S000002407,YDL248W,COS7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000000151,YBL055C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",3'-->5' exonuclease and endonuclease with a possible role in apoptosis; has similarity to mammalian and C. elegans apoptotic nucleases
S000001052,YHR010W,RPL27A,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Ribosomal 60S subunit protein L27A; homologous to mammalian ribosomal protein L27, no bacterial homolog; RPL27A has a paralog, RPL27B, that arose from the whole genome duplication"
S000002599,YDR191W,HST4,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","NAD(+)-dependent protein deacetylase; deacetylation targets are primarily mitochondrial proteins; involved along with Hst3p in silencing at telomeres, cell cycle progression, radiation resistance, genomic stability and short-chain fatty acid metabolism; accumulates in mitochondria in response to biotin starvation and may link biotin metabolism with energy homeostasis; member of the Sir2 family and may be the functional equivalent of human SIRT3"
S000004530,YML065W,ORC1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Largest subunit of the origin recognition complex; involved in directing DNA replication by binding to replication origins; also involved in transcriptional silencing; exhibits ATPase activity; ORC1 has a paralog, SIR3, that arose from the whole genome duplication"
S000028532,YBR072C-A,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000000718,YCR073W-A,SOL2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein with a possible role in tRNA export; shows similarity to 6-phosphogluconolactonase non-catalytic domains but does not exhibit this enzymatic activity; homologous to Sol3p and Sol4p; SOL2 has a paralog, SOL1, that arose from the whole genome duplication"
S000001415,YIL153W,RRD1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Peptidyl-prolyl cis/trans-isomerase; activator of the phosphotyrosyl phosphatase activity of PP2A; involved in G1 phase progression, microtubule dynamics, bud morphogenesis and DNA repair; required for rapid reduction of Sgs1p levels in response to rapamycin; subunit of the Tap42p-Sit4p-Rrd1p complex; protein increases in abundance and relative distribution to the nucleus increases upon DNA replication stress"
S000005668,YOR142W,LSC1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Alpha subunit of succinyl-CoA ligase; succinyl-CoA ligase is a mitochondrial enzyme of the TCA cycle that catalyzes the nucleotide-dependent conversion of succinyl-CoA to succinate; phosphorylated
S000003766,YJR006W,POL31,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Subunit of DNA polymerase delta (polymerase III); essential for cell viability; involved in DNA replication and DNA repair; forms a complex with Rev3p, Rev7p and Pol32p; relocalizes to the cytosol in response to hypoxia"
S000002592,YDR184C,ATC1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Nuclear protein; possibly involved in regulation of cation stress responses and/or in the establishment of bipolar budding pattern; relative distribution to the nucleus decreases upon DNA replication stress
S000006341,YPR137W,RRP9,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Protein involved in pre-rRNA processing; associated with U3 snRNP; component of small ribosomal subunit (SSU) processosome; ortholog of the human U3-55k protein
S000006710,TR(UCU)E,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Arginine tRNA (tRNA-Arg), predicted by tRNAscan-SE analysis; one of 11 nuclear tRNA genes containing the tDNA-anticodon UCU (converted to mcm5-UCU in the mature tRNA), decodes AGA codons into arginine, one of 19 nuclear tRNAs for arginine"
S000005433,YOL072W,THP1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Nuclear pore-associated protein; component of TREX-2 complex (Sac3p-Thp1p-Sus1p-Cdc31p) involved in transcription elongation and mRNA export from the nucleus; involved in post-transcriptional tethering of active genes to the nuclear periphery and to non-nascent mRNP; contains a PAM domain implicated in protein-protein binding
S000004188,YLR198C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; overlaps the verified gene SIK1/YLR197W"
S000004393,YLR401C,DUS3,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dihydrouridine synthase; member of a widespread family of conserved proteins including Smm1p, Dus1p, and Dus4p; contains a consensus oleate response element (ORE) in its promoter region; forms nuclear foci upon DNA replication stress"
S000004363,YLR371W,ROM2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Guanine nucleotide exchange factor (GEF) for Rho1p and Rho2p; mutations are synthetically lethal with mutations in rom1, which also encodes a GEF; Rom2p localization to the bud surface is dependent on Ack1p; ROM2 has a paralog, ROM1, that arose from the whole genome duplication"
S000004676,YMR072W,ABF2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication; human homolog TFAM can complement yeast abf2 mutant, rescuing the loss-of-mitochondrial DNA phenotype in a yeast abf2 strain"
S000004693,YMR087W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative ADP-ribose-1''-monophosphatase; converts ADP-ribose-1''-monophosphate to ADP-ribose; may have a role in tRNA splicing; contains an A1pp domain
S000005586,YOR060C,SLD7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Protein with a role in chromosomal DNA replication; interacts with Sld3p and reduces its affinity for Cdc45p; deletion mutant has aberrant mitochondria
S000004418,YLR426W,TDA5,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; detected in highly purified mitochondria in high-throughput studies; proposed to be involved in resistance to mechlorethamine and streptozotocin; null mutant sensitive to expression of top1-T722A allele
S000006528,TC(GCA)P1,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Cysteine tRNA (tRNA-Cys), predicted by tRNAscan-SE analysis"
S000001932,YFR036W,CDC26,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Subunit of the Anaphase-Promoting Complex/Cyclosome (APC/C); which is a ubiquitin-protein ligase required for degradation of anaphase inhibitors, including mitotic cyclins, during the metaphase/anaphase transition; relocalizes to the cytosol in response to hypoxia"
S000004871,YMR258C,ROY1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",GTPase inhibitor with similarity to F-box proteins; inhibits Ypt52p GTPase activity by preventing Ypt52p from binding GTP; involved in regulating intracellular trafficking; physically interacts with Skp1p
S000001859,YFL034C-B,MOB2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Activator of Cbk1p kinase; component of the RAM signaling network that regulates cellular polarity and morphogenesis; activation of Cbk1p facilitates the Ace2p-dependent daughter cell-specific transcription of genes involved in cell separation; similar to Mob1p
S000006042,YPL121C,MEI5,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Meiosis-specific protein involved in meiotic recombination; involved in DMC1-dependent meiotic recombination; forms heterodimer with Sae3p; proposed to be an assembly factor for Dmc1p
S000000166,YBL070C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data"
S000001032,YHL040C,ARN1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","ARN family transporter for siderophore-iron chelates; responsible for uptake of iron bound to ferrirubin, ferrirhodin, and related siderophores; protein increases in abundance and relocalizes to the vacuole upon DNA replication stress"
S000004874,YMR261C,TPS3,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Regulatory subunit of trehalose-6-phosphate synthase/phosphatase; involved in synthesis of storage carbohydrate trehalose; expression is induced by stress conditions and repressed by the Ras-cAMP pathway; TPS3 has a paralog, TSL1, that arose from the whole genome duplication"
S000003565,YJL028W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein of unknown function; may interact with ribosomes, based on co-purification experiments"
S000003358,YGR126W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS
S000028558,YKL183C-A,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; identified by fungal homology and RT-PCR
S000001712,YKR004C,ECM9,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Non-essential protein of unknown function
S000001380,YIL118W,RHO3,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Non-essential small GTPase of the Rho/Rac family of Ras-like proteins; involved in the establishment of cell polarity; GTPase activity positively regulated by the GTPase activating protein (GAP) Rgd1p
S000006044,YPL123C,RNY1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Vacuolar RNase of the T(2) family; relocalizes to the cytosol where it cleaves tRNAs upon oxidative or stationary phase stress; required for tRNA-specific translational pausing suring oxidative stress; promotes apoptosis under stress conditions and this function is independent of Rny1p catalytic activity
S000004077,YLR087C,CSF1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein required for fermentation at low temperature; plays a role in the maturation of secretory proteins; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies"
S000005090,YNL146W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; green fluorescent protein (GFP)-fusion protein localizes to the endoplasmic reticulum; YNL146W is not an essential gene
S000004187,YLR197W,NOP56,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Essential evolutionarily-conserved nucleolar protein; component of the box C/D snoRNP complexes that direct 2'-O-methylation of pre-rRNA during its maturation; overexpression causes spindle orientation defects
S000005078,YNL134C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","NADH-dependent aldehyde reductase, involved in detoxification of furfural; expression is up-regulated in the presence of furfural and 5-hydroxymethylfurfural, which are compounds generated during lignocellulosic biomass pre-treatment; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and nucleus; protein abundance increases in response to DNA replication stress"
S000005092,YNL148C,ALF1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Alpha-tubulin folding protein; similar to mammalian cofactor B; Alf1p-GFP localizes to cytoplasmic microtubules; required for the folding of alpha-tubulin and may play an additional role in microtubule maintenance
S000001114,YHR072W,ERG7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Lanosterol synthase; an essential enzyme that catalyzes the cyclization of squalene 2,3-epoxide, a step in ergosterol biosynthesis; human LSS functionally complements the lethality of the erg7 null mutation"
S000004471,YML009W-B,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; deletion mutation confers an increase in Ty1 transposition"
S000005993,YPL072W,UBP16,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Deubiquitinating enzyme anchored to the outer mitochondrial membrane; probably not important for general mitochondrial functioning, but may perform a more specialized function at mitochondria"
S000001626,YKL143W,LTV1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Component of the GSE complex; GSE is required for proper sorting of amino acid permease Gap1p; required for ribosomal small subunit export from nucleus; required for growth at low temperature
S000004601,YML132W,COS3,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
S000005570,YOR044W,IRC23,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein of unknown function; green fluorescent protein (GFP)-fusion localizes to the ER; null mutant displays increased levels of spontaneous Rad52p foci; IRC23 has a paralog, BSC2, that arose from the whole genome duplication"
S000000365,YBR161W,CSH1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Mannosylinositol phosphorylceramide (MIPC) synthase catalytic subunit; forms a complex with regulatory subunit Csg2p; function in sphingolipid biosynthesis is overlapping with that of Sur1p; CSH1 has a paralog, SUR1, that arose from the whole genome duplication"
S000002501,YDR094W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; partially overlaps verified ORF DNF2/YDR093W"
S000002816,YDR408C,ADE8,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Phosphoribosyl-glycinamide transformylase; catalyzes a step in the 'de novo' purine nucleotide biosynthetic pathway
S000005261,YNL317W,PFS2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Integral subunit of the pre-mRNA CPF complex; the cleavage and polyadenylation factor (CPF) complex plays an essential role in mRNA 3'-end formation by bridging different processing factors and thereby promoting the assembly of the processing complex
S000004395,YLR403W,SFP1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Regulates transcription of ribosomal protein and biogenesis genes; regulates response to nutrients and stress, G2/M transitions during mitotic cell cycle and DNA-damage response, and modulates cell size; regulated by TORC1 and Mrs6p; sequence of zinc finger, ChIP localization data, and protein-binding microarray (PBM) data, and computational analyses suggest it binds DNA directly at highly active RP genes and indirectly through Rap1p at others; can form the [ISP+] prion"
S000005006,YNL062C,GCD10,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Subunit of tRNA (1-methyladenosine) methyltransferase with Gcd14p; required for the modification of the adenine at position 58 in tRNAs, especially tRNAi-Met; first identified as a negative regulator of GCN4 expression"
S000003176,YGL208W,SIP2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","One of three beta subunits of the Snf1 kinase complex; involved in the response to glucose starvation; null mutants exhibit accelerated aging; N-myristoylprotein localized to the cytoplasm and the plasma membrane; SIP2 has a paralog, GAL83, that arose from the whole genome duplication"
S000028830,YHR007C-A,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function; identified by expression profiling and mass spectrometry; SWAT-GFP fusion protein localizes to the nucleus
S000002797,YDR389W,SAC7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","GTPase activating protein (GAP) for Rho1p; regulator of a Tor2p-mediated, Rho1p GTPase switch that controls organization of the actin cytoskeleton; negative regulator of the RHO1-PKC1-MAPK cell integrity (CWI) and membrane fluidity homeostasis signaling pathways; potential Cdc28p substrate; SAC7 has a paralog, BAG7, that arose from the whole genome duplication"
S000005400,YOL040C,RPS15,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Protein component of the small (40S) ribosomal subunit; homologous to mammalian ribosomal protein S15 and bacterial S19
S000003337,YGR105W,VMA21,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Integral membrane protein required for V-ATPase function; not an actual component of the vacuolar H+-ATPase (V-ATPase) complex; diverged ortholog of human XMEA (X-linked Myopathy with Excessive Autophagy); functions in the assembly of the V-ATPase; localized to the yeast endoplasmic reticulum (ER)
S000001889,YFL005W,SEC4,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Rab family GTPase; essential for vesicle-mediated exocytic secretion and autophagy; associates with the exocyst component Sec15p and may regulate polarized delivery of transport vesicles to the exocyst at the plasma membrane
S000005280,YNL336W,COS1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
S000005592,YOR066W,MSA1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Activator of G1-specific transcription factors MBF and SBF; involved in regulation of the timing of G1-specific gene transcription and cell cycle initiation; localization is cell-cycle dependent and regulated by Cdc28p phosphorylation; MSA1 has a paralog, MSA2, that arose from the whole genome duplication"
S000003922,YJR161C,COS5,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Endosomal protein involved in turnover of plasma membrane proteins; member of the DUP380 subfamily of conserved, often subtelomeric COS genes; required for the multivesicular vesicle body sorting pathway that internalizes plasma membrane proteins for degradation; Cos proteins provide ubiquitin in trans for nonubiquitinated cargo proteins"
S000004774,YMR164C,MSS11,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Transcription factor; involved in regulation of invasive growth and starch degradation; controls the activation of FLO11 and STA2 in response to nutritional signals; forms a heterodimer with Flo8p that interacts with the Swi/Snf complex during transcriptional activation of FLO1, FLO11, and STA1"
S000002292,YDL134C,PPH21,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Catalytic subunit of protein phosphatase 2A (PP2A); functionally redundant with Pph22p; methylated at C terminus; forms alternate complexes with several regulatory subunits; involved in signal transduction and regulation of mitosis; forms nuclear foci upon DNA replication stress; PPH21 has a paralog, PPH22, that arose from the whole genome duplication"
S000003118,YGL150C,INO80,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",ATPase and nucleosome spacing factor; subunit of complex containing actin and actin-related proteins that has chromatin remodeling activity and 3' to 5' DNA helicase activity in vitro; promotes nucleosome shifts in the 3 prime direction; has a role in modulating stress gene transcription
S000005657,YOR131C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative haloacid dehalogenase-like hydrolase; non-essential gene; overexpression causes a cell cycle delay or arrest; protein abundance increases in response to DNA replication stress
S000004460,YML001W,YPT7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Rab family GTPase; GTP-binding protein of the rab family; required for homotypic fusion event in vacuole inheritance, for endosome-endosome fusion; localizes to sites of contact between the vacuole and mitochondria (vCLAMPs); interacts with the cargo selection/retromer complex for retrograde sorting; similar to mammalian Rab7"
S000006397,YPR193C,HPA2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Tetrameric histone acetyltransferase; has similarity to Gcn5p, Hat1p, Elp3p, and Hpa3p; acetylates histones H3 and H4 in vitro and exhibits autoacetylation activity; also acetylates polyamines"
S000000837,YER035W,EDC2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","RNA-binding protein that directly activates mRNA decapping; binds mRNA substrate and enhances activity of decapping proteins Dcp1p and Dcp2p; has a role in translation during heat stress; protein increases in abundance and relocalizes to nucleolus and to nuclear foci upon DNA replication stress; EDC2 has a paralog, EDC1, that arose from the whole genome duplication"
S000003433,YGR201C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Putative protein of unknown function
S000003933,YLL010C,PSR1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Plasma membrane associated protein phosphatase; involved in the general stress response; required along with binding partner Whi2p for full activation of STRE-mediated gene expression, possibly through dephosphorylation of Msn2p; PSR1 has a paralog, PSR2, that arose from the whole genome duplication"
S000006290,YPR086W,SUA7,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Transcription factor TFIIB; a general transcription factor required for transcription initiation and start site selection by RNA polymerase II
S000006291,YPR087W,VPS69,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; not conserved in closely related Saccharomyces species; 85% of ORF overlaps the verified gene SRP54; deletion causes a vacuolar protein sorting defect"
S000001846,YFL048C,EMP47,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Integral membrane component of ER-derived COPII-coated vesicles; functionS in ER to Golgi transport; EMP47 has a paralog, EMP46, that arose from the whole genome duplication"
S000000921,YER119C,AVT6,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Vacuolar aspartate and glutamate exporter; member of a family of seven genes (AVT1-7) related to vesicular GABA-glycine transporters; involved in compartmentalizing acidic amino acids in response to nitrogen starvation; AVT6 has a paralog, AVT5, that arose from the whole genome duplication"
S000004213,YLR223C,IFH1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Coactivator, regulates transcription of ribosomal protein (RP) genes; recruited to RP gene promoters during optimal growth conditions via Fhl1p; subunit of CURI, a complex that coordinates RP production and pre-rRNA processing; regulated by acetylation and phosphorylation at different growth states via TORC1 signaling; IFH1 has a paralog, CRF1, that arose from the whole genome duplication"
S000003673,YJL137C,GLG2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Glycogenin glucosyltransferase; self-glucosylating initiator of glycogen synthesis, also glucosylates n-dodecyl-beta-D-maltoside; similar to mammalian glycogenin; GLG2 has a paralog, GLG1, that arose from the whole genome duplication"
S000006057,YPL136W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; completely overlaps the verified gene GIP3/YPL137C"
S000004531,YML066C,SMA2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Meiosis-specific prospore membrane protein; required to produce bending force necessary for proper assembly of the prospore membrane during sporulation
S000003556,YJL019W,MPS3,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Nuclear envelope protein; required for SPB insertion, SPB duplication, Kar5p localization near the SPB and nuclear fusion; interacts with Mps2p to tether half-bridge to core SPB; N-terminal acetylation by Eco1p regulates its role in nuclear organization; localizes to the SPB half bridge and telomeres during meiosis; required with Ndj1p and Csm4p for meiotic bouquet formation and telomere-led rapid prophase movement; member of the SUN protein family (Sad1-UNC-84 homology)"
S000005060,YNL116W,DMA2,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Ubiquitin-protein ligase (E3); controls septin dynamics and spindle position checkpoint (SPOC) with ligase Dma1p by regulating recruitment of Elm1p to bud neck; regulates levels of eIF2 subunit Gcd11p, as well as abundance, localization, and ubiquitination of Cdk inhibitory kinase Swe1p; ortholog of human RNF8, similar to human Chfr; contains FHA and RING finger domains; DMA2 has a paralog, DMA1, that arose from the whole genome duplication"
S000004597,YML128C,MSC1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein of unknown function; mutant is defective in directing meiotic recombination events to homologous chromatids; the authentic, non-tagged protein is detected in highly purified mitochondria and is phosphorylated"
S000001372,YIL110W,HPM1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",AdoMet-dependent methyltransferase; involved in a novel 3-methylhistidine modification of ribosomal protein Rpl3p; seven beta-strand MTase family member; null mutant exhibits a weak vacuolar protein sorting defect and caspofungin resistance
S000000554,YCL049C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Protein of unknown function; localizes to membrane fraction; YCL049C is not an essential gene
S000000964,YER162C,RAD4,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein that recognizes and binds damaged DNA (with Rad23p) during NER; subunit of Nuclear Excision Repair Factor 2 (NEF2); also involved, with Rad23p, in turnover of ubiquitylated proteins; Rad4p-Rad23p heterodimer binds to promoters of DNA damage response genes to repress their transcription in the absence of DNA damage; NER stands for nucleotide excision repair"
S000000343,YBR139W,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Putative serine type carboxypeptidase; role in phytochelatin synthesis; green fluorescent protein (GFP)-fusion protein localizes to the vacuole; expression induced by nitrogen limitation in a GLN3, GAT1-independent manner"
S000006777,TX(XXX)D,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","tRNA of undetermined specificity, predicted by tRNAscan-SE analysis; very similar to serine tRNAs"
S000003303,YGR071C,ENV11,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Protein proposed to be involved in vacuolar functions; mutant shows defect in CPY processing and fragmented vacuoles; deletion mutant has increased glycogen accumulation and displays elongated buds; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; ENV11 has a paralog, VID22, that arose from the whole genome duplication"
S000003283,YGR051C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Dubious open reading frame; unlikely to encode a functional protein, based on available experimental and comparative sequence data; YGR051C is not an essential gene"
S000006540,TD(GUC)K,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Aspartate tRNA (tRNA-Asp), predicted by tRNAscan-SE analysis"
S000003773,YJR012C,,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]","Essential protein of unknown function; proposed involvement in transport based on mass spectrometry analysis of copurifying proteins; partially overlaps neighboring ORF, GPI14/YJR013W"
S000006297,YPR093C,ASR1,2.0,18.5550670624,9.27753353119,"[9.2775335, 9.2775335]",Ubiquitin ligase that modifies and regulates RNA Pol II; involved in a putative alcohol-responsive signaling pathway; accumulates in the nucleus under alcohol stress; has a role in organization of septins and the actin cytoskeleton; contains a Ring/PHD finger domain similar to the mammalian rA9 protein
