,TF Feature Name,TF Common Name,Number of Hits,Total Sum of Scores,Avg. Score per Hit,List of Scores,Medline,TF Description
S000001249,YHR206W,SKN7,6.0,38.8351483345,6.47252472242,"[4.3677835, 4.9754663, 5.6703463, 6.6832857, 8.4679203, 8.6703463]",www.pubmed.com/19111667,"Nuclear response regulator and transcription factor; physically interacts with the Tup1-Cyc8 complex and recruits Tup1p to its targets; part of a branched two-component signaling system; required for optimal induction of heat-shock genes in response to oxidative stress; involved in osmoregulation; relocalizes to the cytosol in response to hypoxia; SKN7 has a paralog, HMS2, that arose from the whole genome duplication"
S000002711,YDR303C,RSC3,10.0,38.3801396489,3.83801396489,"[0.83940476, 1.3450724, 2.6880622, 2.695015, 3.1833591, 3.5052872, 4.2994967, 5.2004328, 6.7622371, 7.8617725]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; essential gene required for maintenance of proper ploidy and regulation of ribosomal protein genes and the cell wall/stress response; RSC3 has a paralog, RSC30, that arose from the whole genome duplication"
S000002981,YGL013C,PDR1,13.0,36.5741432756,2.81339563659,"[0.23816212, 0.44985464, 1.4092127, 1.6722471, 1.9380412, 1.9751277, 2.1868203, 3.1923585, 3.4698925, 4.5230036, 5.0282393, 5.2399316, 5.2512522]",www.pubmed.com/19111667,"Transcription factor that regulates the pleiotropic drug response; zinc cluster protein that is a master regulator involved in recruiting other zinc cluster proteins to pleiotropic drug response elements (PDREs) to fine tune the regulation of multidrug resistance genes; relocalizes to the cytosol in response to hypoxia; PDR1 has a paralog, PDR3, that arose from the whole genome duplication"
S000001742,YKR034W,DAL80,6.0,36.1171126366,6.01951877276,"[4.5269823, 5.6048231, 5.6048231, 5.6048231, 6.5641809, 8.2114801]",www.pubmed.com/19111667,"Negative regulator of genes in multiple nitrogen degradation pathways; expression is regulated by nitrogen levels and by Gln3p; member of the GATA-binding family, forms homodimers and heterodimers with Gzf3p; DAL80 has a paralog, GZF3, that arose from the whole genome duplication"
S000004676,YMR072W,ABF2,10.0,35.3660058975,3.53660058975,"[2.3939261, 2.3939261, 2.3939261, 2.3939261, 2.3939261, 2.3939261, 2.8678572, 3.5094035, 5.5459294, 9.0792589]",www.pubmed.com/19111667,"Mitochondrial DNA-binding protein; involved in mitochondrial DNA replication and recombination, member of HMG1 DNA-binding protein family; activity may be regulated by protein kinase A phosphorylation; ABF2 has a paralog, IXR1, that arose from the whole genome duplication; human homolog TFAM can complement yeast abf2 mutant, rescuing the loss-of-mitochondrial DNA phenotype in a yeast abf2 strain"
S000004893,YMR280C,CAT8,4.0,33.6600522995,8.41501307487,"[6.872159, 8.1046047, 8.9266071, 9.7566814]",www.pubmed.com/19111667,"Zinc cluster transcriptional activator; necessary for derepression of a variety of genes under non-fermentative growth conditions, active after diauxic shift, binds carbon source responsive elements; relative distribution to the nucleus increases upon DNA replication stress"
S000004256,YLR266C,PDR8,5.0,33.1323456764,6.62646913528,"[5.7690153, 5.7690153, 6.6759062, 6.9014659, 8.016943]",www.pubmed.com/19111667,"Transcription factor; targets include ATP-binding cassette (ABC) transporters, major facilitator superfamily transporters, and other genes involved in the pleiotropic drug resistance (PDR) phenomenon; PDR8 has a paralog, YRR1, that arose from the whole genome duplication"
S000004623,YMR021C,MAC1,3.0,33.0126018524,11.0042006175,"[10.653215, 10.762775, 11.596611]",www.pubmed.com/17130146,Copper-sensing transcription factor; involved in regulation of genes required for high affinity copper transport; required for regulation of yeast copper genes in response to DNA-damaging agents; undergoes changes in redox state in response to changing levels of copper or MMS
S000006226,YPR022C,SDD4,3.0,32.3858880997,10.7952960332,"[9.529067, 11.428411, 11.428411]",www.pubmed.com/19111667,"Putative transcription factor, as suggested by computational analysis; green fluorescent protein (GFP)-fusion protein localizes to both the cytoplasm and the nucleus and is induced in response to the DNA-damaging agent MMS; overproduction of a truncation allele suppresses lethality due to expression of the dominant PET9 allele AAC2-A128P"
S000003646,YJL110C,GZF3,5.0,31.7732710838,6.35465421677,"[4.0354724, 6.524857, 6.524857, 7.0553718, 7.6327128]",www.pubmed.com/19111667,"GATA zinc finger protein; negatively regulates nitrogen catabolic gene expression by competing with Gat1p for GATA site binding; function requires a repressive carbon source; dimerizes with Dal80p and binds to Tor1p; GZF3 has a paralog, DAL80, that arose from the whole genome duplication"
S000005258,YNL314W,DAL82,5.0,30.6563825607,6.13127651215,"[2.4122949, 3.6268611, 5.0588121, 9.415247, 10.143167]",www.pubmed.com/19111667,"Positive regulator of allophanate inducible genes; binds a dodecanucleotide sequence upstream of all genes that are induced by allophanate; contains an UISALL DNA-binding, a transcriptional activation, and a coiled-coil domain"
S000000932,YER130C,COM2,9.0,29.7768823802,3.30854248669,"[0.42854413, 1.5354594, 2.3525083, 2.3525083, 2.3536863, 2.9718735, 3.3879023, 6.5972686, 7.7971315]",www.pubmed.com/19111667,"Transcription factor that binds IME1 Upstream Activation Signal (UAS)ru; COM2 transcription is regulated by Haa1p, Sok2p and Zap1p transcriptional activators; may bind the IME1 promoter under all growth conditions to negatively regulate its transcription in the absence of a positive regulator that binds more effectively; repressor activity may depend on phosphorylation by PKA; C. albicans homolog (MNL1) plays a role in adaptation to stress"
S000004546,YML081W,TDA9,3.0,29.5050430298,9.83501434326,"[9.1500006, 9.5650377, 10.790005]",www.pubmed.com/19111667,"Transcription factor that regulates acetate production; green fluorescent protein (GFP)-fusion protein localizes to the nucleus; null mutant is sensitive to expression of the top1-T722A allele; not an essential gene; TDA9 has a paralog, RSF2, that arose from the whole genome duplication"
S000001363,YIL101C,XBP1,4.0,29.2914104462,7.32285261154,"[6.9648633, 7.1860776, 7.4596276, 7.6808419]",www.pubmed.com/19111667,"Transcriptional repressor; binds promoter sequences of cyclin genes, CYS3, and SMF2; not expressed during log phase of growth, but induced by stress or starvation during mitosis, and late in meiosis; represses 15% of all yeast genes as cells transition to quiescence; important for maintaining G1 arrest and for longevity of quiescent cells; member of Swi4p/Mbp1p family; phosphorylated by Cdc28p; relative distribution to nucleus increases upon DNA replication stress"
S000004246,YLR256W,HAP1,7.0,28.4835733175,4.0690819025,"[1.4163238, 3.0893426, 3.6431234, 5.0836959, 5.0836959, 5.0836959, 5.0836959]",www.pubmed.com/19111667,Zinc finger transcription factor; involved in the complex regulation of gene expression in response to levels of heme and oxygen; localizes to the mitochondrion as well as to the nucleus; the S288C sequence differs from other strain backgrounds due to a Ty1 insertion in the carboxy terminus
S000004268,YLR278C,,7.0,28.251478076,4.03592543943,"[1.4659855, 1.9261109, 3.2237096, 4.3590703, 5.6128268, 5.6128268, 6.0509481]",www.pubmed.com/19111667,Zinc-cluster protein; GFP-fusion protein localizes to the nucleus; mutant shows moderate growth defect on caffeine; has a prion-domain like fragment that increases frequency of [URE3]; YLR278C is not an essential gene
S000004674,YMR070W,MOT3,3.0,28.2451114655,9.41503715515,"[9.4150372, 9.4150372, 9.4150372]",www.pubmed.com/16522208,"Transcriptional repressor, activator; role in cellular adjustment to osmotic stress, including transcriptional activation and modulation of mating efficiency; involved in repression of subset of hypoxic genes by Rox1p, repression of several DAN/TIR genes during aerobic growth, ergosterol biosynthetic genes in response to hyperosmotic stress; contributes to recruitment of Tup1p-Cyc8p general repressor to promoters; relocalizes to cytosol under hypoxia; can form [MOT3+] prion"
S000001930,YFR034C,PHO4,10.0,28.1295767261,2.81295767261,"[0.0018898464, 0.0018898464, 0.90737545, 0.90737545, 2.641191, 2.641191, 2.9711721, 2.9711721, 7.54316, 7.54316]",www.pubmed.com/18842628,"Basic helix-loop-helix (bHLH) transcription factor of the myc-family; activates transcription cooperatively with Pho2p in response to phosphate limitation; binding to 'CACGTG' motif is regulated by chromatin restriction, competitive binding of Cbf1p to the same DNA binding motif and cooperation with Pho2p; function is regulated by phosphorylation at multiple sites and by phosphate availability"
S000006054,YPL133C,RDS2,5.0,26.7058315277,5.34116630554,"[4.3677835, 4.7410011, 5.2853217, 5.2853217, 7.0264034]",www.pubmed.com/19111667,Transcription factor involved in regulating gluconeogenesis; also involved in the regulation of glyoxylate cycle genes; member of the zinc cluster family of proteins; confers resistance to ketoconazole
S000004778,YMR168C,CEP3,2.0,26.645067215,13.3225336075,"[13.003819, 13.641249]",www.pubmed.com/19111667,"Essential kinetochore protein; component of the CBF3 complex that binds the CDEIII region of the centromere; contains an N-terminal Zn2Cys6 type zinc finger domain, a C-terminal acidic domain, and a putative coiled coil dimerization domain"
S000002178,YDL020C,RPN4,3.0,25.024075985,8.34135866165,"[4.5382581, 10.176927, 10.308891]",www.pubmed.com/19111667,Transcription factor that stimulates expression of proteasome genes; Rpn4p levels are in turn regulated by the 26S proteasome in a negative feedback control mechanism; RPN4 is transcriptionally regulated by various stress responses; relative distribution to the nucleus increases upon DNA replication stress
S000004621,YMR019W,STB4,2.0,24.593878746,12.296939373,"[12.226508, 12.367371]",www.pubmed.com/19111667,Putative transcription factor; contains a Zn(II)2Cys6 zinc finger domain characteristic of DNA-binding proteins; computational analysis suggests a role in regulation of expression of genes encoding transporters; binds Sin3p in a two-hybrid assay;
S000001873,YFL021W,GAT1,4.0,24.561522007,6.14038050175,"[5.4414406, 5.9889288, 6.3848572, 6.7462955]",www.pubmed.com/19111667,Transcriptional activator of nitrogen catabolite repression genes; contains a GATA-1-type zinc finger DNA-binding motif; activity and localization regulated by nitrogen limitation and Ure2p; different translational starts produce two major and two minor isoforms that are differentially regulated and localized
S000005388,YOL028C,YAP7,8.0,23.0258018505,2.87822523131,"[0.027328951, 0.092150301, 1.4036545, 1.4101253, 3.6689668, 3.8911393, 4.6237884, 7.9086485]",www.pubmed.com/17130146,"Putative basic leucine zipper (bZIP) transcription factor; YAP7 has a paralog, YAP5, that arose from the whole genome duplication"
S000004166,YLR176C,RFX1,3.0,21.8164331913,7.2721443971,"[2.1180623, 7.3659897, 12.332381]",www.pubmed.com/19111667,Major transcriptional repressor of DNA-damage-regulated genes; recruits repressors Tup1p and Cyc8p to their promoters; involved in DNA damage and replication checkpoint pathway; similar to a family of mammalian DNA binding RFX1-4 proteins
S000006123,YPL202C,AFT2,2.0,21.5309906006,10.7654953003,"[10.604531, 10.926459]",www.pubmed.com/19111667,"Iron-regulated transcriptional activator; activates genes involved in intracellular iron use and required for iron homeostasis and resistance to oxidative stress; AFT2 has a paralog, AFT1, that arose from the whole genome duplication"
S000006169,YPL248C,GAL4,6.0,20.5688091218,3.42813485364,"[0.30425581, 0.80034423, 1.280257, 1.378907, 7.5464754, 9.2585697]",www.pubmed.com/18842628,DNA-binding transcription factor required for activating GAL genes; responds to galactose; repressed by Gal80p and activated by Gal3p
S000002450,YDR043C,NRG1,6.0,19.960873425,3.3268122375,"[0.27642697, 1.8151342, 2.8318796, 2.9790456, 3.080312, 8.978075]",www.pubmed.com/18842628,Transcriptional repressor; recruits the Cyc8p-Tup1p complex to promoters; mediates glucose repression and negatively regulates a variety of processes including filamentous growth and alkaline pH response; activated in stochastic pulses of nuclear localization in response to low glucose
S000000870,YER068W,MOT2,3.0,19.9295186996,6.64317289988,"[4.356144, 5.678072, 9.8953028]",www.pubmed.com/19111667,"Ubiquitin-protein ligase subunit of the CCR4-NOT complex; with Ubc4p, ubiquitinates nascent polypeptide-associated complex subunits and histone demethyase Jhd2p; CCR4-NOT has roles in transcription regulation, mRNA degradation, and post-transcriptional modifications; regulates levels of DNA Polymerase-{alpha} to promote efficient and accurate DNA replication"
S000000199,YBL103C,RTG3,8.0,18.236015588,2.27950194851,"[0.33210072, 0.64929312, 1.1851302, 1.6842798, 2.3011332, 3.1403406, 4.368432, 4.5753059]",www.pubmed.com/18842628,"bHLH/Zip transcription factor for retrograde (RTG) and TOR pathways; forms a complex with another bHLH/Zip protein, Rtg1p, to activate the pathways; target of Hog1p"
S000005996,YPL075W,GCR1,4.0,17.9116193056,4.4779048264,"[1.2284898, 2.8696425, 5.4450874, 8.3683996]",www.pubmed.com/10487868,Transcriptional activator of genes involved in glycolysis; DNA-binding protein that interacts and functions with the transcriptional activator Gcr2p
S000006151,YPL230W,USV1,4.0,17.6425916925,4.41064792313,"[0.09162686, 5.5985117, 5.7620602, 6.190393]",www.pubmed.com/18842628,"Putative transcription factor containing a C2H2 zinc finger; mutation affects transcriptional regulation of genes involved in growth on non-fermentable carbon sources, response to salt stress and cell wall biosynthesis; USV1 has a paralog, RGM1, that arose from the whole genome duplication"
S000000287,YBR083W,TEC1,4.0,17.2956178188,4.32390445471,"[1.0002799, 3.5757821, 5.5410628, 7.178493]",www.pubmed.com/19111667,"Transcription factor targeting filamentation genes and Ty1 expression; Ste12p activation of most filamentation gene promoters depends on Tec1p and Tec1p transcriptional activity is dependent on its association with Ste12p; binds to TCS elements upstream of filamentation genes, which are regulated by Tec1p/Ste12p/Dig1p complex; competes with Dig2p for binding to Ste12p/Dig1p; positive regulator of chronological life span; TEA/ATTS DNA-binding domain family member"
S000006098,YPL177C,CUP9,9.0,16.6409958303,1.8489995367,"[0.11425886, 1.0149486, 1.085338, 1.1689321, 1.5271606, 1.9808598, 2.7617629, 2.9968014, 3.9909337]",www.pubmed.com/19111667,"Homeodomain-containing transcriptional repressor; regulates expression of PTR2, which encodes a major peptide transporter; imported peptides activate ubiquitin-dependent proteolysis, resulting in degradation of Cup9p and de-repression of PTR2 transcription; CUP9 has a paralog, TOS8, that arose from the whole genome duplication; protein abundance increases in response to DNA replication stress"
S000005885,YOR358W,HAP5,5.0,15.2954109907,3.05908219814,"[0.7859323, 1.4942319, 1.5727781, 4.628921, 6.8135476]",www.pubmed.com/17130146,Subunit of the Hap2p/3p/4p/5p CCAAT-binding complex; complex is heme-activated and glucose repressed; complex is a transcriptional activator and global regulator of respiratory gene expression; required for assembly and DNA binding activity of the complex
S000006213,YPR009W,SUT2,4.0,15.1239359379,3.78098398447,"[1.2192543, 2.5227866, 4.464395, 6.9175]",www.pubmed.com/18842628,"Zn2Cys6 family transcription factor; positively regulates sterol uptake under anaerobic conditions with SUT1; represses filamentation-inducing genes during non-starvation conditions; positively regulates mating along with SUT1 by repressing the expression of genes (PRR2, NCE102 and RHO5) which function as mating inhibitors; multicopy suppressor of mutations that cause low activity of the cAMP/PKA pathway; SUT2 has a paralog, SUT1, that arose from the whole genome duplication"
S000000354,YBR150C,TBS1,9.0,14.3635885417,1.59595428242,"[0.20799884, 0.32116589, 0.32116589, 0.80806822, 1.6139911, 1.6139911, 2.2140605, 2.3486466, 4.9145002]",www.pubmed.com/19111667,"Protein of unknown function; the authentic, non-tagged protein is detected in highly purified mitochondria in high-throughput studies; TBS1 has a paralog, HAL9, that arose from the whole genome duplication"
S000000471,YBR267W,REI1,2.0,13.9964308739,6.99821543694,"[6.5866542, 7.4097767]",www.pubmed.com/19111667,"Cytoplasmic pre-60S factor; required for the correct recycling of shuttling factors Alb1, Arx1 and Tif6 at the end of the ribosomal large subunit biogenesis; involved in bud growth in the mitotic signaling network"
S000000971,YER169W,RPH1,2.0,13.5760245323,6.78801226616,"[6.0853839, 7.4906406]",www.pubmed.com/19111667,"JmjC domain-containing histone demethylase; targets tri- and dimethylated H3K36; associates with actively transcribed regions and promotes elongation; repressor of autophagy-related genes in nutrient-replete conditions; damage-responsive repressor of PHR1; phosphorylated by the Rad53p-dependent DNA damage checkpoint pathway and by a Rim1p-mediated event during starvation; target of stress-induced hormesis; RPH1 has a paralog, GIS1, that arose from the whole genome duplication"
S000000635,YCR039C,MATALPHA2,2.0,13.5528888702,6.77644443512,"[6.6801219, 6.872767]",www.pubmed.com/10487868,"Homeobox-domain protein; with Mcm1p, represses a-specific genes in haploids; acts with A1p to repress transcription of haploid-specific genes in diploids; one of two genes encoded by the MATalpha mating type cassette"
S000000735,YEL009C,GCN4,7.0,12.6490892619,1.8070127517,"[0.0401517, 0.60576737, 0.71661603, 0.75391942, 2.5002396, 3.7911632, 4.2412319]",www.pubmed.com/18842628,bZIP transcriptional activator of amino acid biosynthetic genes;  activator responds to amino acid starvation; expression is tightly regulated at both the transcriptional and translational levels
S000005907,YOR380W,RDR1,1.0,11.5103797913,11.5103797913,[11.51038],www.pubmed.com/19111667,Transcriptional repressor involved in regulating multidrug resistance; negatively regulates expression of the PDR5 gene; member of the Gal4p family of zinc cluster proteins
S000001498,YKL015W,PUT3,1.0,10.2961435318,10.2961435318,[10.296144],www.pubmed.com/19111667,"Transcriptional activator; binds specific gene recruitment sequences and is required for DNA zip code-mediated targeting of genes to nuclear periphery; regulates proline utilization genes, constitutively binds PUT1 and PUT2 promoters as a dimer, undergoes conformational change to form active state; binds other promoters only under activating conditions; differentially phosphorylated in presence of different nitrogen sources; has a Zn(2)-Cys(6) binuclear cluster domain"
S000004088,YLR098C,CHA4,1.0,9.47214412689,9.47214412689,[9.4721441],www.pubmed.com/19111667,DNA binding transcriptional activator; mediates serine/threonine activation of the catabolic L-serine (L-threonine) deaminase (CHA1); Zinc-finger protein with Zn[2]-Cys[6] fungal-type binuclear cluster domain
S000005959,YPL038W,MET31,1.0,8.50121974945,8.50121974945,[8.5012197],www.pubmed.com/19111667,"Zinc-finger DNA-binding transcription factor; targets strong transcriptional activator Met4p to promoters of sulfur metabolic genes; involved in transcriptional regulation of the methionine biosynthetic genes; feedforward loop controlling expression of MET32 and the lack of such a loop for MET31 may account for the differential actions of Met31p and Met32p; MET31 has a paralog, MET32, that arose from the whole genome duplication"
S000001048,YHR006W,STP2,5.0,8.41376643255,1.68275328651,"[0.058944333, 0.60982901, 1.1020015, 2.6858585, 3.9571331]",www.pubmed.com/18842628,"Transcription factor; activated by proteolytic processing in response to signals from the SPS sensor system for external amino acids; activates transcription of amino acid permease genes; STP2 has a paralog, STP1, that arose from the whole genome duplication"
S000002329,YDL170W,UGA3,1.0,8.29967689514,8.29967689514,[8.2996769],www.pubmed.com/19111667,"Transcriptional activator for GABA-dependent induction of GABA genes; binds to DNA elements found in the promoters of target genes and increases their expression in the presence of GABA (gamma-aminobutyrate); zinc finger transcription factor of the Zn(2)-Cys(6) binuclear cluster domain type; localized to the nucleus; examples of GABA genes include UGA1, UGA2, and UGA4"
S000001012,YHL020C,OPI1,2.0,7.86257886887,3.93128943443,"[0.74376965, 7.1188092]",www.pubmed.com/16522208,"Transcriptional regulator of a variety of genes; phosphorylation by protein kinase A stimulates Opi1p function in negative regulation of phospholipid biosynthetic genes; involved in telomere maintenance; null exhibits disrupted mitochondrial metabolism and low cardiolipin content, strongly correlated with overproduction of inositol"
S000005468,YOL108C,INO4,2.0,7.71507763863,3.85753881931,"[3.8141661, 3.9009116]",www.pubmed.com/16522208,"Transcription factor involved in phospholipid synthesis; required for derepression of inositol-choline-regulated genes involved in phospholipid synthesis; forms a complex, with Ino2p, that binds the inositol-choline-responsive element through a basic helix-loop-helix domain"
S000003854,YJR094C,IME1,1.0,7.70112657547,7.70112657547,[7.7011266],www.pubmed.com/16522208,Master regulator of meiosis that is active only during meiotic events; activates transcription of early meiotic genes through interaction with Ume6p; degraded by the 26S proteasome following phosphorylation by Ime2p; transcription is negatively regulated in cis by the IRT1 long noncoding antisense RNA
S000001298,YIL036W,CST6,2.0,7.47956418991,3.73978209496,"[3.1389651, 4.3405991]",www.pubmed.com/19111667,"Basic leucine zipper (bZIP) transcription factor from ATF/CREB family involved in stress-responsive regulatory network; mediates transcriptional activation of NCE103 in response to low CO2 levels; proposed to be a regulator of oleate responsive genes; involved in utilization of non-optimal carbon sources and chromosome stability; relocalizes to the cytosol in response to hypoxia; CST6 has a paralog, ACA1, that arose from the whole genome duplication"
S000000890,YER088C,DOT6,2.0,7.45226931572,3.72613465786,"[2.8425567, 4.6097126]",www.pubmed.com/18842628,Protein involved in rRNA and ribosome biogenesis; activated in stochastic pulses of nuclear localization; binds polymerase A and C motif; subunit of the RPD3L histone deacetylase complex; has chromatin specific SANT domain; involved in telomeric gene silencing and filamentation; relative distribution to the nucleus increases upon DNA replication stress
S000002831,YDR423C,CAD1,1.0,7.30925703049,7.30925703049,[7.309257],www.pubmed.com/17130146,"AP-1-like basic leucine zipper (bZIP) transcriptional activator; involved in stress responses, iron metabolism, and pleiotropic drug resistance; controls a set of genes involved in stabilizing proteins; binds consensus sequence TTACTAA; CAD1 has a paralog, YAP1, that arose from the whole genome duplication"
S000005871,YOR344C,TYE7,2.0,7.12176978588,3.56088489294,"[1.9181837, 5.2035861]",www.pubmed.com/19111667,Serine-rich protein that contains a bHLH DNA binding motif; binds E-boxes of glycolytic genes and contributes to their activation; may function as a transcriptional activator in Ty1-mediated gene expression; bHLH stands for basic-helix-loop-helix
S000006219,YPR015C,,3.0,6.94717097282,2.31572365761,"[0.68415475, 2.6496921, 3.6133242]",www.pubmed.com/18842628,Putative zinc finger transcription factor; binds DNA in sequence-specific manner; overexpression causes a cell cycle delay or arrest
S000003064,YGL096W,TOS8,1.0,5.66789340973,5.66789340973,[5.6678934],www.pubmed.com/19111667,"Homeodomain-containing protein and putative transcription factor; found associated with chromatin; target of SBF transcription factor; induced during meiosis and under cell-damaging conditions; TOS8 has a paralog, CUP9, that arose from the whole genome duplication"
S000002530,YDR123C,INO2,3.0,5.5420165658,1.84733885527,"[0.54151291, 0.9044019, 4.0961018]",www.pubmed.com/16522208,"Transcription factor; component of the heteromeric Ino2p/Ino4p basic helix-loop-helix transcription activator that binds inositol/choline-responsive elements (ICREs), required for derepression of phospholipid biosynthetic genes in response to inositol depletion; involved in diauxic shift"
S000002871,YDR463W,STP1,1.0,5.42351818085,5.42351818085,[5.4235182],www.pubmed.com/16522208,"Transcription factor; contains a N-terminal regulatory motif (RI) that acts as a cytoplasmic retention determinant and as an Asi dependent degron in the nucleus; undergoes proteolytic processing by SPS (Ssy1p-Ptr3p-Ssy5p)-sensor component Ssy5p in response to extracellular amino acids; activates transcription of amino acid permease genes and may have a role in tRNA processing; STP1 has a paralog, STP2, that arose from the whole genome duplication"
S000001807,YKR099W,BAS1,3.0,5.03804588318,1.67934862773,"[0.28169018, 0.54865068, 4.207705]",www.pubmed.com/18842628,Myb-related transcription factor; involved in regulating basal and induced expression of genes of the purine and histidine biosynthesis pathways; also involved in regulation of meiotic recombination at specific genes
S000001098,YHR056C,RSC30,2.0,4.52177456021,2.26088728011,"[0.20130137, 4.3204732]",www.pubmed.com/19111667,"Component of the RSC chromatin remodeling complex; non-essential gene required for regulation of ribosomal protein genes and the cell wall/stress response; null mutants are osmosensitive; RSC30 has a paralog, RSC3, that arose from the whole genome duplication"
S000005864,YOR337W,TEA1,1.0,3.97532200813,3.97532200813,[3.975322],www.pubmed.com/19111667,Ty1 enhancer activator involved in Ty enhancer-mediated transcription; required for full levels of Ty enhancer-mediated transcription; C6 zinc cluster DNA-binding protein
S000000150,YBL054W,TOD6,1.0,2.83105635643,2.83105635643,[2.8310564],www.pubmed.com/18842628,PAC motif binding protein involved in rRNA and ribosome biogenesis; subunit of the RPD3L histone deacetylase complex; Myb-like HTH transcription factor; hypophosphorylated by rapamycin treatment in a Sch9p-dependent manner; activated in stochastic pulses of nuclear localization
S000001595,YKL112W,ABF1,1.0,2.51796317101,2.51796317101,[2.5179632],www.pubmed.com/19111667,"DNA binding protein with possible chromatin-reorganizing activity; involved in transcriptional activation, gene silencing, and DNA replication and repair"
S000004565,YML099C,ARG81,1.0,1.01627755165,1.01627755165,[1.0162776],www.pubmed.com/16522208,Zinc finger transcription factor involved in arginine-responsive genes; Zn(2)-Cys(6) binuclear cluster domain type; involved in the regulation of arginine-responsive genes; acts with Arg80p and Arg82p
S000004121,YLR131C,ACE2,1.0,0.574784100056,0.574784100056,[0.5747841],www.pubmed.com/19111667,"Transcription factor required for septum destruction after cytokinesis; phosphorylation by Cbk1p blocks nuclear exit during M/G1 transition, causing localization to daughter cell nuclei, and also increases Ace2p activity; phosphorylation by Cdc28p and Pho85p prevents nuclear import during cell cycle phases other than cytokinesis; part of RAM network that regulates cellular polarity and morphogenesis; ACE2 has a paralog, SWI5, that arose from the whole genome duplication"
